-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_KT     CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_KT
29.5,35.5,2020,1,27,0.72
30.5,34.5,2020,1,27,0.7
30.5,35.5,2020,1,27,0.71
31.5,34.5,2020,1,27,0.62
31.5,35.5,2020,1,27,0.66
32.5,34.5,2020,1,27,0.53
32.5,35.5,2020,1,27,0.62
29.5,34.5,2020,1,28,0.53
29.5,35.5,2020,1,28,0.47
30.5,34.5,2020,1,28,0.58
30.5,35.5,2020,1,28,0.47
31.5,34.5,2020,1,28,0.52
31.5,35.5,2020,1,28,0.58
32.5,34.5,2020,1,28,0.46
32.5,35.5,2020,1,28,0.59
29.5,34.5,2020,1,29,0.73
29.5,35.5,2020,1,29,0.73
30.5,34.5,2020,1,29,0.67
30.5,35.5,2020,1,29,0.61
31.5,34.5,2020,1,29,0.57
31.5,35.5,2020,1,29,0.5
32.5,34.5,2020,1,29,0.6
32.5,35.5,2020,1,29,0.41
29.5,34.5,2020,1,30,0.74
29.5,35.5,2020,1,30,0.75
30.5,34.5,2020,1,30,0.71
30.5,35.5,2020,1,30,0.73
31.5,34.5,2020,1,30,0.66
31.5,35.5,2020,1,30,0.69
32.5,34.5,2020,1,30,0.51
32.5,35.5,2020,1,30,0.57
29.5,34.5,2020,1,31,0.67
29.5,35.5,2020,1,31,0.71
30.5,34.5,2020,1,31,0.61
30.5,35.5,2020,1,31,0.52
31.5,34.5,2020,1,31,0.58
31.5,35.5,2020,1,31,0.47
32.5,34.5,2020,1,31,0.68
32.5,35.5,2020,1,31,0.56
29.5,34.5,2020,2,1,0.77
29.5,35.5,2020,2,1,0.78
30.5,34.5,2020,2,1,0.66
30.5,35.5,2020,2,1,0.66
31.5,34.5,2020,2,1,0.5
31.5,35.5,2020,2,1,0.45
32.5,34.5,2020,2,1,0.57
32.5,35.5,2020,2,1,0.41
29.5,34.5,2020,2,2,0.74
29.5,35.5,2020,2,2,0.76
30.5,34.5,2020,2,2,0.7
30.5,35.5,2020,2,2,0.68
31.5,34.5,2020,2,2,0.59
31.5,35.5,2020,2,2,0.54
32.5,34.5,2020,2,2,0.61
32.5,35.5,2020,2,2,0.45
29.5,34.5,2020,2,3,0.74
29.5,35.5,2020,2,3,0.75
30.5,34.5,2020,2,3,0.68
30.5,35.5,2020,2,3,0.73
31.5,34.5,2020,2,3,0.56
31.5,35.5,2020,2,3,0.67
32.5,34.5,2020,2,3,0.58
32.5,35.5,2020,2,3,0.64
29.5,34.5,2020,2,4,0.7
29.5,35.5,2020,2,4,0.75
30.5,34.5,2020,2,4,0.67
30.5,35.5,2020,2,4,0.68
31.5,34.5,2020,2,4,0.56
31.5,35.5,2020,2,4,0.6
32.5,34.5,2020,2,4,0.47
32.5,35.5,2020,2,4,0.52
29.5,34.5,2020,2,5,0.75
29.5,35.5,2020,2,5,0.76
30.5,34.5,2020,2,5,0.69
30.5,35.5,2020,2,5,0.74
31.5,34.5,2020,2,5,0.7
31.5,35.5,2020,2,5,0.72
32.5,34.5,2020,2,5,0.67
32.5,35.5,2020,2,5,0.67
29.5,34.5,2020,2,6,0.74
29.5,35.5,2020,2,6,0.76
30.5,34.5,2020,2,6,0.72
30.5,35.5,2020,2,6,0.74
31.5,34.5,2020,2,6,0.67
31.5,35.5,2020,2,6,0.73
32.5,34.5,2020,2,6,0.68
32.5,35.5,2020,2,6,0.7
29.5,34.5,2020,2,7,0.52
29.5,35.5,2020,2,7,0.56
30.5,34.5,2020,2,7,0.35
30.5,35.5,2020,2,7,0.38
31.5,34.5,2020,2,7,0.33
31.5,35.5,2020,2,7,0.25
32.5,34.5,2020,2,7,0.38
32.5,35.5,2020,2,7,0.25
29.5,34.5,2020,2,8,0.47
29.5,35.5,2020,2,8,0.53
30.5,34.5,2020,2,8,0.44
30.5,35.5,2020,2,8,0.44
31.5,34.5,2020,2,8,0.37
31.5,35.5,2020,2,8,0.31
32.5,34.5,2020,2,8,0.44
32.5,35.5,2020,2,8,0.39
29.5,34.5,2020,2,9,0.48
29.5,35.5,2020,2,9,0.52
30.5,34.5,2020,2,9,0.44
30.5,35.5,2020,2,9,0.35
31.5,34.5,2020,2,9,0.35
31.5,35.5,2020,2,9,0.29
32.5,34.5,2020,2,9,0.36
32.5,35.5,2020,2,9,0.41
29.5,34.5,2020,2,10,0.52
29.5,35.5,2020,2,10,0.7
30.5,34.5,2020,2,10,0.45
30.5,35.5,2020,2,10,0.46
31.5,34.5,2020,2,10,0.45
31.5,35.5,2020,2,10,0.3
32.5,34.5,2020,2,10,0.45
32.5,35.5,2020,2,10,0.38
29.5,34.5,2020,2,11,0.74
29.5,35.5,2020,2,11,0.76
30.5,34.5,2020,2,11,0.66
30.5,35.5,2020,2,11,0.64
31.5,34.5,2020,2,11,0.45
31.5,35.5,2020,2,11,0.5
32.5,34.5,2020,2,11,0.33
32.5,35.5,2020,2,11,0.36
29.5,34.5,2020,2,12,0.74
29.5,35.5,2020,2,12,0.74
30.5,34.5,2020,2,12,0.71
30.5,35.5,2020,2,12,0.7
31.5,34.5,2020,2,12,0.65
31.5,35.5,2020,2,12,0.64
32.5,34.5,2020,2,12,0.45
32.5,35.5,2020,2,12,0.34
29.5,34.5,2020,2,13,0.74
29.5,35.5,2020,2,13,0.73
30.5,34.5,2020,2,13,0.72
30.5,35.5,2020,2,13,0.72
31.5,34.5,2020,2,13,0.67
31.5,35.5,2020,2,13,0.71
32.5,34.5,2020,2,13,0.66
32.5,35.5,2020,2,13,0.65
29.5,34.5,2020,2,14,0.59
29.5,35.5,2020,2,14,0.64
30.5,34.5,2020,2,14,0.57
30.5,35.5,2020,2,14,0.59
31.5,34.5,2020,2,14,0.48
31.5,35.5,2020,2,14,0.53
32.5,34.5,2020,2,14,0.42
32.5,35.5,2020,2,14,0.48
29.5,34.5,2020,2,15,0.74
29.5,35.5,2020,2,15,0.72
30.5,34.5,2020,2,15,0.72
30.5,35.5,2020,2,15,0.72
31.5,34.5,2020,2,15,0.65
31.5,35.5,2020,2,15,0.7
32.5,34.5,2020,2,15,0.64
32.5,35.5,2020,2,15,0.67
29.5,34.5,2020,2,16,0.64
29.5,35.5,2020,2,16,0.72
30.5,34.5,2020,2,16,0.52
30.5,35.5,2020,2,16,0.63
31.5,34.5,2020,2,16,0.43
31.5,35.5,2020,2,16,0.6
32.5,34.5,2020,2,16,0.45
32.5,35.5,2020,2,16,0.63
29.5,34.5,2020,2,17,0.67
29.5,35.5,2020,2,17,0.72
30.5,34.5,2020,2,17,0.66
30.5,35.5,2020,2,17,0.69
31.5,34.5,2020,2,17,0.64
31.5,35.5,2020,2,17,0.66
32.5,34.5,2020,2,17,0.64
32.5,35.5,2020,2,17,0.66
29.5,34.5,2020,2,18,0.67
29.5,35.5,2020,2,18,0.72
30.5,34.5,2020,2,18,0.64
30.5,35.5,2020,2,18,0.65
31.5,34.5,2020,2,18,0.6
31.5,35.5,2020,2,18,0.57
32.5,34.5,2020,2,18,0.44
32.5,35.5,2020,2,18,0.48
29.5,34.5,2020,2,19,0.39
29.5,35.5,2020,2,19,0.3
30.5,34.5,2020,2,19,0.4
30.5,35.5,2020,2,19,0.4
31.5,34.5,2020,2,19,0.27
31.5,35.5,2020,2,19,0.39
32.5,34.5,2020,2,19,0.32
32.5,35.5,2020,2,19,0.39
29.5,34.5,2020,2,20,0.58
29.5,35.5,2020,2,20,0.44
30.5,34.5,2020,2,20,0.58
30.5,35.5,2020,2,20,0.42
31.5,34.5,2020,2,20,0.61
31.5,35.5,2020,2,20,0.43
32.5,34.5,2020,2,20,0.65
32.5,35.5,2020,2,20,0.48
29.5,34.5,2020,2,21,0.73
29.5,35.5,2020,2,21,0.74
30.5,34.5,2020,2,21,0.72
30.5,35.5,2020,2,21,0.7
31.5,34.5,2020,2,21,0.66
31.5,35.5,2020,2,21,0.64
32.5,34.5,2020,2,21,0.58
32.5,35.5,2020,2,21,0.55
29.5,34.5,2020,2,22,0.68
29.5,35.5,2020,2,22,0.74
30.5,34.5,2020,2,22,0.65
30.5,35.5,2020,2,22,0.65
31.5,34.5,2020,2,22,0.48
31.5,35.5,2020,2,22,0.38
32.5,34.5,2020,2,22,0.56
32.5,35.5,2020,2,22,0.42
29.5,34.5,2020,2,23,0.7
29.5,35.5,2020,2,23,0.72
30.5,34.5,2020,2,23,0.61
30.5,35.5,2020,2,23,0.7
31.5,34.5,2020,2,23,0.43
31.5,35.5,2020,2,23,0.53
32.5,34.5,2020,2,23,0.41
32.5,35.5,2020,2,23,0.39
29.5,34.5,2020,2,24,0.54
29.5,35.5,2020,2,24,0.57
30.5,34.5,2020,2,24,0.51
30.5,35.5,2020,2,24,0.6
31.5,34.5,2020,2,24,0.51
31.5,35.5,2020,2,24,0.56
32.5,34.5,2020,2,24,0.53
32.5,35.5,2020,2,24,0.58
29.5,34.5,2020,2,25,0.42
29.5,35.5,2020,2,25,0.3
30.5,34.5,2020,2,25,0.48
30.5,35.5,2020,2,25,0.28
31.5,34.5,2020,2,25,0.56
31.5,35.5,2020,2,25,0.26
32.5,34.5,2020,2,25,0.63
32.5,35.5,2020,2,25,0.39
29.5,34.5,2020,2,26,0.74
29.5,35.5,2020,2,26,0.72
30.5,34.5,2020,2,26,0.72
30.5,35.5,2020,2,26,0.69
31.5,34.5,2020,2,26,0.59
31.5,35.5,2020,2,26,0.5
32.5,34.5,2020,2,26,0.65
32.5,35.5,2020,2,26,0.57
29.5,34.5,2020,2,27,0.69
29.5,35.5,2020,2,27,0.75
30.5,34.5,2020,2,27,0.71
30.5,35.5,2020,2,27,0.72
31.5,34.5,2020,2,27,0.67
31.5,35.5,2020,2,27,0.7
32.5,34.5,2020,2,27,0.6
32.5,35.5,2020,2,27,0.67
29.5,34.5,2020,2,28,0.76
29.5,35.5,2020,2,28,0.76
30.5,34.5,2020,2,28,0.73
30.5,35.5,2020,2,28,0.75
31.5,34.5,2020,2,28,0.69
31.5,35.5,2020,2,28,0.73
32.5,34.5,2020,2,28,0.69
32.5,35.5,2020,2,28,0.71
29.5,34.5,2020,2,29,0.71
29.5,35.5,2020,2,29,0.75
30.5,34.5,2020,2,29,0.67
30.5,35.5,2020,2,29,0.64
31.5,34.5,2020,2,29,0.61
31.5,35.5,2020,2,29,0.5
32.5,34.5,2020,2,29,0.55
32.5,35.5,2020,2,29,0.41
29.5,34.5,2020,3,1,0.73
29.5,35.5,2020,3,1,0.74
30.5,34.5,2020,3,1,0.65
30.5,35.5,2020,3,1,0.54
31.5,34.5,2020,3,1,0.51
31.5,35.5,2020,3,1,0.47
32.5,34.5,2020,3,1,0.66
32.5,35.5,2020,3,1,0.56
29.5,34.5,2020,3,2,0.76
29.5,35.5,2020,3,2,0.78
30.5,34.5,2020,3,2,0.71
30.5,35.5,2020,3,2,0.75
31.5,34.5,2020,3,2,0.53
31.5,35.5,2020,3,2,0.56
32.5,34.5,2020,3,2,0.59
32.5,35.5,2020,3,2,0.44
29.5,34.5,2020,3,3,0.76
29.5,35.5,2020,3,3,0.78
30.5,34.5,2020,3,3,0.76
30.5,35.5,2020,3,3,0.76
31.5,34.5,2020,3,3,0.73
31.5,35.5,2020,3,3,0.75
32.5,34.5,2020,3,3,0.71
32.5,35.5,2020,3,3,0.74
29.5,34.5,2020,3,4,0.76
29.5,35.5,2020,3,4,0.77
30.5,34.5,2020,3,4,0.74
30.5,35.5,2020,3,4,0.76
31.5,34.5,2020,3,4,0.72
31.5,35.5,2020,3,4,0.74
32.5,34.5,2020,3,4,0.71
32.5,35.5,2020,3,4,0.74
29.5,34.5,2020,3,5,0.74
29.5,35.5,2020,3,5,0.76
30.5,34.5,2020,3,5,0.73
30.5,35.5,2020,3,5,0.75
31.5,34.5,2020,3,5,0.67
31.5,35.5,2020,3,5,0.68
32.5,34.5,2020,3,5,0.61
32.5,35.5,2020,3,5,0.66
29.5,34.5,2020,3,6,0.5
29.5,35.5,2020,3,6,0.54
30.5,34.5,2020,3,6,0.43
30.5,35.5,2020,3,6,0.43
31.5,34.5,2020,3,6,0.29
31.5,35.5,2020,3,6,0.31
32.5,34.5,2020,3,6,0.27
32.5,35.5,2020,3,6,0.31
29.5,34.5,2020,3,7,0.75
29.5,35.5,2020,3,7,0.76
30.5,34.5,2020,3,7,0.72
30.5,35.5,2020,3,7,0.69
31.5,34.5,2020,3,7,0.64
31.5,35.5,2020,3,7,0.55
32.5,34.5,2020,3,7,0.68
32.5,35.5,2020,3,7,0.59
29.5,34.5,2020,3,8,0.77
29.5,35.5,2020,3,8,0.76
30.5,34.5,2020,3,8,0.75
30.5,35.5,2020,3,8,0.74
31.5,34.5,2020,3,8,0.72
31.5,35.5,2020,3,8,0.73
32.5,34.5,2020,3,8,0.72
32.5,35.5,2020,3,8,0.72
29.5,34.5,2020,3,9,0.58
29.5,35.5,2020,3,9,0.63
30.5,34.5,2020,3,9,0.59
30.5,35.5,2020,3,9,0.57
31.5,34.5,2020,3,9,0.6
31.5,35.5,2020,3,9,0.58
32.5,34.5,2020,3,9,0.58
32.5,35.5,2020,3,9,0.6
29.5,34.5,2020,3,10,0.67
29.5,35.5,2020,3,10,0.72
30.5,34.5,2020,3,10,0.64
30.5,35.5,2020,3,10,0.69
31.5,34.5,2020,3,10,0.6
31.5,35.5,2020,3,10,0.66
32.5,34.5,2020,3,10,0.65
32.5,35.5,2020,3,10,0.63
29.5,34.5,2020,3,11,0.53
29.5,35.5,2020,3,11,0.55
30.5,34.5,2020,3,11,0.54
30.5,35.5,2020,3,11,0.5
31.5,34.5,2020,3,11,0.64
31.5,35.5,2020,3,11,0.67
32.5,34.5,2020,3,11,0.68
32.5,35.5,2020,3,11,0.7
29.5,34.5,2020,3,12,0.33
29.5,35.5,2020,3,12,0.19
30.5,34.5,2020,3,12,0.3
30.5,35.5,2020,3,12,0.18
31.5,34.5,2020,3,12,0.33
31.5,35.5,2020,3,12,0.28
32.5,34.5,2020,3,12,0.34
32.5,35.5,2020,3,12,0.4
29.5,34.5,2020,3,13,0.25
29.5,35.5,2020,3,13,0.43
30.5,34.5,2020,3,13,0.17
30.5,35.5,2020,3,13,0.37
31.5,34.5,2020,3,13,0.2
31.5,35.5,2020,3,13,0.31
32.5,34.5,2020,3,13,0.22
32.5,35.5,2020,3,13,0.29
29.5,34.5,2020,3,14,0.39
29.5,35.5,2020,3,14,0.36
30.5,34.5,2020,3,14,0.42
30.5,35.5,2020,3,14,0.32
31.5,34.5,2020,3,14,0.49
31.5,35.5,2020,3,14,0.27
32.5,34.5,2020,3,14,0.4
32.5,35.5,2020,3,14,0.27
29.5,34.5,2020,3,15,0.73
29.5,35.5,2020,3,15,0.69
30.5,34.5,2020,3,15,0.71
30.5,35.5,2020,3,15,0.64
31.5,34.5,2020,3,15,0.68
31.5,35.5,2020,3,15,0.59
32.5,34.5,2020,3,15,0.65
32.5,35.5,2020,3,15,0.53
29.5,34.5,2020,3,16,0.74
29.5,35.5,2020,3,16,0.74
30.5,34.5,2020,3,16,0.73
30.5,35.5,2020,3,16,0.71
31.5,34.5,2020,3,16,0.71
31.5,35.5,2020,3,16,0.69
32.5,34.5,2020,3,16,0.66
32.5,35.5,2020,3,16,0.67
29.5,34.5,2020,3,17,0.63
29.5,35.5,2020,3,17,0.68
30.5,34.5,2020,3,17,0.53
30.5,35.5,2020,3,17,0.51
31.5,34.5,2020,3,17,0.4
31.5,35.5,2020,3,17,0.45
32.5,34.5,2020,3,17,0.35
32.5,35.5,2020,3,17,0.39
29.5,34.5,2020,3,18,0.78
29.5,35.5,2020,3,18,0.76
30.5,34.5,2020,3,18,0.67
30.5,35.5,2020,3,18,0.61
31.5,34.5,2020,3,18,0.45
31.5,35.5,2020,3,18,0.38
32.5,34.5,2020,3,18,0.5
32.5,35.5,2020,3,18,0.41
29.5,34.5,2020,3,19,0.76
29.5,35.5,2020,3,19,0.77
30.5,34.5,2020,3,19,0.69
30.5,35.5,2020,3,19,0.69
31.5,34.5,2020,3,19,0.56
31.5,35.5,2020,3,19,0.5
32.5,34.5,2020,3,19,0.49
32.5,35.5,2020,3,19,0.39
29.5,34.5,2020,3,20,0.71
29.5,35.5,2020,3,20,0.75
30.5,34.5,2020,3,20,0.59
30.5,35.5,2020,3,20,0.61
31.5,34.5,2020,3,20,0.32
31.5,35.5,2020,3,20,0.35
32.5,34.5,2020,3,20,0.39
32.5,35.5,2020,3,20,0.36
29.5,34.5,2020,3,21,0.54
29.5,35.5,2020,3,21,0.54
30.5,34.5,2020,3,21,0.44
30.5,35.5,2020,3,21,0.45
31.5,34.5,2020,3,21,0.54
31.5,35.5,2020,3,21,0.44
32.5,34.5,2020,3,21,0.57
32.5,35.5,2020,3,21,0.46
29.5,34.5,2020,3,22,0.79
29.5,35.5,2020,3,22,0.79
30.5,34.5,2020,3,22,0.76
30.5,35.5,2020,3,22,0.77
31.5,34.5,2020,3,22,0.7
31.5,35.5,2020,3,22,0.66
32.5,34.5,2020,3,22,0.71
32.5,35.5,2020,3,22,0.63
29.5,34.5,2020,3,23,0.55
29.5,35.5,2020,3,23,0.55
30.5,34.5,2020,3,23,0.67
30.5,35.5,2020,3,23,0.68
31.5,34.5,2020,3,23,0.65
31.5,35.5,2020,3,23,0.68
32.5,34.5,2020,3,23,0.58
32.5,35.5,2020,3,23,0.63
29.5,34.5,2020,3,24,0.73
29.5,35.5,2020,3,24,0.74
30.5,34.5,2020,3,24,0.7
30.5,35.5,2020,3,24,0.71
31.5,34.5,2020,3,24,0.67
31.5,35.5,2020,3,24,0.7
32.5,34.5,2020,3,24,0.58
32.5,35.5,2020,3,24,0.65
29.5,34.5,2020,3,25,0.73
29.5,35.5,2020,3,25,0.75
30.5,34.5,2020,3,25,0.73
30.5,35.5,2020,3,25,0.75
31.5,34.5,2020,3,25,0.69
31.5,35.5,2020,3,25,0.7
32.5,34.5,2020,3,25,0.67
32.5,35.5,2020,3,25,0.66
29.5,34.5,2020,3,26,0.54
29.5,35.5,2020,3,26,0.59
30.5,34.5,2020,3,26,0.57
30.5,35.5,2020,3,26,0.6
31.5,34.5,2020,3,26,0.61
31.5,35.5,2020,3,26,0.65
32.5,34.5,2020,3,26,0.54
32.5,35.5,2020,3,26,0.63
29.5,34.5,2020,3,27,0.7
29.5,35.5,2020,3,27,0.69
30.5,34.5,2020,3,27,0.66
30.5,35.5,2020,3,27,0.64
31.5,34.5,2020,3,27,0.62
31.5,35.5,2020,3,27,0.63
32.5,34.5,2020,3,27,0.48
32.5,35.5,2020,3,27,0.51
29.5,34.5,2020,3,28,0.57
29.5,35.5,2020,3,28,0.7
30.5,34.5,2020,3,28,0.53
30.5,35.5,2020,3,28,0.53
31.5,34.5,2020,3,28,0.61
31.5,35.5,2020,3,28,0.49
32.5,34.5,2020,3,28,0.66
32.5,35.5,2020,3,28,0.53
29.5,34.5,2020,3,29,0.76
29.5,35.5,2020,3,29,0.78
30.5,34.5,2020,3,29,0.74
30.5,35.5,2020,3,29,0.76
31.5,34.5,2020,3,29,0.71
31.5,35.5,2020,3,29,0.74
32.5,34.5,2020,3,29,0.69
32.5,35.5,2020,3,29,0.68
