-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_PAR_TOT     CERES SYN1deg All Sky Surface Total PAR (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_PAR_TOT
29.5,34.5,2022,1,8,1.81
29.5,35.5,2022,1,8,1.83
30.5,34.5,2022,1,8,1.7
30.5,35.5,2022,1,8,1.74
31.5,34.5,2022,1,8,1.56
31.5,35.5,2022,1,8,1.66
32.5,34.5,2022,1,8,1.61
32.5,35.5,2022,1,8,1.56
29.5,34.5,2022,1,9,1.3
29.5,35.5,2022,1,9,1.44
30.5,34.5,2022,1,9,1.22
30.5,35.5,2022,1,9,1.26
31.5,34.5,2022,1,9,1.41
31.5,35.5,2022,1,9,1.48
32.5,34.5,2022,1,9,1.48
32.5,35.5,2022,1,9,1.45
29.5,34.5,2022,1,10,1.81
29.5,35.5,2022,1,10,1.65
30.5,34.5,2022,1,10,1.57
30.5,35.5,2022,1,10,1.71
31.5,34.5,2022,1,10,1.48
31.5,35.5,2022,1,10,1.64
32.5,34.5,2022,1,10,1.27
32.5,35.5,2022,1,10,1.44
29.5,34.5,2022,1,11,1.9
29.5,35.5,2022,1,11,1.9
30.5,34.5,2022,1,11,1.74
30.5,35.5,2022,1,11,1.78
31.5,34.5,2022,1,11,1.63
31.5,35.5,2022,1,11,1.71
32.5,34.5,2022,1,11,1.49
32.5,35.5,2022,1,11,1.59
29.5,34.5,2022,1,12,1.54
29.5,35.5,2022,1,12,1.68
30.5,34.5,2022,1,12,1.57
30.5,35.5,2022,1,12,1.55
31.5,34.5,2022,1,12,1.41
31.5,35.5,2022,1,12,1.47
32.5,34.5,2022,1,12,1.38
32.5,35.5,2022,1,12,1.46
29.5,34.5,2022,1,13,1.74
29.5,35.5,2022,1,13,1.7
30.5,34.5,2022,1,13,1.57
30.5,35.5,2022,1,13,1.58
31.5,34.5,2022,1,13,1.48
31.5,35.5,2022,1,13,1.55
32.5,34.5,2022,1,13,1.31
32.5,35.5,2022,1,13,1.37
29.5,34.5,2022,1,14,1.48
29.5,35.5,2022,1,14,1.63
30.5,34.5,2022,1,14,1.2
30.5,35.5,2022,1,14,1.23
31.5,34.5,2022,1,14,0.7
31.5,35.5,2022,1,14,0.56
32.5,34.5,2022,1,14,0.86
32.5,35.5,2022,1,14,0.79
29.5,34.5,2022,1,15,1.27
29.5,35.5,2022,1,15,1.47
30.5,34.5,2022,1,15,1.1
30.5,35.5,2022,1,15,1.11
31.5,34.5,2022,1,15,0.87
31.5,35.5,2022,1,15,0.89
32.5,34.5,2022,1,15,1.01
32.5,35.5,2022,1,15,0.93
29.5,34.5,2022,1,16,1.42
29.5,35.5,2022,1,16,1.39
30.5,34.5,2022,1,16,0.85
30.5,35.5,2022,1,16,0.89
31.5,34.5,2022,1,16,0.57
31.5,35.5,2022,1,16,0.52
32.5,34.5,2022,1,16,0.71
32.5,35.5,2022,1,16,0.65
29.5,34.5,2022,1,17,1.86
29.5,35.5,2022,1,17,1.61
30.5,34.5,2022,1,17,1.89
30.5,35.5,2022,1,17,1.86
31.5,34.5,2022,1,17,1.74
31.5,35.5,2022,1,17,1.76
32.5,34.5,2022,1,17,1.5
32.5,35.5,2022,1,17,1.74
29.5,34.5,2022,1,18,1.98
29.5,35.5,2022,1,18,1.94
30.5,34.5,2022,1,18,1.86
30.5,35.5,2022,1,18,1.92
31.5,34.5,2022,1,18,1.75
31.5,35.5,2022,1,18,1.8
32.5,34.5,2022,1,18,1.45
32.5,35.5,2022,1,18,1.72
29.5,34.5,2022,1,19,0.99
29.5,35.5,2022,1,19,1.02
30.5,34.5,2022,1,19,1.16
30.5,35.5,2022,1,19,0.86
31.5,34.5,2022,1,19,0.99
31.5,35.5,2022,1,19,0.69
32.5,34.5,2022,1,19,1.0
32.5,35.5,2022,1,19,0.85
29.5,34.5,2022,1,20,1.88
29.5,35.5,2022,1,20,1.74
30.5,34.5,2022,1,20,1.41
30.5,35.5,2022,1,20,1.33
31.5,34.5,2022,1,20,1.32
31.5,35.5,2022,1,20,1.32
32.5,34.5,2022,1,20,1.52
32.5,35.5,2022,1,20,1.57
29.5,34.5,2022,1,21,2.04
29.5,35.5,2022,1,21,2.04
30.5,34.5,2022,1,21,1.9
30.5,35.5,2022,1,21,1.93
31.5,34.5,2022,1,21,1.71
31.5,35.5,2022,1,21,1.81
32.5,34.5,2022,1,21,1.4
32.5,35.5,2022,1,21,1.64
29.5,34.5,2022,1,22,2.01
29.5,35.5,2022,1,22,1.99
30.5,34.5,2022,1,22,1.82
30.5,35.5,2022,1,22,1.93
31.5,34.5,2022,1,22,1.65
31.5,35.5,2022,1,22,1.83
32.5,34.5,2022,1,22,1.72
32.5,35.5,2022,1,22,1.73
29.5,34.5,2022,1,23,1.93
29.5,35.5,2022,1,23,2.02
30.5,34.5,2022,1,23,1.71
30.5,35.5,2022,1,23,1.82
31.5,34.5,2022,1,23,1.39
31.5,35.5,2022,1,23,1.58
32.5,34.5,2022,1,23,0.66
32.5,35.5,2022,1,23,0.87
29.5,34.5,2022,1,24,1.73
29.5,35.5,2022,1,24,1.91
30.5,34.5,2022,1,24,1.71
30.5,35.5,2022,1,24,1.56
31.5,34.5,2022,1,24,0.82
31.5,35.5,2022,1,24,1.03
32.5,34.5,2022,1,24,1.08
32.5,35.5,2022,1,24,0.75
29.5,34.5,2022,1,25,2.04
29.5,35.5,2022,1,25,2.05
30.5,34.5,2022,1,25,1.83
30.5,35.5,2022,1,25,1.95
31.5,34.5,2022,1,25,1.68
31.5,35.5,2022,1,25,1.85
32.5,34.5,2022,1,25,1.35
32.5,35.5,2022,1,25,1.63
29.5,34.5,2022,1,26,1.52
29.5,35.5,2022,1,26,1.86
30.5,34.5,2022,1,26,1.37
30.5,35.5,2022,1,26,1.44
31.5,34.5,2022,1,26,1.13
31.5,35.5,2022,1,26,1.41
32.5,34.5,2022,1,26,0.79
32.5,35.5,2022,1,26,0.84
29.5,34.5,2022,1,27,1.46
29.5,35.5,2022,1,27,1.61
30.5,34.5,2022,1,27,1.43
30.5,35.5,2022,1,27,1.27
31.5,34.5,2022,1,27,1.07
31.5,35.5,2022,1,27,1.02
32.5,34.5,2022,1,27,1.24
32.5,35.5,2022,1,27,1.14
29.5,34.5,2022,1,28,1.79
29.5,35.5,2022,1,28,1.99
30.5,34.5,2022,1,28,1.68
30.5,35.5,2022,1,28,1.66
31.5,34.5,2022,1,28,1.1
31.5,35.5,2022,1,28,1.04
32.5,34.5,2022,1,28,1.12
32.5,35.5,2022,1,28,0.84
29.5,34.5,2022,1,29,2.01
29.5,35.5,2022,1,29,2.09
30.5,34.5,2022,1,29,1.83
30.5,35.5,2022,1,29,1.89
31.5,34.5,2022,1,29,1.34
31.5,35.5,2022,1,29,1.36
32.5,34.5,2022,1,29,1.13
32.5,35.5,2022,1,29,1.29
29.5,34.5,2022,1,30,2.09
29.5,35.5,2022,1,30,2.06
30.5,34.5,2022,1,30,1.98
30.5,35.5,2022,1,30,1.99
31.5,34.5,2022,1,30,1.84
31.5,35.5,2022,1,30,1.83
32.5,34.5,2022,1,30,1.6
32.5,35.5,2022,1,30,1.81
29.5,34.5,2022,1,31,1.46
29.5,35.5,2022,1,31,1.79
30.5,34.5,2022,1,31,1.52
30.5,35.5,2022,1,31,1.63
31.5,34.5,2022,1,31,1.57
31.5,35.5,2022,1,31,1.34
32.5,34.5,2022,1,31,1.4
32.5,35.5,2022,1,31,1.19
29.5,34.5,2022,2,1,2.07
29.5,35.5,2022,2,1,1.91
30.5,34.5,2022,2,1,2.03
30.5,35.5,2022,2,1,1.95
31.5,34.5,2022,2,1,1.58
31.5,35.5,2022,2,1,1.38
32.5,34.5,2022,2,1,1.32
32.5,35.5,2022,2,1,1.18
29.5,34.5,2022,2,2,1.98
29.5,35.5,2022,2,2,2.15
30.5,34.5,2022,2,2,1.86
30.5,35.5,2022,2,2,1.96
31.5,34.5,2022,2,2,1.71
31.5,35.5,2022,2,2,1.84
32.5,34.5,2022,2,2,1.76
32.5,35.5,2022,2,2,1.82
29.5,34.5,2022,2,3,1.88
29.5,35.5,2022,2,3,1.94
30.5,34.5,2022,2,3,1.91
30.5,35.5,2022,2,3,1.94
31.5,34.5,2022,2,3,1.76
31.5,35.5,2022,2,3,1.97
32.5,34.5,2022,2,3,1.84
32.5,35.5,2022,2,3,1.87
29.5,34.5,2022,2,4,1.2
29.5,35.5,2022,2,4,1.14
30.5,34.5,2022,2,4,1.1
30.5,35.5,2022,2,4,1.07
31.5,34.5,2022,2,4,1.12
31.5,35.5,2022,2,4,1.01
32.5,34.5,2022,2,4,1.2
32.5,35.5,2022,2,4,0.86
29.5,34.5,2022,2,5,1.44
29.5,35.5,2022,2,5,1.31
30.5,34.5,2022,2,5,1.59
30.5,35.5,2022,2,5,1.43
31.5,34.5,2022,2,5,1.32
31.5,35.5,2022,2,5,0.96
32.5,34.5,2022,2,5,1.3
32.5,35.5,2022,2,5,1.15
29.5,34.5,2022,2,6,2.21
29.5,35.5,2022,2,6,2.24
30.5,34.5,2022,2,6,2.07
30.5,35.5,2022,2,6,1.94
31.5,34.5,2022,2,6,1.63
31.5,35.5,2022,2,6,1.38
32.5,34.5,2022,2,6,1.51
32.5,35.5,2022,2,6,1.33
29.5,34.5,2022,2,7,2.22
29.5,35.5,2022,2,7,2.25
30.5,34.5,2022,2,7,2.15
30.5,35.5,2022,2,7,2.1
31.5,34.5,2022,2,7,2.01
31.5,35.5,2022,2,7,1.99
32.5,34.5,2022,2,7,1.65
32.5,35.5,2022,2,7,1.34
29.5,34.5,2022,2,8,2.26
29.5,35.5,2022,2,8,2.27
30.5,34.5,2022,2,8,2.18
30.5,35.5,2022,2,8,2.21
31.5,34.5,2022,2,8,2.03
31.5,35.5,2022,2,8,2.09
32.5,34.5,2022,2,8,1.92
32.5,35.5,2022,2,8,1.99
29.5,34.5,2022,2,9,2.2
29.5,35.5,2022,2,9,2.27
30.5,34.5,2022,2,9,2.04
30.5,35.5,2022,2,9,2.16
31.5,34.5,2022,2,9,1.74
31.5,35.5,2022,2,9,1.98
32.5,34.5,2022,2,9,1.66
32.5,35.5,2022,2,9,1.7
29.5,34.5,2022,2,10,1.59
29.5,35.5,2022,2,10,1.95
30.5,34.5,2022,2,10,1.57
30.5,35.5,2022,2,10,1.28
31.5,34.5,2022,2,10,1.21
31.5,35.5,2022,2,10,0.97
32.5,34.5,2022,2,10,1.5
32.5,35.5,2022,2,10,0.95
29.5,34.5,2022,2,11,1.88
29.5,35.5,2022,2,11,2.07
30.5,34.5,2022,2,11,1.8
30.5,35.5,2022,2,11,1.36
31.5,34.5,2022,2,11,1.79
31.5,35.5,2022,2,11,1.65
32.5,34.5,2022,2,11,1.87
32.5,35.5,2022,2,11,1.82
29.5,34.5,2022,2,12,2.37
29.5,35.5,2022,2,12,2.35
30.5,34.5,2022,2,12,2.28
30.5,35.5,2022,2,12,2.26
31.5,34.5,2022,2,12,2.18
31.5,35.5,2022,2,12,2.19
32.5,34.5,2022,2,12,2.1
32.5,35.5,2022,2,12,2.13
29.5,34.5,2022,2,13,2.33
29.5,35.5,2022,2,13,2.39
30.5,34.5,2022,2,13,2.31
30.5,35.5,2022,2,13,2.3
31.5,34.5,2022,2,13,2.13
31.5,35.5,2022,2,13,2.2
32.5,34.5,2022,2,13,2.15
32.5,35.5,2022,2,13,2.16
29.5,34.5,2022,2,14,2.32
29.5,35.5,2022,2,14,2.39
30.5,34.5,2022,2,14,1.98
30.5,35.5,2022,2,14,2.21
31.5,34.5,2022,2,14,1.79
31.5,35.5,2022,2,14,1.53
32.5,34.5,2022,2,14,2.0
32.5,35.5,2022,2,14,1.51
29.5,34.5,2022,2,15,2.32
29.5,35.5,2022,2,15,2.37
30.5,34.5,2022,2,15,1.9
30.5,35.5,2022,2,15,2.29
31.5,34.5,2022,2,15,1.89
31.5,35.5,2022,2,15,1.99
32.5,34.5,2022,2,15,1.53
32.5,35.5,2022,2,15,1.65
29.5,34.5,2022,2,16,2.38
29.5,35.5,2022,2,16,2.31
30.5,34.5,2022,2,16,2.14
30.5,35.5,2022,2,16,2.19
31.5,34.5,2022,2,16,1.98
31.5,35.5,2022,2,16,1.84
32.5,34.5,2022,2,16,1.93
32.5,35.5,2022,2,16,1.75
29.5,34.5,2022,2,17,1.6
29.5,35.5,2022,2,17,1.6
30.5,34.5,2022,2,17,1.61
30.5,35.5,2022,2,17,1.6
31.5,34.5,2022,2,17,1.68
31.5,35.5,2022,2,17,1.71
32.5,34.5,2022,2,17,1.69
32.5,35.5,2022,2,17,1.73
29.5,34.5,2022,2,18,1.82
29.5,35.5,2022,2,18,1.54
30.5,34.5,2022,2,18,2.04
30.5,35.5,2022,2,18,1.92
31.5,34.5,2022,2,18,2.0
31.5,35.5,2022,2,18,2.08
32.5,34.5,2022,2,18,1.98
32.5,35.5,2022,2,18,2.03
29.5,34.5,2022,2,19,1.43
29.5,35.5,2022,2,19,1.07
30.5,34.5,2022,2,19,1.23
30.5,35.5,2022,2,19,1.02
31.5,34.5,2022,2,19,1.03
31.5,35.5,2022,2,19,0.92
32.5,34.5,2022,2,19,0.94
32.5,35.5,2022,2,19,0.89
29.5,34.5,2022,2,20,2.36
29.5,35.5,2022,2,20,2.24
30.5,34.5,2022,2,20,1.94
30.5,35.5,2022,2,20,1.85
31.5,34.5,2022,2,20,1.7
31.5,35.5,2022,2,20,1.51
32.5,34.5,2022,2,20,2.05
32.5,35.5,2022,2,20,1.72
29.5,34.5,2022,2,21,2.42
29.5,35.5,2022,2,21,2.42
30.5,34.5,2022,2,21,2.25
30.5,35.5,2022,2,21,2.25
31.5,34.5,2022,2,21,2.15
31.5,35.5,2022,2,21,2.18
32.5,34.5,2022,2,21,1.9
32.5,35.5,2022,2,21,1.66
29.5,34.5,2022,2,22,2.5
29.5,35.5,2022,2,22,2.52
30.5,34.5,2022,2,22,2.36
30.5,35.5,2022,2,22,2.42
31.5,34.5,2022,2,22,2.05
31.5,35.5,2022,2,22,2.31
32.5,34.5,2022,2,22,1.49
32.5,35.5,2022,2,22,1.71
29.5,34.5,2022,2,23,2.42
29.5,35.5,2022,2,23,2.45
30.5,34.5,2022,2,23,2.28
30.5,35.5,2022,2,23,2.2
31.5,34.5,2022,2,23,2.25
31.5,35.5,2022,2,23,2.09
32.5,34.5,2022,2,23,2.19
32.5,35.5,2022,2,23,2.2
29.5,34.5,2022,2,24,1.82
29.5,35.5,2022,2,24,2.35
30.5,34.5,2022,2,24,2.05
30.5,35.5,2022,2,24,2.04
31.5,34.5,2022,2,24,1.98
31.5,35.5,2022,2,24,1.74
32.5,34.5,2022,2,24,1.5
32.5,35.5,2022,2,24,1.25
29.5,34.5,2022,2,25,1.94
29.5,35.5,2022,2,25,2.11
30.5,34.5,2022,2,25,1.7
30.5,35.5,2022,2,25,1.54
31.5,34.5,2022,2,25,1.48
31.5,35.5,2022,2,25,1.28
32.5,34.5,2022,2,25,1.33
32.5,35.5,2022,2,25,0.96
29.5,34.5,2022,2,26,2.4
29.5,35.5,2022,2,26,2.18
30.5,34.5,2022,2,26,1.92
30.5,35.5,2022,2,26,2.06
31.5,34.5,2022,2,26,1.15
31.5,35.5,2022,2,26,1.08
32.5,34.5,2022,2,26,1.58
32.5,35.5,2022,2,26,1.15
29.5,34.5,2022,2,27,2.57
29.5,35.5,2022,2,27,2.58
30.5,34.5,2022,2,27,2.49
30.5,35.5,2022,2,27,2.54
31.5,34.5,2022,2,27,2.28
31.5,35.5,2022,2,27,2.42
32.5,34.5,2022,2,27,2.1
32.5,35.5,2022,2,27,2.04
29.5,34.5,2022,2,28,2.58
29.5,35.5,2022,2,28,2.64
30.5,34.5,2022,2,28,2.54
30.5,35.5,2022,2,28,2.56
31.5,34.5,2022,2,28,2.35
31.5,35.5,2022,2,28,2.49
32.5,34.5,2022,2,28,2.27
32.5,35.5,2022,2,28,2.32
29.5,34.5,2022,3,1,2.55
29.5,35.5,2022,3,1,2.59
30.5,34.5,2022,3,1,2.32
30.5,35.5,2022,3,1,2.34
31.5,34.5,2022,3,1,2.17
31.5,35.5,2022,3,1,2.22
32.5,34.5,2022,3,1,1.9
32.5,35.5,2022,3,1,1.98
29.5,34.5,2022,3,2,2.27
29.5,35.5,2022,3,2,2.28
30.5,34.5,2022,3,2,2.15
30.5,35.5,2022,3,2,2.15
31.5,34.5,2022,3,2,1.98
31.5,35.5,2022,3,2,2.13
32.5,34.5,2022,3,2,1.53
32.5,35.5,2022,3,2,1.66
29.5,34.5,2022,3,3,2.21
29.5,35.5,2022,3,3,2.09
30.5,34.5,2022,3,3,2.2
30.5,35.5,2022,3,3,2.0
31.5,34.5,2022,3,3,1.77
31.5,35.5,2022,3,3,1.48
32.5,34.5,2022,3,3,1.8
32.5,35.5,2022,3,3,1.24
29.5,34.5,2022,3,4,2.73
29.5,35.5,2022,3,4,2.77
30.5,34.5,2022,3,4,2.66
30.5,35.5,2022,3,4,2.66
31.5,34.5,2022,3,4,2.03
31.5,35.5,2022,3,4,1.95
32.5,34.5,2022,3,4,2.21
32.5,35.5,2022,3,4,1.82
29.5,34.5,2022,3,5,2.64
29.5,35.5,2022,3,5,2.64
30.5,34.5,2022,3,5,2.61
30.5,35.5,2022,3,5,2.6
31.5,34.5,2022,3,5,2.44
31.5,35.5,2022,3,5,2.5
32.5,34.5,2022,3,5,2.46
32.5,35.5,2022,3,5,2.47
29.5,34.5,2022,3,6,2.26
29.5,35.5,2022,3,6,2.32
30.5,34.5,2022,3,6,2.08
30.5,35.5,2022,3,6,2.1
31.5,34.5,2022,3,6,1.94
31.5,35.5,2022,3,6,1.91
32.5,34.5,2022,3,6,1.65
32.5,35.5,2022,3,6,1.5
29.5,34.5,2022,3,7,2.67
29.5,35.5,2022,3,7,2.65
30.5,34.5,2022,3,7,2.55
30.5,35.5,2022,3,7,2.61
31.5,34.5,2022,3,7,2.27
31.5,35.5,2022,3,7,2.39
32.5,34.5,2022,3,7,2.33
32.5,35.5,2022,3,7,2.31
29.5,34.5,2022,3,8,2.01
29.5,35.5,2022,3,8,2.0
30.5,34.5,2022,3,8,1.92
30.5,35.5,2022,3,8,1.93
31.5,34.5,2022,3,8,1.92
31.5,35.5,2022,3,8,1.95
32.5,34.5,2022,3,8,2.09
32.5,35.5,2022,3,8,2.07
29.5,34.5,2022,3,9,2.58
29.5,35.5,2022,3,9,2.57
30.5,34.5,2022,3,9,2.5
30.5,35.5,2022,3,9,2.49
31.5,34.5,2022,3,9,2.21
31.5,35.5,2022,3,9,2.33
32.5,34.5,2022,3,9,1.5
32.5,35.5,2022,3,9,1.33
29.5,34.5,2022,3,10,2.62
29.5,35.5,2022,3,10,2.71
30.5,34.5,2022,3,10,2.18
30.5,35.5,2022,3,10,2.27
31.5,34.5,2022,3,10,2.17
31.5,35.5,2022,3,10,2.03
32.5,34.5,2022,3,10,1.7
32.5,35.5,2022,3,10,1.46
29.5,34.5,2022,3,11,2.46
29.5,35.5,2022,3,11,2.62
30.5,34.5,2022,3,11,2.35
30.5,35.5,2022,3,11,2.29
31.5,34.5,2022,3,11,1.64
31.5,35.5,2022,3,11,1.4
32.5,34.5,2022,3,11,1.79
32.5,35.5,2022,3,11,1.49
29.5,34.5,2022,3,12,2.52
29.5,35.5,2022,3,12,2.77
30.5,34.5,2022,3,12,1.72
30.5,35.5,2022,3,12,1.92
31.5,34.5,2022,3,12,1.29
31.5,35.5,2022,3,12,1.39
32.5,34.5,2022,3,12,1.72
32.5,35.5,2022,3,12,1.45
29.5,34.5,2022,3,13,2.92
29.5,35.5,2022,3,13,2.91
30.5,34.5,2022,3,13,2.79
30.5,35.5,2022,3,13,2.86
31.5,34.5,2022,3,13,2.04
31.5,35.5,2022,3,13,2.39
32.5,34.5,2022,3,13,1.66
32.5,35.5,2022,3,13,1.45
29.5,34.5,2022,3,14,2.76
29.5,35.5,2022,3,14,2.61
30.5,34.5,2022,3,14,2.14
30.5,35.5,2022,3,14,2.49
31.5,34.5,2022,3,14,2.11
31.5,35.5,2022,3,14,1.93
32.5,34.5,2022,3,14,2.03
32.5,35.5,2022,3,14,1.56
29.5,34.5,2022,3,15,2.25
29.5,35.5,2022,3,15,2.41
30.5,34.5,2022,3,15,2.02
30.5,35.5,2022,3,15,1.81
31.5,34.5,2022,3,15,2.13
31.5,35.5,2022,3,15,1.9
32.5,34.5,2022,3,15,2.18
32.5,35.5,2022,3,15,1.71
29.5,34.5,2022,3,16,2.81
29.5,35.5,2022,3,16,2.9
30.5,34.5,2022,3,16,2.55
30.5,35.5,2022,3,16,2.78
31.5,34.5,2022,3,16,2.27
31.5,35.5,2022,3,16,2.51
32.5,34.5,2022,3,16,2.34
32.5,35.5,2022,3,16,2.66
29.5,34.5,2022,3,17,2.91
29.5,35.5,2022,3,17,2.92
30.5,34.5,2022,3,17,2.67
30.5,35.5,2022,3,17,2.8
31.5,34.5,2022,3,17,2.45
31.5,35.5,2022,3,17,2.59
32.5,34.5,2022,3,17,2.16
32.5,35.5,2022,3,17,2.34
29.5,34.5,2022,3,18,2.96
29.5,35.5,2022,3,18,2.99
30.5,34.5,2022,3,18,2.8
30.5,35.5,2022,3,18,2.78
31.5,34.5,2022,3,18,1.99
31.5,35.5,2022,3,18,1.64
32.5,34.5,2022,3,18,1.62
32.5,35.5,2022,3,18,1.12
29.5,34.5,2022,3,19,2.86
29.5,35.5,2022,3,19,2.84
30.5,34.5,2022,3,19,2.41
30.5,35.5,2022,3,19,2.53
31.5,34.5,2022,3,19,2.23
31.5,35.5,2022,3,19,2.1
32.5,34.5,2022,3,19,2.0
32.5,35.5,2022,3,19,1.89
29.5,34.5,2022,3,20,2.81
29.5,35.5,2022,3,20,2.72
30.5,34.5,2022,3,20,2.53
30.5,35.5,2022,3,20,2.52
31.5,34.5,2022,3,20,2.05
31.5,35.5,2022,3,20,2.29
32.5,34.5,2022,3,20,1.83
32.5,35.5,2022,3,20,2.1
29.5,34.5,2022,3,21,2.38
29.5,35.5,2022,3,21,2.44
30.5,34.5,2022,3,21,2.02
30.5,35.5,2022,3,21,2.15
31.5,34.5,2022,3,21,1.53
31.5,35.5,2022,3,21,1.6
32.5,34.5,2022,3,21,1.9
32.5,35.5,2022,3,21,1.64
29.5,34.5,2022,3,22,2.99
29.5,35.5,2022,3,22,2.96
30.5,34.5,2022,3,22,2.78
30.5,35.5,2022,3,22,2.91
31.5,34.5,2022,3,22,2.55
31.5,35.5,2022,3,22,2.79
32.5,34.5,2022,3,22,2.77
32.5,35.5,2022,3,22,2.52
29.5,34.5,2022,3,23,2.66
29.5,35.5,2022,3,23,2.33
30.5,34.5,2022,3,23,2.46
30.5,35.5,2022,3,23,2.18
31.5,34.5,2022,3,23,2.56
31.5,35.5,2022,3,23,2.12
32.5,34.5,2022,3,23,1.63
32.5,35.5,2022,3,23,1.56
29.5,34.5,2022,3,24,2.86
29.5,35.5,2022,3,24,2.96
30.5,34.5,2022,3,24,2.45
30.5,35.5,2022,3,24,2.35
31.5,34.5,2022,3,24,1.93
31.5,35.5,2022,3,24,1.69
32.5,34.5,2022,3,24,2.12
32.5,35.5,2022,3,24,1.26
29.5,34.5,2022,3,25,2.47
29.5,35.5,2022,3,25,2.82
30.5,34.5,2022,3,25,2.19
30.5,35.5,2022,3,25,1.91
31.5,34.5,2022,3,25,2.03
31.5,35.5,2022,3,25,1.59
32.5,34.5,2022,3,25,2.3
32.5,35.5,2022,3,25,1.66
29.5,34.5,2022,3,26,3.06
29.5,35.5,2022,3,26,3.02
30.5,34.5,2022,3,26,3.03
30.5,35.5,2022,3,26,2.95
31.5,34.5,2022,3,26,2.84
31.5,35.5,2022,3,26,2.89
32.5,34.5,2022,3,26,2.72
32.5,35.5,2022,3,26,2.77
29.5,34.5,2022,3,27,3.18
29.5,35.5,2022,3,27,3.18
30.5,34.5,2022,3,27,3.05
30.5,35.5,2022,3,27,3.09
31.5,34.5,2022,3,27,2.83
31.5,35.5,2022,3,27,2.98
32.5,34.5,2022,3,27,2.78
32.5,35.5,2022,3,27,2.54
29.5,34.5,2022,3,28,3.13
29.5,35.5,2022,3,28,3.13
30.5,34.5,2022,3,28,3.13
30.5,35.5,2022,3,28,3.14
31.5,34.5,2022,3,28,2.89
31.5,35.5,2022,3,28,3.07
32.5,34.5,2022,3,28,2.95
32.5,35.5,2022,3,28,3.0
29.5,34.5,2022,3,29,3.01
29.5,35.5,2022,3,29,2.86
30.5,34.5,2022,3,29,2.9
30.5,35.5,2022,3,29,2.83
31.5,34.5,2022,3,29,2.6
31.5,35.5,2022,3,29,2.62
32.5,34.5,2022,3,29,2.45
32.5,35.5,2022,3,29,2.48
29.5,34.5,2022,3,30,3.04
29.5,35.5,2022,3,30,3.0
30.5,34.5,2022,3,30,2.96
30.5,35.5,2022,3,30,2.97
31.5,34.5,2022,3,30,2.81
31.5,35.5,2022,3,30,2.89
