-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
LAT,LON,YEAR,MO,DY,QV2M
31.0,35.0,2023,1,3,6.67
31.0,35.625,2023,1,3,6.34
31.5,34.375,2023,1,3,7.79
31.5,35.0,2023,1,3,6.57
31.5,35.625,2023,1,3,6.56
32.0,34.375,2023,1,3,8.38
32.0,35.0,2023,1,3,6.48
32.0,35.625,2023,1,3,5.84
32.5,34.375,2023,1,3,8.43
32.5,35.0,2023,1,3,6.52
32.5,35.625,2023,1,3,5.38
33.0,34.375,2023,1,3,8.2
33.0,35.0,2023,1,3,6.57
33.0,35.625,2023,1,3,4.51
29.5,34.375,2023,1,4,6.65
29.5,35.0,2023,1,4,6.91
29.5,35.625,2023,1,4,6.18
30.0,34.375,2023,1,4,6.93
30.0,35.0,2023,1,4,6.78
30.0,35.625,2023,1,4,6.08
30.5,34.375,2023,1,4,7.04
30.5,35.0,2023,1,4,6.68
30.5,35.625,2023,1,4,6.05
31.0,34.375,2023,1,4,6.83
31.0,35.0,2023,1,4,6.41
31.0,35.625,2023,1,4,6.17
31.5,34.375,2023,1,4,7.44
31.5,35.0,2023,1,4,6.1
31.5,35.625,2023,1,4,5.77
32.0,34.375,2023,1,4,7.61
32.0,35.0,2023,1,4,6.06
32.0,35.625,2023,1,4,5.39
32.5,34.375,2023,1,4,7.55
32.5,35.0,2023,1,4,6.14
32.5,35.625,2023,1,4,5.27
33.0,34.375,2023,1,4,7.56
33.0,35.0,2023,1,4,6.67
33.0,35.625,2023,1,4,5.37
29.5,34.375,2023,1,5,6.07
29.5,35.0,2023,1,5,6.24
29.5,35.625,2023,1,5,5.27
30.0,34.375,2023,1,5,6.58
30.0,35.0,2023,1,5,6.47
30.0,35.625,2023,1,5,5.51
30.5,34.375,2023,1,5,6.86
30.5,35.0,2023,1,5,6.81
30.5,35.625,2023,1,5,5.96
31.0,34.375,2023,1,5,7.05
31.0,35.0,2023,1,5,6.99
31.0,35.625,2023,1,5,6.61
31.5,34.375,2023,1,5,8.14
31.5,35.0,2023,1,5,7.14
31.5,35.625,2023,1,5,6.97
32.0,34.375,2023,1,5,8.93
32.0,35.0,2023,1,5,7.49
32.0,35.625,2023,1,5,6.79
32.5,34.375,2023,1,5,9.08
32.5,35.0,2023,1,5,7.8
32.5,35.625,2023,1,5,6.72
33.0,34.375,2023,1,5,9.19
33.0,35.0,2023,1,5,8.15
33.0,35.625,2023,1,5,6.56
29.5,34.375,2023,1,6,5.27
29.5,35.0,2023,1,6,5.37
29.5,35.625,2023,1,6,4.72
30.0,34.375,2023,1,6,5.73
30.0,35.0,2023,1,6,5.53
30.0,35.625,2023,1,6,5.14
30.5,34.375,2023,1,6,6.05
30.5,35.0,2023,1,6,5.83
30.5,35.625,2023,1,6,5.28
31.0,34.375,2023,1,6,6.29
31.0,35.0,2023,1,6,6.18
31.0,35.625,2023,1,6,5.76
31.5,34.375,2023,1,6,7.96
31.5,35.0,2023,1,6,6.73
31.5,35.625,2023,1,6,6.74
32.0,34.375,2023,1,6,9.26
32.0,35.0,2023,1,6,7.7
32.0,35.625,2023,1,6,7.2
32.5,34.375,2023,1,6,9.47
32.5,35.0,2023,1,6,8.44
32.5,35.625,2023,1,6,7.46
33.0,34.375,2023,1,6,9.39
33.0,35.0,2023,1,6,8.82
33.0,35.625,2023,1,6,7.6
29.5,34.375,2023,1,7,5.47
29.5,35.0,2023,1,7,5.41
29.5,35.625,2023,1,7,4.26
30.0,34.375,2023,1,7,5.85
30.0,35.0,2023,1,7,5.65
30.0,35.625,2023,1,7,4.78
30.5,34.375,2023,1,7,6.06
30.5,35.0,2023,1,7,5.89
30.5,35.625,2023,1,7,4.98
31.0,34.375,2023,1,7,6.6
31.0,35.0,2023,1,7,6.28
31.0,35.625,2023,1,7,5.41
31.5,34.375,2023,1,7,8.13
31.5,35.0,2023,1,7,7.0
31.5,35.625,2023,1,7,6.49
32.0,34.375,2023,1,7,9.01
32.0,35.0,2023,1,7,7.92
32.0,35.625,2023,1,7,7.15
32.5,34.375,2023,1,7,9.08
32.5,35.0,2023,1,7,8.43
32.5,35.625,2023,1,7,7.57
33.0,34.375,2023,1,7,9.36
33.0,35.0,2023,1,7,8.72
33.0,35.625,2023,1,7,7.38
29.5,34.375,2023,1,8,5.38
29.5,35.0,2023,1,8,5.23
29.5,35.625,2023,1,8,4.27
30.0,34.375,2023,1,8,5.92
30.0,35.0,2023,1,8,5.41
30.0,35.625,2023,1,8,4.41
30.5,34.375,2023,1,8,6.62
30.5,35.0,2023,1,8,6.06
30.5,35.625,2023,1,8,4.7
31.0,34.375,2023,1,8,7.24
31.0,35.0,2023,1,8,6.55
31.0,35.625,2023,1,8,5.25
31.5,34.375,2023,1,8,7.99
31.5,35.0,2023,1,8,6.8
31.5,35.625,2023,1,8,5.92
32.0,34.375,2023,1,8,8.59
32.0,35.0,2023,1,8,7.32
32.0,35.625,2023,1,8,6.19
32.5,34.375,2023,1,8,8.81
32.5,35.0,2023,1,8,7.35
32.5,35.625,2023,1,8,6.17
33.0,34.375,2023,1,8,8.75
33.0,35.0,2023,1,8,7.32
33.0,35.625,2023,1,8,5.33
29.5,34.375,2023,1,9,5.79
29.5,35.0,2023,1,9,6.15
29.5,35.625,2023,1,9,5.3
30.0,34.375,2023,1,9,6.2
30.0,35.0,2023,1,9,6.2
30.0,35.625,2023,1,9,5.41
30.5,34.375,2023,1,9,6.65
30.5,35.0,2023,1,9,6.64
30.5,35.625,2023,1,9,5.67
31.0,34.375,2023,1,9,7.44
31.0,35.0,2023,1,9,7.09
31.0,35.625,2023,1,9,6.22
31.5,34.375,2023,1,9,7.77
31.5,35.0,2023,1,9,6.95
31.5,35.625,2023,1,9,6.07
32.0,34.375,2023,1,9,7.85
32.0,35.0,2023,1,9,6.27
32.0,35.625,2023,1,9,5.5
32.5,34.375,2023,1,9,7.81
32.5,35.0,2023,1,9,6.32
32.5,35.625,2023,1,9,5.55
33.0,34.375,2023,1,9,8.25
33.0,35.0,2023,1,9,6.97
33.0,35.625,2023,1,9,5.43
29.5,34.375,2023,1,10,4.83
29.5,35.0,2023,1,10,4.82
29.5,35.625,2023,1,10,4.3
30.0,34.375,2023,1,10,5.22
30.0,35.0,2023,1,10,4.85
30.0,35.625,2023,1,10,4.32
30.5,34.375,2023,1,10,5.38
30.5,35.0,2023,1,10,5.18
30.5,35.625,2023,1,10,4.43
31.0,34.375,2023,1,10,5.75
31.0,35.0,2023,1,10,5.52
31.0,35.625,2023,1,10,4.81
31.5,34.375,2023,1,10,6.91
31.5,35.0,2023,1,10,6.0
31.5,35.625,2023,1,10,5.59
32.0,34.375,2023,1,10,8.13
32.0,35.0,2023,1,10,6.7
32.0,35.625,2023,1,10,5.7
32.5,34.375,2023,1,10,8.19
32.5,35.0,2023,1,10,7.2
32.5,35.625,2023,1,10,6.04
33.0,34.375,2023,1,10,7.89
33.0,35.0,2023,1,10,7.44
33.0,35.625,2023,1,10,5.99
29.5,34.375,2023,1,11,3.79
29.5,35.0,2023,1,11,4.01
29.5,35.625,2023,1,11,3.62
30.0,34.375,2023,1,11,4.23
30.0,35.0,2023,1,11,4.01
30.0,35.625,2023,1,11,3.66
30.5,34.375,2023,1,11,4.38
30.5,35.0,2023,1,11,4.23
30.5,35.625,2023,1,11,3.75
31.0,34.375,2023,1,11,4.56
31.0,35.0,2023,1,11,4.43
31.0,35.625,2023,1,11,3.95
31.5,34.375,2023,1,11,6.05
31.5,35.0,2023,1,11,4.6
31.5,35.625,2023,1,11,4.6
32.0,34.375,2023,1,11,7.04
32.0,35.0,2023,1,11,5.26
32.0,35.625,2023,1,11,4.61
32.5,34.375,2023,1,11,7.57
32.5,35.0,2023,1,11,5.68
32.5,35.625,2023,1,11,4.56
33.0,34.375,2023,1,11,7.95
33.0,35.0,2023,1,11,6.34
33.0,35.625,2023,1,11,4.66
29.5,34.375,2023,1,12,3.99
29.5,35.0,2023,1,12,4.42
29.5,35.625,2023,1,12,3.8
30.0,34.375,2023,1,12,4.41
30.0,35.0,2023,1,12,4.35
30.0,35.625,2023,1,12,3.89
30.5,34.375,2023,1,12,4.55
30.5,35.0,2023,1,12,4.45
30.5,35.625,2023,1,12,3.98
31.0,34.375,2023,1,12,4.73
31.0,35.0,2023,1,12,4.63
31.0,35.625,2023,1,12,4.19
31.5,34.375,2023,1,12,6.68
31.5,35.0,2023,1,12,4.98
31.5,35.625,2023,1,12,4.95
32.0,34.375,2023,1,12,7.9
32.0,35.0,2023,1,12,5.85
32.0,35.625,2023,1,12,5.01
32.5,34.375,2023,1,12,8.31
32.5,35.0,2023,1,12,6.23
32.5,35.625,2023,1,12,4.98
33.0,34.375,2023,1,12,8.53
33.0,35.0,2023,1,12,6.62
33.0,35.625,2023,1,12,4.67
29.5,34.375,2023,1,13,4.49
29.5,35.0,2023,1,13,4.69
29.5,35.625,2023,1,13,4.29
30.0,34.375,2023,1,13,4.87
30.0,35.0,2023,1,13,4.74
30.0,35.625,2023,1,13,4.33
30.5,34.375,2023,1,13,5.11
30.5,35.0,2023,1,13,4.92
30.5,35.625,2023,1,13,4.36
31.0,34.375,2023,1,13,5.42
31.0,35.0,2023,1,13,5.1
31.0,35.625,2023,1,13,4.68
31.5,34.375,2023,1,13,7.3
31.5,35.0,2023,1,13,5.49
31.5,35.625,2023,1,13,5.42
32.0,34.375,2023,1,13,8.32
32.0,35.0,2023,1,13,6.41
32.0,35.625,2023,1,13,5.62
32.5,34.375,2023,1,13,8.73
32.5,35.0,2023,1,13,7.17
32.5,35.625,2023,1,13,5.85
33.0,34.375,2023,1,13,9.03
33.0,35.0,2023,1,13,7.93
33.0,35.625,2023,1,13,6.14
29.5,34.375,2023,1,14,5.01
29.5,35.0,2023,1,14,5.17
29.5,35.625,2023,1,14,4.54
30.0,34.375,2023,1,14,5.28
30.0,35.0,2023,1,14,5.2
30.0,35.625,2023,1,14,4.7
30.5,34.375,2023,1,14,5.35
30.5,35.0,2023,1,14,5.32
30.5,35.625,2023,1,14,4.86
31.0,34.375,2023,1,14,5.53
31.0,35.0,2023,1,14,5.47
31.0,35.625,2023,1,14,5.08
31.5,34.375,2023,1,14,7.66
31.5,35.0,2023,1,14,5.92
31.5,35.625,2023,1,14,5.66
32.0,34.375,2023,1,14,8.75
32.0,35.0,2023,1,14,6.95
32.0,35.625,2023,1,14,5.78
32.5,34.375,2023,1,14,9.06
32.5,35.0,2023,1,14,7.69
32.5,35.625,2023,1,14,6.02
33.0,34.375,2023,1,14,9.41
33.0,35.0,2023,1,14,8.3
33.0,35.625,2023,1,14,6.22
29.5,34.375,2023,1,15,5.02
29.5,35.0,2023,1,15,5.19
29.5,35.625,2023,1,15,4.49
30.0,34.375,2023,1,15,5.3
30.0,35.0,2023,1,15,5.23
30.0,35.625,2023,1,15,4.53
30.5,34.375,2023,1,15,5.36
30.5,35.0,2023,1,15,5.39
30.5,35.625,2023,1,15,4.7
31.0,34.375,2023,1,15,5.63
31.0,35.0,2023,1,15,5.62
31.0,35.625,2023,1,15,5.03
31.5,34.375,2023,1,15,7.36
31.5,35.0,2023,1,15,5.93
31.5,35.625,2023,1,15,5.66
32.0,34.375,2023,1,15,8.64
32.0,35.0,2023,1,15,6.74
32.0,35.625,2023,1,15,5.78
32.5,34.375,2023,1,15,8.94
32.5,35.0,2023,1,15,7.49
32.5,35.625,2023,1,15,6.03
33.0,34.375,2023,1,15,9.13
33.0,35.0,2023,1,15,8.1
33.0,35.625,2023,1,15,6.28
29.5,34.375,2023,1,16,4.66
29.5,35.0,2023,1,16,5.14
29.5,35.625,2023,1,16,4.62
30.0,34.375,2023,1,16,4.98
30.0,35.0,2023,1,16,5.16
30.0,35.625,2023,1,16,4.61
30.5,34.375,2023,1,16,5.32
30.5,35.0,2023,1,16,5.43
30.5,35.625,2023,1,16,4.98
31.0,34.375,2023,1,16,5.63
31.0,35.0,2023,1,16,5.95
31.0,35.625,2023,1,16,5.53
31.5,34.375,2023,1,16,7.2
31.5,35.0,2023,1,16,6.31
31.5,35.625,2023,1,16,6.1
32.0,34.375,2023,1,16,7.91
32.0,35.0,2023,1,16,6.76
32.0,35.625,2023,1,16,5.84
32.5,34.375,2023,1,16,7.89
32.5,35.0,2023,1,16,6.9
32.5,35.625,2023,1,16,5.83
33.0,34.375,2023,1,16,8.12
33.0,35.0,2023,1,16,7.36
33.0,35.625,2023,1,16,5.81
29.5,34.375,2023,1,17,5.17
29.5,35.0,2023,1,17,5.27
29.5,35.625,2023,1,17,4.94
30.0,34.375,2023,1,17,5.38
30.0,35.0,2023,1,17,5.43
30.0,35.625,2023,1,17,5.15
30.5,34.375,2023,1,17,5.62
30.5,35.0,2023,1,17,5.75
30.5,35.625,2023,1,17,5.36
31.0,34.375,2023,1,17,5.93
31.0,35.0,2023,1,17,6.09
31.0,35.625,2023,1,17,6.0
31.5,34.375,2023,1,17,7.15
31.5,35.0,2023,1,17,6.42
31.5,35.625,2023,1,17,6.62
32.0,34.375,2023,1,17,8.18
32.0,35.0,2023,1,17,6.83
32.0,35.625,2023,1,17,6.4
32.5,34.375,2023,1,17,8.48
32.5,35.0,2023,1,17,7.24
32.5,35.625,2023,1,17,6.47
33.0,34.375,2023,1,17,8.58
33.0,35.0,2023,1,17,7.67
33.0,35.625,2023,1,17,6.21
29.5,34.375,2023,1,18,4.58
29.5,35.0,2023,1,18,4.56
29.5,35.625,2023,1,18,4.13
30.0,34.375,2023,1,18,4.97
30.0,35.0,2023,1,18,4.6
30.0,35.625,2023,1,18,4.18
30.5,34.375,2023,1,18,5.5
30.5,35.0,2023,1,18,4.97
30.5,35.625,2023,1,18,4.29
31.0,34.375,2023,1,18,6.29
31.0,35.0,2023,1,18,5.23
31.0,35.625,2023,1,18,4.53
31.5,34.375,2023,1,18,7.69
31.5,35.0,2023,1,18,5.6
31.5,35.625,2023,1,18,5.26
32.0,34.375,2023,1,18,8.62
32.0,35.0,2023,1,18,6.36
32.0,35.625,2023,1,18,5.22
32.5,34.375,2023,1,18,8.8
32.5,35.0,2023,1,18,7.13
32.5,35.625,2023,1,18,5.44
33.0,34.375,2023,1,18,8.3
33.0,35.0,2023,1,18,7.74
33.0,35.625,2023,1,18,5.66
29.5,34.375,2023,1,19,3.61
29.5,35.0,2023,1,19,3.72
29.5,35.625,2023,1,19,3.25
30.0,34.375,2023,1,19,3.71
30.0,35.0,2023,1,19,3.53
30.0,35.625,2023,1,19,3.23
30.5,34.375,2023,1,19,3.89
30.5,35.0,2023,1,19,3.77
30.5,35.625,2023,1,19,3.27
31.0,34.375,2023,1,19,4.15
31.0,35.0,2023,1,19,3.98
31.0,35.625,2023,1,19,3.53
31.5,34.375,2023,1,19,6.27
31.5,35.0,2023,1,19,4.26
31.5,35.625,2023,1,19,4.49
32.0,34.375,2023,1,19,7.6
32.0,35.0,2023,1,19,5.14
32.0,35.625,2023,1,19,4.48
32.5,34.375,2023,1,19,8.35
32.5,35.0,2023,1,19,5.9
32.5,35.625,2023,1,19,4.45
33.0,34.375,2023,1,19,8.71
33.0,35.0,2023,1,19,6.65
33.0,35.625,2023,1,19,4.39
29.5,34.375,2023,1,20,3.69
29.5,35.0,2023,1,20,4.0
29.5,35.625,2023,1,20,3.55
30.0,34.375,2023,1,20,4.03
30.0,35.0,2023,1,20,3.81
30.0,35.625,2023,1,20,3.43
30.5,34.375,2023,1,20,3.98
30.5,35.0,2023,1,20,4.0
30.5,35.625,2023,1,20,3.48
31.0,34.375,2023,1,20,4.3
31.0,35.0,2023,1,20,4.19
31.0,35.625,2023,1,20,3.67
31.5,34.375,2023,1,20,6.04
31.5,35.0,2023,1,20,4.36
31.5,35.625,2023,1,20,4.37
32.0,34.375,2023,1,20,7.46
32.0,35.0,2023,1,20,4.88
32.0,35.625,2023,1,20,4.61
32.5,34.375,2023,1,20,7.44
32.5,35.0,2023,1,20,5.76
32.5,35.625,2023,1,20,4.56
33.0,34.375,2023,1,20,7.9
33.0,35.0,2023,1,20,6.2
33.0,35.625,2023,1,20,4.09
29.5,34.375,2023,1,21,4.18
29.5,35.0,2023,1,21,4.52
29.5,35.625,2023,1,21,3.79
30.0,34.375,2023,1,21,4.93
30.0,35.0,2023,1,21,4.73
30.0,35.625,2023,1,21,3.94
30.5,34.375,2023,1,21,5.81
30.5,35.0,2023,1,21,5.44
30.5,35.625,2023,1,21,3.99
31.0,34.375,2023,1,21,7.09
31.0,35.0,2023,1,21,6.0
31.0,35.625,2023,1,21,4.45
31.5,34.375,2023,1,21,7.82
31.5,35.0,2023,1,21,5.89
31.5,35.625,2023,1,21,5.14
32.0,34.375,2023,1,21,8.01
32.0,35.0,2023,1,21,6.13
32.0,35.625,2023,1,21,5.16
32.5,34.375,2023,1,21,8.16
32.5,35.0,2023,1,21,6.59
32.5,35.625,2023,1,21,5.24
33.0,34.375,2023,1,21,8.43
33.0,35.0,2023,1,21,7.04
33.0,35.625,2023,1,21,4.69
29.5,34.375,2023,1,22,6.49
29.5,35.0,2023,1,22,6.05
29.5,35.625,2023,1,22,5.2
30.0,34.375,2023,1,22,7.12
30.0,35.0,2023,1,22,6.25
30.0,35.625,2023,1,22,5.31
30.5,34.375,2023,1,22,7.7
30.5,35.0,2023,1,22,6.77
30.5,35.625,2023,1,22,5.33
31.0,34.375,2023,1,22,8.38
31.0,35.0,2023,1,22,6.95
31.0,35.625,2023,1,22,5.65
31.5,34.375,2023,1,22,8.76
31.5,35.0,2023,1,22,6.68
31.5,35.625,2023,1,22,6.33
32.0,34.375,2023,1,22,9.13
32.0,35.0,2023,1,22,7.27
32.0,35.625,2023,1,22,6.25
32.5,34.375,2023,1,22,9.17
32.5,35.0,2023,1,22,7.28
32.5,35.625,2023,1,22,6.19
33.0,34.375,2023,1,22,9.43
33.0,35.0,2023,1,22,7.77
33.0,35.625,2023,1,22,5.56
29.5,34.375,2023,1,23,5.97
29.5,35.0,2023,1,23,5.87
29.5,35.625,2023,1,23,5.43
30.0,34.375,2023,1,23,6.43
30.0,35.0,2023,1,23,5.92
30.0,35.625,2023,1,23,5.48
30.5,34.375,2023,1,23,6.95
30.5,35.0,2023,1,23,6.22
30.5,35.625,2023,1,23,5.44
31.0,34.375,2023,1,23,7.41
31.0,35.0,2023,1,23,6.21
31.0,35.625,2023,1,23,5.6
31.5,34.375,2023,1,23,8.64
31.5,35.0,2023,1,23,6.32
31.5,35.625,2023,1,23,6.23
32.0,34.375,2023,1,23,9.41
32.0,35.0,2023,1,23,7.04
32.0,35.625,2023,1,23,6.02
32.5,34.375,2023,1,23,9.65
32.5,35.0,2023,1,23,7.64
32.5,35.625,2023,1,23,5.87
33.0,34.375,2023,1,23,9.9
33.0,35.0,2023,1,23,8.15
33.0,35.625,2023,1,23,5.71
29.5,34.375,2023,1,24,5.74
29.5,35.0,2023,1,24,5.61
29.5,35.625,2023,1,24,5.24
30.0,34.375,2023,1,24,5.96
30.0,35.0,2023,1,24,5.46
30.0,35.625,2023,1,24,5.29
30.5,34.375,2023,1,24,6.17
30.5,35.0,2023,1,24,5.59
30.5,35.625,2023,1,24,5.24
31.0,34.375,2023,1,24,6.4
31.0,35.0,2023,1,24,5.57
31.0,35.625,2023,1,24,5.24
31.5,34.375,2023,1,24,8.21
31.5,35.0,2023,1,24,5.74
31.5,35.625,2023,1,24,5.83
32.0,34.375,2023,1,24,9.41
32.0,35.0,2023,1,24,6.7
32.0,35.625,2023,1,24,5.7
32.5,34.375,2023,1,24,9.67
32.5,35.0,2023,1,24,7.42
32.5,35.625,2023,1,24,5.89
33.0,34.375,2023,1,24,9.83
33.0,35.0,2023,1,24,7.77
33.0,35.625,2023,1,24,5.49
29.5,34.375,2023,1,25,5.73
29.5,35.0,2023,1,25,5.34
29.5,35.625,2023,1,25,4.83
30.0,34.375,2023,1,25,5.95
30.0,35.0,2023,1,25,5.25
30.0,35.625,2023,1,25,4.73
30.5,34.375,2023,1,25,6.13
30.5,35.0,2023,1,25,5.59
30.5,35.625,2023,1,25,4.58
31.0,34.375,2023,1,25,6.9
31.0,35.0,2023,1,25,5.88
31.0,35.625,2023,1,25,4.85
31.5,34.375,2023,1,25,8.48
31.5,35.0,2023,1,25,6.17
31.5,35.625,2023,1,25,5.68
32.0,34.375,2023,1,25,9.03
32.0,35.0,2023,1,25,6.75
32.0,35.625,2023,1,25,5.67
32.5,34.375,2023,1,25,9.01
32.5,35.0,2023,1,25,7.13
32.5,35.625,2023,1,25,5.63
33.0,34.375,2023,1,25,8.92
33.0,35.0,2023,1,25,7.59
33.0,35.625,2023,1,25,5.19
29.5,34.375,2023,1,26,4.88
29.5,35.0,2023,1,26,4.55
29.5,35.625,2023,1,26,3.54
30.0,34.375,2023,1,26,5.39
30.0,35.0,2023,1,26,4.72
30.0,35.625,2023,1,26,3.77
30.5,34.375,2023,1,26,5.81
30.5,35.0,2023,1,26,5.33
30.5,35.625,2023,1,26,3.85
31.0,34.375,2023,1,26,6.46
31.0,35.0,2023,1,26,5.48
31.0,35.625,2023,1,26,4.27
31.5,34.375,2023,1,26,7.67
31.5,35.0,2023,1,26,5.53
31.5,35.625,2023,1,26,5.05
32.0,34.375,2023,1,26,8.32
32.0,35.0,2023,1,26,6.15
32.0,35.625,2023,1,26,4.97
32.5,34.375,2023,1,26,8.32
32.5,35.0,2023,1,26,6.47
32.5,35.625,2023,1,26,4.89
33.0,34.375,2023,1,26,8.12
33.0,35.0,2023,1,26,6.89
33.0,35.625,2023,1,26,4.4
29.5,34.375,2023,1,27,4.24
29.5,35.0,2023,1,27,4.51
29.5,35.625,2023,1,27,3.72
30.0,34.375,2023,1,27,4.5
30.0,35.0,2023,1,27,4.04
30.0,35.625,2023,1,27,3.67
30.5,34.375,2023,1,27,4.6
30.5,35.0,2023,1,27,4.2
30.5,35.625,2023,1,27,3.6
31.0,34.375,2023,1,27,4.53
31.0,35.0,2023,1,27,4.42
31.0,35.625,2023,1,27,3.76
31.5,34.375,2023,1,27,6.61
31.5,35.0,2023,1,27,4.52
31.5,35.625,2023,1,27,4.65
32.0,34.375,2023,1,27,8.45
32.0,35.0,2023,1,27,5.36
32.0,35.625,2023,1,27,4.53
32.5,34.375,2023,1,27,8.69
32.5,35.0,2023,1,27,5.88
32.5,35.625,2023,1,27,4.33
33.0,34.375,2023,1,27,8.78
33.0,35.0,2023,1,27,6.41
33.0,35.625,2023,1,27,3.93
29.5,34.375,2023,1,28,5.9
29.5,35.0,2023,1,28,6.9
29.5,35.625,2023,1,28,5.14
30.0,34.375,2023,1,28,6.72
30.0,35.0,2023,1,28,6.27
30.0,35.625,2023,1,28,5.15
30.5,34.375,2023,1,28,7.3
30.5,35.0,2023,1,28,6.28
30.5,35.625,2023,1,28,4.98
31.0,34.375,2023,1,28,7.56
31.0,35.0,2023,1,28,6.57
31.0,35.625,2023,1,28,5.58
31.5,34.375,2023,1,28,8.69
31.5,35.0,2023,1,28,6.64
31.5,35.625,2023,1,28,6.62
32.0,34.375,2023,1,28,10.1
32.0,35.0,2023,1,28,7.23
32.0,35.625,2023,1,28,6.34
32.5,34.375,2023,1,28,10.44
32.5,35.0,2023,1,28,7.79
32.5,35.625,2023,1,28,6.2
33.0,34.375,2023,1,28,10.37
33.0,35.0,2023,1,28,8.19
33.0,35.625,2023,1,28,5.85
29.5,34.375,2023,1,29,4.94
29.5,35.0,2023,1,29,6.33
29.5,35.625,2023,1,29,5.62
30.0,34.375,2023,1,29,6.63
30.0,35.0,2023,1,29,6.5
30.0,35.625,2023,1,29,5.61
30.5,34.375,2023,1,29,7.31
30.5,35.0,2023,1,29,6.99
30.5,35.625,2023,1,29,5.31
31.0,34.375,2023,1,29,7.29
31.0,35.0,2023,1,29,6.82
31.0,35.625,2023,1,29,5.88
31.5,34.375,2023,1,29,7.96
31.5,35.0,2023,1,29,6.62
31.5,35.625,2023,1,29,6.97
32.0,34.375,2023,1,29,8.3
32.0,35.0,2023,1,29,6.76
32.0,35.625,2023,1,29,6.56
32.5,34.375,2023,1,29,8.19
32.5,35.0,2023,1,29,7.11
32.5,35.625,2023,1,29,6.59
33.0,34.375,2023,1,29,8.03
33.0,35.0,2023,1,29,7.42
33.0,35.625,2023,1,29,6.12
29.5,34.375,2023,1,30,5.61
29.5,35.0,2023,1,30,5.77
29.5,35.625,2023,1,30,5.1
30.0,34.375,2023,1,30,6.15
30.0,35.0,2023,1,30,5.98
30.0,35.625,2023,1,30,5.12
30.5,34.375,2023,1,30,6.58
30.5,35.0,2023,1,30,6.33
30.5,35.625,2023,1,30,5.21
31.0,34.375,2023,1,30,6.84
31.0,35.0,2023,1,30,6.57
31.0,35.625,2023,1,30,5.59
31.5,34.375,2023,1,30,7.62
31.5,35.0,2023,1,30,6.56
31.5,35.625,2023,1,30,6.31
32.0,34.375,2023,1,30,8.18
32.0,35.0,2023,1,30,6.69
32.0,35.625,2023,1,30,6.17
