-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M_MIN     MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS50M_MIN
29.5,35.0,2024,1,18,2.17
29.5,35.625,2024,1,18,1.19
30.0,34.375,2024,1,18,0.64
30.0,35.0,2024,1,18,1.93
30.0,35.625,2024,1,18,0.91
30.5,34.375,2024,1,18,0.66
30.5,35.0,2024,1,18,1.55
30.5,35.625,2024,1,18,0.32
31.0,34.375,2024,1,18,0.62
31.0,35.0,2024,1,18,1.1
31.0,35.625,2024,1,18,0.79
31.5,34.375,2024,1,18,1.28
31.5,35.0,2024,1,18,0.49
31.5,35.625,2024,1,18,0.61
32.0,34.375,2024,1,18,2.11
32.0,35.0,2024,1,18,0.09
32.0,35.625,2024,1,18,1.18
32.5,34.375,2024,1,18,0.57
32.5,35.0,2024,1,18,1.49
32.5,35.625,2024,1,18,0.98
33.0,34.375,2024,1,18,1.23
33.0,35.0,2024,1,18,1.06
33.0,35.625,2024,1,18,1.75
29.5,34.375,2024,1,19,0.67
29.5,35.0,2024,1,19,0.91
29.5,35.625,2024,1,19,2.16
30.0,34.375,2024,1,19,0.48
30.0,35.0,2024,1,19,0.58
30.0,35.625,2024,1,19,1.66
30.5,34.375,2024,1,19,0.44
30.5,35.0,2024,1,19,0.43
30.5,35.625,2024,1,19,1.15
31.0,34.375,2024,1,19,0.32
31.0,35.0,2024,1,19,0.47
31.0,35.625,2024,1,19,1.93
31.5,34.375,2024,1,19,0.25
31.5,35.0,2024,1,19,0.48
31.5,35.625,2024,1,19,1.66
32.0,34.375,2024,1,19,0.33
32.0,35.0,2024,1,19,0.69
32.0,35.625,2024,1,19,1.74
32.5,34.375,2024,1,19,0.08
32.5,35.0,2024,1,19,0.49
32.5,35.625,2024,1,19,1.85
33.0,34.375,2024,1,19,0.81
33.0,35.0,2024,1,19,1.52
33.0,35.625,2024,1,19,1.57
29.5,34.375,2024,1,20,0.81
29.5,35.0,2024,1,20,2.15
29.5,35.625,2024,1,20,2.21
30.0,34.375,2024,1,20,0.57
30.0,35.0,2024,1,20,1.73
30.0,35.625,2024,1,20,1.71
30.5,34.375,2024,1,20,0.12
30.5,35.0,2024,1,20,0.91
30.5,35.625,2024,1,20,0.35
31.0,34.375,2024,1,20,0.17
31.0,35.0,2024,1,20,0.14
31.0,35.625,2024,1,20,0.77
31.5,34.375,2024,1,20,0.89
31.5,35.0,2024,1,20,0.06
31.5,35.625,2024,1,20,0.78
32.0,34.375,2024,1,20,0.76
32.0,35.0,2024,1,20,0.77
32.0,35.625,2024,1,20,0.64
32.5,34.375,2024,1,20,0.51
32.5,35.0,2024,1,20,1.4
32.5,35.625,2024,1,20,1.1
33.0,34.375,2024,1,20,0.88
33.0,35.0,2024,1,20,0.82
33.0,35.625,2024,1,20,1.48
29.5,34.375,2024,1,21,1.8
29.5,35.0,2024,1,21,2.29
29.5,35.625,2024,1,21,2.59
30.0,34.375,2024,1,21,2.91
30.0,35.0,2024,1,21,2.07
30.0,35.625,2024,1,21,3.17
30.5,34.375,2024,1,21,2.41
30.5,35.0,2024,1,21,1.28
30.5,35.625,2024,1,21,2.26
31.0,34.375,2024,1,21,1.18
31.0,35.0,2024,1,21,0.42
31.0,35.625,2024,1,21,1.11
31.5,34.375,2024,1,21,0.67
31.5,35.0,2024,1,21,0.7
31.5,35.625,2024,1,21,1.07
32.0,34.375,2024,1,21,0.89
32.0,35.0,2024,1,21,0.63
32.0,35.625,2024,1,21,0.99
32.5,34.375,2024,1,21,1.32
32.5,35.0,2024,1,21,1.09
32.5,35.625,2024,1,21,1.81
33.0,34.375,2024,1,21,1.43
33.0,35.0,2024,1,21,0.72
33.0,35.625,2024,1,21,0.85
29.5,34.375,2024,1,22,3.42
29.5,35.0,2024,1,22,2.35
29.5,35.625,2024,1,22,4.42
30.0,34.375,2024,1,22,3.84
30.0,35.0,2024,1,22,2.96
30.0,35.625,2024,1,22,3.14
30.5,34.375,2024,1,22,4.26
30.5,35.0,2024,1,22,3.71
30.5,35.625,2024,1,22,2.82
31.0,34.375,2024,1,22,5.13
31.0,35.0,2024,1,22,3.12
31.0,35.625,2024,1,22,1.45
31.5,34.375,2024,1,22,5.56
31.5,35.0,2024,1,22,3.16
31.5,35.625,2024,1,22,1.1
32.0,34.375,2024,1,22,6.42
32.0,35.0,2024,1,22,3.95
32.0,35.625,2024,1,22,0.47
32.5,34.375,2024,1,22,6.15
32.5,35.0,2024,1,22,4.38
32.5,35.625,2024,1,22,1.12
33.0,34.375,2024,1,22,5.64
33.0,35.0,2024,1,22,5.48
33.0,35.625,2024,1,22,0.82
29.5,34.375,2024,1,23,5.87
29.5,35.0,2024,1,23,3.65
29.5,35.625,2024,1,23,4.99
30.0,34.375,2024,1,23,5.44
30.0,35.0,2024,1,23,3.92
30.0,35.625,2024,1,23,5.1
30.5,34.375,2024,1,23,5.65
30.5,35.0,2024,1,23,5.0
30.5,35.625,2024,1,23,4.27
31.0,34.375,2024,1,23,6.38
31.0,35.0,2024,1,23,5.17
31.0,35.625,2024,1,23,4.0
31.5,34.375,2024,1,23,6.62
31.5,35.0,2024,1,23,5.53
31.5,35.625,2024,1,23,3.64
32.0,34.375,2024,1,23,7.41
32.0,35.0,2024,1,23,6.47
32.0,35.625,2024,1,23,3.64
32.5,34.375,2024,1,23,7.6
32.5,35.0,2024,1,23,6.07
32.5,35.625,2024,1,23,4.24
33.0,34.375,2024,1,23,6.97
33.0,35.0,2024,1,23,5.73
33.0,35.625,2024,1,23,3.29
29.5,34.375,2024,1,24,4.29
29.5,35.0,2024,1,24,3.1
29.5,35.625,2024,1,24,3.03
30.0,34.375,2024,1,24,2.71
30.0,35.0,2024,1,24,1.66
30.0,35.625,2024,1,24,2.57
30.5,34.375,2024,1,24,2.31
30.5,35.0,2024,1,24,1.03
30.5,35.625,2024,1,24,0.68
31.0,34.375,2024,1,24,3.87
31.0,35.0,2024,1,24,2.87
31.0,35.625,2024,1,24,1.58
31.5,34.375,2024,1,24,5.13
31.5,35.0,2024,1,24,4.26
31.5,35.625,2024,1,24,3.02
32.0,34.375,2024,1,24,5.06
32.0,35.0,2024,1,24,4.3
32.0,35.625,2024,1,24,3.24
32.5,34.375,2024,1,24,4.93
32.5,35.0,2024,1,24,3.64
32.5,35.625,2024,1,24,2.12
33.0,34.375,2024,1,24,4.92
33.0,35.0,2024,1,24,3.92
33.0,35.625,2024,1,24,2.05
29.5,34.375,2024,1,25,3.92
29.5,35.0,2024,1,25,2.9
29.5,35.625,2024,1,25,1.27
30.0,34.375,2024,1,25,1.16
30.0,35.0,2024,1,25,1.2
30.0,35.625,2024,1,25,0.49
30.5,34.375,2024,1,25,1.03
30.5,35.0,2024,1,25,0.3
30.5,35.625,2024,1,25,0.11
31.0,34.375,2024,1,25,3.27
31.0,35.0,2024,1,25,1.5
31.0,35.625,2024,1,25,0.43
31.5,34.375,2024,1,25,4.05
31.5,35.0,2024,1,25,2.87
31.5,35.625,2024,1,25,2.17
32.0,34.375,2024,1,25,4.55
32.0,35.0,2024,1,25,3.12
32.0,35.625,2024,1,25,2.2
32.5,34.375,2024,1,25,4.42
32.5,35.0,2024,1,25,2.31
32.5,35.625,2024,1,25,1.45
33.0,34.375,2024,1,25,4.62
33.0,35.0,2024,1,25,3.2
33.0,35.625,2024,1,25,0.97
29.5,34.375,2024,1,26,7.04
29.5,35.0,2024,1,26,3.88
29.5,35.625,2024,1,26,4.09
30.0,34.375,2024,1,26,4.11
30.0,35.0,2024,1,26,1.45
30.0,35.625,2024,1,26,3.3
30.5,34.375,2024,1,26,3.38
30.5,35.0,2024,1,26,1.79
30.5,35.625,2024,1,26,0.37
31.0,34.375,2024,1,26,4.83
31.0,35.0,2024,1,26,3.18
31.0,35.625,2024,1,26,1.99
31.5,34.375,2024,1,26,5.42
31.5,35.0,2024,1,26,4.26
31.5,35.625,2024,1,26,3.06
32.0,34.375,2024,1,26,6.38
32.0,35.0,2024,1,26,5.07
32.0,35.625,2024,1,26,3.47
32.5,34.375,2024,1,26,6.84
32.5,35.0,2024,1,26,4.49
32.5,35.625,2024,1,26,3.78
33.0,34.375,2024,1,26,6.92
33.0,35.0,2024,1,26,4.53
33.0,35.625,2024,1,26,2.77
29.5,34.375,2024,1,27,3.0
29.5,35.0,2024,1,27,2.5
29.5,35.625,2024,1,27,3.92
30.0,34.375,2024,1,27,2.0
30.0,35.0,2024,1,27,1.98
30.0,35.625,2024,1,27,5.55
30.5,34.375,2024,1,27,2.67
30.5,35.0,2024,1,27,3.74
30.5,35.625,2024,1,27,4.54
31.0,34.375,2024,1,27,5.49
31.0,35.0,2024,1,27,5.02
31.0,35.625,2024,1,27,3.66
31.5,34.375,2024,1,27,6.21
31.5,35.0,2024,1,27,4.96
31.5,35.625,2024,1,27,2.67
32.0,34.375,2024,1,27,5.13
32.0,35.0,2024,1,27,4.75
32.0,35.625,2024,1,27,2.92
32.5,34.375,2024,1,27,5.21
32.5,35.0,2024,1,27,4.52
32.5,35.625,2024,1,27,2.09
33.0,34.375,2024,1,27,5.3
33.0,35.0,2024,1,27,4.29
33.0,35.625,2024,1,27,2.51
29.5,34.375,2024,1,28,3.48
29.5,35.0,2024,1,28,2.13
29.5,35.625,2024,1,28,1.48
30.0,34.375,2024,1,28,1.5
30.0,35.0,2024,1,28,0.59
30.0,35.625,2024,1,28,2.57
30.5,34.375,2024,1,28,0.88
30.5,35.0,2024,1,28,2.0
30.5,35.625,2024,1,28,2.24
31.0,34.375,2024,1,28,3.7
31.0,35.0,2024,1,28,3.32
31.0,35.625,2024,1,28,2.19
31.5,34.375,2024,1,28,4.9
31.5,35.0,2024,1,28,4.21
31.5,35.625,2024,1,28,2.62
32.0,34.375,2024,1,28,4.75
32.0,35.0,2024,1,28,3.16
32.0,35.625,2024,1,28,1.1
32.5,34.375,2024,1,28,2.55
32.5,35.0,2024,1,28,0.38
32.5,35.625,2024,1,28,0.24
33.0,34.375,2024,1,28,0.51
33.0,35.0,2024,1,28,0.59
33.0,35.625,2024,1,28,0.75
29.5,34.375,2024,1,29,3.44
29.5,35.0,2024,1,29,2.45
29.5,35.625,2024,1,29,2.05
30.0,34.375,2024,1,29,2.44
30.0,35.0,2024,1,29,1.0
30.0,35.625,2024,1,29,2.82
30.5,34.375,2024,1,29,2.57
30.5,35.0,2024,1,29,2.52
30.5,35.625,2024,1,29,2.32
31.0,34.375,2024,1,29,4.12
31.0,35.0,2024,1,29,2.94
31.0,35.625,2024,1,29,1.95
31.5,34.375,2024,1,29,5.11
31.5,35.0,2024,1,29,4.4
31.5,35.625,2024,1,29,2.79
32.0,34.375,2024,1,29,3.09
32.0,35.0,2024,1,29,2.22
32.0,35.625,2024,1,29,1.97
32.5,34.375,2024,1,29,0.89
32.5,35.0,2024,1,29,0.74
32.5,35.625,2024,1,29,0.54
33.0,34.375,2024,1,29,1.74
33.0,35.0,2024,1,29,0.79
33.0,35.625,2024,1,29,0.55
29.5,34.375,2024,1,30,5.28
29.5,35.0,2024,1,30,3.63
29.5,35.625,2024,1,30,4.31
30.0,34.375,2024,1,30,4.89
30.0,35.0,2024,1,30,3.09
30.0,35.625,2024,1,30,3.98
30.5,34.375,2024,1,30,5.18
30.5,35.0,2024,1,30,4.61
30.5,35.625,2024,1,30,3.41
31.0,34.375,2024,1,30,7.01
31.0,35.0,2024,1,30,4.9
31.0,35.625,2024,1,30,4.15
31.5,34.375,2024,1,30,7.8
31.5,35.0,2024,1,30,5.92
31.5,35.625,2024,1,30,4.52
32.0,34.375,2024,1,30,9.18
32.0,35.0,2024,1,30,6.75
