-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN
32.0,34.5,2024,1,10,-999.0
32.0,35.0,2024,1,10,-999.0
32.0,35.5,2024,1,10,-999.0
32.0,36.0,2024,1,10,-999.0
32.5,34.0,2024,1,10,-999.0
32.5,34.5,2024,1,10,2.89
32.5,35.0,2024,1,10,-999.0
32.5,35.5,2024,1,10,2.84
32.5,36.0,2024,1,10,-999.0
33.0,34.0,2024,1,10,-999.0
33.0,34.5,2024,1,10,-999.0
33.0,35.0,2024,1,10,-999.0
33.0,35.5,2024,1,10,-999.0
33.0,36.0,2024,1,10,-999.0
29.5,34.0,2024,1,11,-999.0
29.5,34.5,2024,1,11,3.84
29.5,35.0,2024,1,11,-999.0
29.5,35.5,2024,1,11,4.14
29.5,36.0,2024,1,11,-999.0
30.0,34.0,2024,1,11,-999.0
30.0,34.5,2024,1,11,-999.0
30.0,35.0,2024,1,11,-999.0
30.0,35.5,2024,1,11,-999.0
30.0,36.0,2024,1,11,-999.0
30.5,34.0,2024,1,11,-999.0
30.5,34.5,2024,1,11,3.52
30.5,35.0,2024,1,11,-999.0
30.5,35.5,2024,1,11,3.36
30.5,36.0,2024,1,11,-999.0
31.0,34.0,2024,1,11,-999.0
31.0,34.5,2024,1,11,-999.0
31.0,35.0,2024,1,11,-999.0
31.0,35.5,2024,1,11,-999.0
31.0,36.0,2024,1,11,-999.0
31.5,34.0,2024,1,11,-999.0
31.5,34.5,2024,1,11,2.07
31.5,35.0,2024,1,11,-999.0
31.5,35.5,2024,1,11,1.78
31.5,36.0,2024,1,11,-999.0
32.0,34.0,2024,1,11,-999.0
32.0,34.5,2024,1,11,-999.0
32.0,35.0,2024,1,11,-999.0
32.0,35.5,2024,1,11,-999.0
32.0,36.0,2024,1,11,-999.0
32.5,34.0,2024,1,11,-999.0
32.5,34.5,2024,1,11,2.35
32.5,35.0,2024,1,11,-999.0
32.5,35.5,2024,1,11,1.78
32.5,36.0,2024,1,11,-999.0
33.0,34.0,2024,1,11,-999.0
33.0,34.5,2024,1,11,-999.0
33.0,35.0,2024,1,11,-999.0
33.0,35.5,2024,1,11,-999.0
33.0,36.0,2024,1,11,-999.0
29.5,34.0,2024,1,12,-999.0
29.5,34.5,2024,1,12,4.1
29.5,35.0,2024,1,12,-999.0
29.5,35.5,2024,1,12,4.07
29.5,36.0,2024,1,12,-999.0
30.0,34.0,2024,1,12,-999.0
30.0,34.5,2024,1,12,-999.0
30.0,35.0,2024,1,12,-999.0
30.0,35.5,2024,1,12,-999.0
30.0,36.0,2024,1,12,-999.0
30.5,34.0,2024,1,12,-999.0
30.5,34.5,2024,1,12,3.82
30.5,35.0,2024,1,12,-999.0
30.5,35.5,2024,1,12,3.42
30.5,36.0,2024,1,12,-999.0
31.0,34.0,2024,1,12,-999.0
31.0,34.5,2024,1,12,-999.0
31.0,35.0,2024,1,12,-999.0
31.0,35.5,2024,1,12,-999.0
31.0,36.0,2024,1,12,-999.0
31.5,34.0,2024,1,12,-999.0
31.5,34.5,2024,1,12,2.2
31.5,35.0,2024,1,12,-999.0
31.5,35.5,2024,1,12,1.7
31.5,36.0,2024,1,12,-999.0
32.0,34.0,2024,1,12,-999.0
32.0,34.5,2024,1,12,-999.0
32.0,35.0,2024,1,12,-999.0
32.0,35.5,2024,1,12,-999.0
32.0,36.0,2024,1,12,-999.0
32.5,34.0,2024,1,12,-999.0
32.5,34.5,2024,1,12,2.33
32.5,35.0,2024,1,12,-999.0
32.5,35.5,2024,1,12,1.67
32.5,36.0,2024,1,12,-999.0
33.0,34.0,2024,1,12,-999.0
33.0,34.5,2024,1,12,-999.0
33.0,35.0,2024,1,12,-999.0
33.0,35.5,2024,1,12,-999.0
33.0,36.0,2024,1,12,-999.0
29.5,34.0,2024,1,13,-999.0
29.5,34.5,2024,1,13,4.25
29.5,35.0,2024,1,13,-999.0
29.5,35.5,2024,1,13,4.31
29.5,36.0,2024,1,13,-999.0
30.0,34.0,2024,1,13,-999.0
30.0,34.5,2024,1,13,-999.0
30.0,35.0,2024,1,13,-999.0
30.0,35.5,2024,1,13,-999.0
30.0,36.0,2024,1,13,-999.0
30.5,34.0,2024,1,13,-999.0
30.5,34.5,2024,1,13,3.77
30.5,35.0,2024,1,13,-999.0
30.5,35.5,2024,1,13,3.77
30.5,36.0,2024,1,13,-999.0
31.0,34.0,2024,1,13,-999.0
31.0,34.5,2024,1,13,-999.0
31.0,35.0,2024,1,13,-999.0
31.0,35.5,2024,1,13,-999.0
31.0,36.0,2024,1,13,-999.0
31.5,34.0,2024,1,13,-999.0
31.5,34.5,2024,1,13,3.33
31.5,35.0,2024,1,13,-999.0
31.5,35.5,2024,1,13,3.51
31.5,36.0,2024,1,13,-999.0
32.0,34.0,2024,1,13,-999.0
32.0,34.5,2024,1,13,-999.0
32.0,35.0,2024,1,13,-999.0
32.0,35.5,2024,1,13,-999.0
32.0,36.0,2024,1,13,-999.0
32.5,34.0,2024,1,13,-999.0
32.5,34.5,2024,1,13,2.48
32.5,35.0,2024,1,13,-999.0
32.5,35.5,2024,1,13,2.66
32.5,36.0,2024,1,13,-999.0
33.0,34.0,2024,1,13,-999.0
33.0,34.5,2024,1,13,-999.0
33.0,35.0,2024,1,13,-999.0
33.0,35.5,2024,1,13,-999.0
33.0,36.0,2024,1,13,-999.0
29.5,34.0,2024,1,14,-999.0
29.5,34.5,2024,1,14,3.34
29.5,35.0,2024,1,14,-999.0
29.5,35.5,2024,1,14,4.15
29.5,36.0,2024,1,14,-999.0
30.0,34.0,2024,1,14,-999.0
30.0,34.5,2024,1,14,-999.0
30.0,35.0,2024,1,14,-999.0
30.0,35.5,2024,1,14,-999.0
30.0,36.0,2024,1,14,-999.0
30.5,34.0,2024,1,14,-999.0
30.5,34.5,2024,1,14,3.03
30.5,35.0,2024,1,14,-999.0
30.5,35.5,2024,1,14,2.88
30.5,36.0,2024,1,14,-999.0
31.0,34.0,2024,1,14,-999.0
31.0,34.5,2024,1,14,-999.0
31.0,35.0,2024,1,14,-999.0
31.0,35.5,2024,1,14,-999.0
31.0,36.0,2024,1,14,-999.0
31.5,34.0,2024,1,14,-999.0
31.5,34.5,2024,1,14,2.42
31.5,35.0,2024,1,14,-999.0
31.5,35.5,2024,1,14,1.92
31.5,36.0,2024,1,14,-999.0
32.0,34.0,2024,1,14,-999.0
32.0,34.5,2024,1,14,-999.0
32.0,35.0,2024,1,14,-999.0
32.0,35.5,2024,1,14,-999.0
32.0,36.0,2024,1,14,-999.0
32.5,34.0,2024,1,14,-999.0
32.5,34.5,2024,1,14,2.79
32.5,35.0,2024,1,14,-999.0
32.5,35.5,2024,1,14,2.12
32.5,36.0,2024,1,14,-999.0
33.0,34.0,2024,1,14,-999.0
33.0,34.5,2024,1,14,-999.0
33.0,35.0,2024,1,14,-999.0
33.0,35.5,2024,1,14,-999.0
33.0,36.0,2024,1,14,-999.0
29.5,34.0,2024,1,15,-999.0
29.5,34.5,2024,1,15,4.34
29.5,35.0,2024,1,15,-999.0
29.5,35.5,2024,1,15,4.14
29.5,36.0,2024,1,15,-999.0
30.0,34.0,2024,1,15,-999.0
30.0,34.5,2024,1,15,-999.0
30.0,35.0,2024,1,15,-999.0
30.0,35.5,2024,1,15,-999.0
30.0,36.0,2024,1,15,-999.0
30.5,34.0,2024,1,15,-999.0
30.5,34.5,2024,1,15,4.05
30.5,35.0,2024,1,15,-999.0
30.5,35.5,2024,1,15,3.99
30.5,36.0,2024,1,15,-999.0
31.0,34.0,2024,1,15,-999.0
31.0,34.5,2024,1,15,-999.0
31.0,35.0,2024,1,15,-999.0
31.0,35.5,2024,1,15,-999.0
31.0,36.0,2024,1,15,-999.0
31.5,34.0,2024,1,15,-999.0
31.5,34.5,2024,1,15,2.86
31.5,35.0,2024,1,15,-999.0
31.5,35.5,2024,1,15,3.32
31.5,36.0,2024,1,15,-999.0
32.0,34.0,2024,1,15,-999.0
32.0,34.5,2024,1,15,-999.0
32.0,35.0,2024,1,15,-999.0
32.0,35.5,2024,1,15,-999.0
32.0,36.0,2024,1,15,-999.0
32.5,34.0,2024,1,15,-999.0
32.5,34.5,2024,1,15,2.79
32.5,35.0,2024,1,15,-999.0
32.5,35.5,2024,1,15,2.57
32.5,36.0,2024,1,15,-999.0
33.0,34.0,2024,1,15,-999.0
33.0,34.5,2024,1,15,-999.0
33.0,35.0,2024,1,15,-999.0
33.0,35.5,2024,1,15,-999.0
33.0,36.0,2024,1,15,-999.0
29.5,34.0,2024,1,16,-999.0
29.5,34.5,2024,1,16,4.79
29.5,35.0,2024,1,16,-999.0
29.5,35.5,2024,1,16,4.78
29.5,36.0,2024,1,16,-999.0
30.0,34.0,2024,1,16,-999.0
30.0,34.5,2024,1,16,-999.0
30.0,35.0,2024,1,16,-999.0
30.0,35.5,2024,1,16,-999.0
30.0,36.0,2024,1,16,-999.0
30.5,34.0,2024,1,16,-999.0
30.5,34.5,2024,1,16,4.49
30.5,35.0,2024,1,16,-999.0
30.5,35.5,2024,1,16,4.62
30.5,36.0,2024,1,16,-999.0
31.0,34.0,2024,1,16,-999.0
31.0,34.5,2024,1,16,-999.0
31.0,35.0,2024,1,16,-999.0
31.0,35.5,2024,1,16,-999.0
31.0,36.0,2024,1,16,-999.0
31.5,34.0,2024,1,16,-999.0
31.5,34.5,2024,1,16,4.11
31.5,35.0,2024,1,16,-999.0
31.5,35.5,2024,1,16,4.37
31.5,36.0,2024,1,16,-999.0
32.0,34.0,2024,1,16,-999.0
32.0,34.5,2024,1,16,-999.0
32.0,35.0,2024,1,16,-999.0
32.0,35.5,2024,1,16,-999.0
32.0,36.0,2024,1,16,-999.0
32.5,34.0,2024,1,16,-999.0
32.5,34.5,2024,1,16,3.43
32.5,35.0,2024,1,16,-999.0
32.5,35.5,2024,1,16,3.86
32.5,36.0,2024,1,16,-999.0
33.0,34.0,2024,1,16,-999.0
33.0,34.5,2024,1,16,-999.0
33.0,35.0,2024,1,16,-999.0
33.0,35.5,2024,1,16,-999.0
33.0,36.0,2024,1,16,-999.0
29.5,34.0,2024,1,17,-999.0
29.5,34.5,2024,1,17,3.56
29.5,35.0,2024,1,17,-999.0
29.5,35.5,2024,1,17,3.62
29.5,36.0,2024,1,17,-999.0
30.0,34.0,2024,1,17,-999.0
30.0,34.5,2024,1,17,-999.0
30.0,35.0,2024,1,17,-999.0
30.0,35.5,2024,1,17,-999.0
30.0,36.0,2024,1,17,-999.0
30.5,34.0,2024,1,17,-999.0
30.5,34.5,2024,1,17,3.09
30.5,35.0,2024,1,17,-999.0
30.5,35.5,2024,1,17,3.14
30.5,36.0,2024,1,17,-999.0
31.0,34.0,2024,1,17,-999.0
31.0,34.5,2024,1,17,-999.0
31.0,35.0,2024,1,17,-999.0
31.0,35.5,2024,1,17,-999.0
31.0,36.0,2024,1,17,-999.0
31.5,34.0,2024,1,17,-999.0
31.5,34.5,2024,1,17,2.28
31.5,35.0,2024,1,17,-999.0
31.5,35.5,2024,1,17,2.55
31.5,36.0,2024,1,17,-999.0
32.0,34.0,2024,1,17,-999.0
32.0,34.5,2024,1,17,-999.0
32.0,35.0,2024,1,17,-999.0
32.0,35.5,2024,1,17,-999.0
32.0,36.0,2024,1,17,-999.0
32.5,34.0,2024,1,17,-999.0
32.5,34.5,2024,1,17,2.31
32.5,35.0,2024,1,17,-999.0
32.5,35.5,2024,1,17,2.14
32.5,36.0,2024,1,17,-999.0
33.0,34.0,2024,1,17,-999.0
33.0,34.5,2024,1,17,-999.0
33.0,35.0,2024,1,17,-999.0
33.0,35.5,2024,1,17,-999.0
33.0,36.0,2024,1,17,-999.0
29.5,34.0,2024,1,18,-999.0
