-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_UVB     CERES SYN1deg All Sky Surface UVB Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_UVB
29.5,34.5,2024,1,1,0.0
29.5,35.5,2024,1,1,0.0
30.5,34.5,2024,1,1,0.0
30.5,35.5,2024,1,1,0.0
31.5,34.5,2024,1,1,0.0
31.5,35.5,2024,1,1,0.0
32.5,34.5,2024,1,1,0.0
32.5,35.5,2024,1,1,0.0
29.5,34.5,2024,1,2,0.0
29.5,35.5,2024,1,2,0.0
30.5,34.5,2024,1,2,0.0
30.5,35.5,2024,1,2,0.0
31.5,34.5,2024,1,2,0.0
31.5,35.5,2024,1,2,0.0
32.5,34.5,2024,1,2,0.0
32.5,35.5,2024,1,2,0.0
29.5,34.5,2024,1,3,0.0
29.5,35.5,2024,1,3,0.0
30.5,34.5,2024,1,3,0.0
30.5,35.5,2024,1,3,0.0
31.5,34.5,2024,1,3,0.0
31.5,35.5,2024,1,3,0.0
32.5,34.5,2024,1,3,0.0
32.5,35.5,2024,1,3,0.0
29.5,34.5,2024,1,4,0.0
29.5,35.5,2024,1,4,0.0
30.5,34.5,2024,1,4,0.0
30.5,35.5,2024,1,4,0.0
31.5,34.5,2024,1,4,0.0
31.5,35.5,2024,1,4,0.0
32.5,34.5,2024,1,4,0.0
32.5,35.5,2024,1,4,0.0
29.5,34.5,2024,1,5,0.0
29.5,35.5,2024,1,5,0.0
30.5,34.5,2024,1,5,0.0
30.5,35.5,2024,1,5,0.0
31.5,34.5,2024,1,5,0.0
31.5,35.5,2024,1,5,0.0
32.5,34.5,2024,1,5,0.0
32.5,35.5,2024,1,5,0.0
29.5,34.5,2024,1,6,0.0
29.5,35.5,2024,1,6,0.0
30.5,34.5,2024,1,6,0.0
30.5,35.5,2024,1,6,0.0
31.5,34.5,2024,1,6,0.0
31.5,35.5,2024,1,6,0.0
32.5,34.5,2024,1,6,0.0
32.5,35.5,2024,1,6,0.0
29.5,34.5,2024,1,7,0.0
29.5,35.5,2024,1,7,0.0
30.5,34.5,2024,1,7,0.0
30.5,35.5,2024,1,7,0.0
31.5,34.5,2024,1,7,0.0
31.5,35.5,2024,1,7,0.0
32.5,34.5,2024,1,7,0.0
32.5,35.5,2024,1,7,0.0
29.5,34.5,2024,1,8,0.0
29.5,35.5,2024,1,8,0.0
30.5,34.5,2024,1,8,0.0
30.5,35.5,2024,1,8,0.0
31.5,34.5,2024,1,8,0.0
31.5,35.5,2024,1,8,0.0
32.5,34.5,2024,1,8,0.0
32.5,35.5,2024,1,8,0.0
29.5,34.5,2024,1,9,0.0
29.5,35.5,2024,1,9,0.0
30.5,34.5,2024,1,9,0.0
30.5,35.5,2024,1,9,0.0
31.5,34.5,2024,1,9,0.0
31.5,35.5,2024,1,9,0.0
32.5,34.5,2024,1,9,0.0
32.5,35.5,2024,1,9,0.0
29.5,34.5,2024,1,10,0.0
29.5,35.5,2024,1,10,0.0
30.5,34.5,2024,1,10,0.0
30.5,35.5,2024,1,10,0.0
31.5,34.5,2024,1,10,0.0
31.5,35.5,2024,1,10,0.0
32.5,34.5,2024,1,10,0.0
32.5,35.5,2024,1,10,0.0
29.5,34.5,2024,1,11,0.0
29.5,35.5,2024,1,11,0.0
30.5,34.5,2024,1,11,0.0
30.5,35.5,2024,1,11,0.0
31.5,34.5,2024,1,11,0.0
31.5,35.5,2024,1,11,0.0
32.5,34.5,2024,1,11,0.0
32.5,35.5,2024,1,11,0.0
29.5,34.5,2024,1,12,0.0
29.5,35.5,2024,1,12,0.0
30.5,34.5,2024,1,12,0.0
30.5,35.5,2024,1,12,0.0
31.5,34.5,2024,1,12,0.0
31.5,35.5,2024,1,12,0.0
32.5,34.5,2024,1,12,0.0
32.5,35.5,2024,1,12,0.0
29.5,34.5,2024,1,13,0.0
29.5,35.5,2024,1,13,0.0
30.5,34.5,2024,1,13,0.0
30.5,35.5,2024,1,13,0.0
31.5,34.5,2024,1,13,0.0
31.5,35.5,2024,1,13,0.0
32.5,34.5,2024,1,13,0.0
32.5,35.5,2024,1,13,0.0
29.5,34.5,2024,1,14,0.0
29.5,35.5,2024,1,14,0.0
30.5,34.5,2024,1,14,0.0
30.5,35.5,2024,1,14,0.0
31.5,34.5,2024,1,14,0.0
31.5,35.5,2024,1,14,0.0
32.5,34.5,2024,1,14,0.0
32.5,35.5,2024,1,14,0.0
29.5,34.5,2024,1,15,0.0
29.5,35.5,2024,1,15,0.0
30.5,34.5,2024,1,15,0.0
30.5,35.5,2024,1,15,0.0
31.5,34.5,2024,1,15,0.0
31.5,35.5,2024,1,15,0.0
32.5,34.5,2024,1,15,0.0
32.5,35.5,2024,1,15,0.0
29.5,34.5,2024,1,16,0.0
29.5,35.5,2024,1,16,0.0
30.5,34.5,2024,1,16,0.0
30.5,35.5,2024,1,16,0.0
31.5,34.5,2024,1,16,0.0
31.5,35.5,2024,1,16,0.0
32.5,34.5,2024,1,16,0.0
32.5,35.5,2024,1,16,0.0
29.5,34.5,2024,1,17,0.0
29.5,35.5,2024,1,17,0.0
30.5,34.5,2024,1,17,0.0
30.5,35.5,2024,1,17,0.0
31.5,34.5,2024,1,17,0.0
31.5,35.5,2024,1,17,0.0
32.5,34.5,2024,1,17,0.0
32.5,35.5,2024,1,17,0.0
29.5,34.5,2024,1,18,0.0
29.5,35.5,2024,1,18,0.0
30.5,34.5,2024,1,18,0.0
30.5,35.5,2024,1,18,0.0
31.5,34.5,2024,1,18,0.0
31.5,35.5,2024,1,18,0.0
32.5,34.5,2024,1,18,0.0
32.5,35.5,2024,1,18,0.0
29.5,34.5,2024,1,19,0.0
29.5,35.5,2024,1,19,0.0
30.5,34.5,2024,1,19,0.0
30.5,35.5,2024,1,19,0.0
31.5,34.5,2024,1,19,0.0
31.5,35.5,2024,1,19,0.0
32.5,34.5,2024,1,19,0.0
32.5,35.5,2024,1,19,0.0
29.5,34.5,2024,1,20,0.0
29.5,35.5,2024,1,20,0.0
30.5,34.5,2024,1,20,0.0
30.5,35.5,2024,1,20,0.0
31.5,34.5,2024,1,20,0.0
31.5,35.5,2024,1,20,0.0
32.5,34.5,2024,1,20,0.0
32.5,35.5,2024,1,20,0.0
29.5,34.5,2024,1,21,0.0
29.5,35.5,2024,1,21,0.0
30.5,34.5,2024,1,21,0.0
30.5,35.5,2024,1,21,0.0
31.5,34.5,2024,1,21,0.0
31.5,35.5,2024,1,21,0.0
32.5,34.5,2024,1,21,0.0
32.5,35.5,2024,1,21,0.0
29.5,34.5,2024,1,22,0.0
29.5,35.5,2024,1,22,0.0
30.5,34.5,2024,1,22,0.0
30.5,35.5,2024,1,22,0.0
31.5,34.5,2024,1,22,0.0
31.5,35.5,2024,1,22,0.0
32.5,34.5,2024,1,22,0.0
32.5,35.5,2024,1,22,0.0
29.5,34.5,2024,1,23,0.0
29.5,35.5,2024,1,23,0.0
30.5,34.5,2024,1,23,0.0
30.5,35.5,2024,1,23,0.0
31.5,34.5,2024,1,23,0.0
31.5,35.5,2024,1,23,0.0
32.5,34.5,2024,1,23,0.0
32.5,35.5,2024,1,23,0.0
29.5,34.5,2024,1,24,0.0
29.5,35.5,2024,1,24,0.0
30.5,34.5,2024,1,24,0.0
30.5,35.5,2024,1,24,0.0
31.5,34.5,2024,1,24,0.0
31.5,35.5,2024,1,24,0.0
32.5,34.5,2024,1,24,0.0
32.5,35.5,2024,1,24,0.0
29.5,34.5,2024,1,25,0.0
29.5,35.5,2024,1,25,0.01
30.5,34.5,2024,1,25,0.0
30.5,35.5,2024,1,25,0.0
31.5,34.5,2024,1,25,0.0
31.5,35.5,2024,1,25,0.0
32.5,34.5,2024,1,25,0.0
32.5,35.5,2024,1,25,0.0
29.5,34.5,2024,1,26,0.0
29.5,35.5,2024,1,26,0.0
30.5,34.5,2024,1,26,0.0
30.5,35.5,2024,1,26,0.0
31.5,34.5,2024,1,26,0.0
31.5,35.5,2024,1,26,0.0
32.5,34.5,2024,1,26,0.0
32.5,35.5,2024,1,26,0.0
29.5,34.5,2024,1,27,0.0
29.5,35.5,2024,1,27,0.0
30.5,34.5,2024,1,27,0.0
30.5,35.5,2024,1,27,0.0
31.5,34.5,2024,1,27,0.0
31.5,35.5,2024,1,27,0.0
32.5,34.5,2024,1,27,0.0
32.5,35.5,2024,1,27,0.0
29.5,34.5,2024,1,28,0.0
29.5,35.5,2024,1,28,0.0
30.5,34.5,2024,1,28,0.0
30.5,35.5,2024,1,28,0.0
31.5,34.5,2024,1,28,0.0
31.5,35.5,2024,1,28,0.0
32.5,34.5,2024,1,28,0.0
32.5,35.5,2024,1,28,0.0
29.5,34.5,2024,1,29,0.0
29.5,35.5,2024,1,29,0.0
30.5,34.5,2024,1,29,0.0
30.5,35.5,2024,1,29,0.0
31.5,34.5,2024,1,29,0.0
31.5,35.5,2024,1,29,0.0
32.5,34.5,2024,1,29,0.0
32.5,35.5,2024,1,29,0.0
29.5,34.5,2024,1,30,0.0
29.5,35.5,2024,1,30,0.0
30.5,34.5,2024,1,30,0.0
30.5,35.5,2024,1,30,0.0
31.5,34.5,2024,1,30,0.0
31.5,35.5,2024,1,30,0.0
32.5,34.5,2024,1,30,0.0
32.5,35.5,2024,1,30,0.0
29.5,34.5,2024,1,31,0.0
29.5,35.5,2024,1,31,0.0
30.5,34.5,2024,1,31,0.0
30.5,35.5,2024,1,31,0.0
31.5,34.5,2024,1,31,0.0
31.5,35.5,2024,1,31,0.0
32.5,34.5,2024,1,31,0.0
32.5,35.5,2024,1,31,0.0
29.5,34.5,2024,2,1,0.0
29.5,35.5,2024,2,1,0.0
30.5,34.5,2024,2,1,0.0
30.5,35.5,2024,2,1,0.0
31.5,34.5,2024,2,1,0.0
31.5,35.5,2024,2,1,0.0
32.5,34.5,2024,2,1,0.0
32.5,35.5,2024,2,1,0.0
29.5,34.5,2024,2,2,0.0
29.5,35.5,2024,2,2,0.0
30.5,34.5,2024,2,2,0.0
30.5,35.5,2024,2,2,0.0
31.5,34.5,2024,2,2,0.0
31.5,35.5,2024,2,2,0.0
32.5,34.5,2024,2,2,0.0
32.5,35.5,2024,2,2,0.0
29.5,34.5,2024,2,3,0.0
29.5,35.5,2024,2,3,0.0
30.5,34.5,2024,2,3,0.0
30.5,35.5,2024,2,3,0.0
31.5,34.5,2024,2,3,0.0
31.5,35.5,2024,2,3,0.0
32.5,34.5,2024,2,3,0.0
32.5,35.5,2024,2,3,0.0
29.5,34.5,2024,2,4,0.0
29.5,35.5,2024,2,4,0.0
30.5,34.5,2024,2,4,0.0
30.5,35.5,2024,2,4,0.0
31.5,34.5,2024,2,4,0.0
31.5,35.5,2024,2,4,0.0
32.5,34.5,2024,2,4,0.0
32.5,35.5,2024,2,4,0.0
29.5,34.5,2024,2,5,0.0
29.5,35.5,2024,2,5,0.0
30.5,34.5,2024,2,5,0.0
30.5,35.5,2024,2,5,0.0
31.5,34.5,2024,2,5,0.0
31.5,35.5,2024,2,5,0.0
32.5,34.5,2024,2,5,0.0
32.5,35.5,2024,2,5,0.0
29.5,34.5,2024,2,6,0.0
29.5,35.5,2024,2,6,0.0
30.5,34.5,2024,2,6,0.0
30.5,35.5,2024,2,6,0.0
31.5,34.5,2024,2,6,0.0
31.5,35.5,2024,2,6,0.0
32.5,34.5,2024,2,6,0.0
32.5,35.5,2024,2,6,0.0
29.5,34.5,2024,2,7,0.0
29.5,35.5,2024,2,7,0.0
30.5,34.5,2024,2,7,0.0
30.5,35.5,2024,2,7,0.0
31.5,34.5,2024,2,7,0.0
31.5,35.5,2024,2,7,0.0
32.5,34.5,2024,2,7,0.0
32.5,35.5,2024,2,7,0.0
29.5,34.5,2024,2,8,0.0
29.5,35.5,2024,2,8,0.0
30.5,34.5,2024,2,8,0.0
30.5,35.5,2024,2,8,0.0
31.5,34.5,2024,2,8,0.0
31.5,35.5,2024,2,8,0.0
32.5,34.5,2024,2,8,0.0
32.5,35.5,2024,2,8,0.0
29.5,34.5,2024,2,9,0.0
29.5,35.5,2024,2,9,0.01
30.5,34.5,2024,2,9,0.0
30.5,35.5,2024,2,9,0.0
31.5,34.5,2024,2,9,0.0
31.5,35.5,2024,2,9,0.0
32.5,34.5,2024,2,9,0.0
32.5,35.5,2024,2,9,0.0
29.5,34.5,2024,2,10,0.01
29.5,35.5,2024,2,10,0.01
30.5,34.5,2024,2,10,0.0
30.5,35.5,2024,2,10,0.0
31.5,34.5,2024,2,10,0.0
31.5,35.5,2024,2,10,0.0
32.5,34.5,2024,2,10,0.0
32.5,35.5,2024,2,10,0.0
29.5,34.5,2024,2,11,0.01
29.5,35.5,2024,2,11,0.01
30.5,34.5,2024,2,11,0.01
30.5,35.5,2024,2,11,0.01
31.5,34.5,2024,2,11,0.01
31.5,35.5,2024,2,11,0.01
32.5,34.5,2024,2,11,0.0
32.5,35.5,2024,2,11,0.0
29.5,34.5,2024,2,12,0.01
29.5,35.5,2024,2,12,0.01
30.5,34.5,2024,2,12,0.0
30.5,35.5,2024,2,12,0.0
31.5,34.5,2024,2,12,0.0
31.5,35.5,2024,2,12,0.0
32.5,34.5,2024,2,12,0.0
32.5,35.5,2024,2,12,0.0
29.5,34.5,2024,2,13,0.01
29.5,35.5,2024,2,13,0.01
30.5,34.5,2024,2,13,0.0
30.5,35.5,2024,2,13,0.0
31.5,34.5,2024,2,13,0.0
31.5,35.5,2024,2,13,0.0
32.5,34.5,2024,2,13,0.0
32.5,35.5,2024,2,13,0.0
29.5,34.5,2024,2,14,0.0
29.5,35.5,2024,2,14,0.01
30.5,34.5,2024,2,14,0.0
30.5,35.5,2024,2,14,0.0
31.5,34.5,2024,2,14,0.0
31.5,35.5,2024,2,14,0.0
32.5,34.5,2024,2,14,0.0
32.5,35.5,2024,2,14,0.0
29.5,34.5,2024,2,15,0.0
29.5,35.5,2024,2,15,0.0
30.5,34.5,2024,2,15,0.0
30.5,35.5,2024,2,15,0.0
31.5,34.5,2024,2,15,0.0
31.5,35.5,2024,2,15,0.0
32.5,34.5,2024,2,15,0.0
32.5,35.5,2024,2,15,0.0
29.5,34.5,2024,2,16,0.0
29.5,35.5,2024,2,16,0.01
30.5,34.5,2024,2,16,0.0
30.5,35.5,2024,2,16,0.0
31.5,34.5,2024,2,16,0.0
31.5,35.5,2024,2,16,0.0
32.5,34.5,2024,2,16,0.0
32.5,35.5,2024,2,16,0.0
29.5,34.5,2024,2,17,0.01
29.5,35.5,2024,2,17,0.01
30.5,34.5,2024,2,17,0.0
30.5,35.5,2024,2,17,0.0
31.5,34.5,2024,2,17,0.0
31.5,35.5,2024,2,17,0.0
32.5,34.5,2024,2,17,0.0
32.5,35.5,2024,2,17,0.0
29.5,34.5,2024,2,18,0.01
29.5,35.5,2024,2,18,0.01
30.5,34.5,2024,2,18,0.01
30.5,35.5,2024,2,18,0.01
31.5,34.5,2024,2,18,0.0
31.5,35.5,2024,2,18,0.0
32.5,34.5,2024,2,18,0.0
32.5,35.5,2024,2,18,0.0
29.5,34.5,2024,2,19,0.01
29.5,35.5,2024,2,19,0.01
30.5,34.5,2024,2,19,0.0
30.5,35.5,2024,2,19,0.0
31.5,34.5,2024,2,19,0.0
31.5,35.5,2024,2,19,0.0
32.5,34.5,2024,2,19,0.0
32.5,35.5,2024,2,19,0.0
29.5,34.5,2024,2,20,0.01
29.5,35.5,2024,2,20,0.01
30.5,34.5,2024,2,20,0.01
30.5,35.5,2024,2,20,0.01
31.5,34.5,2024,2,20,0.0
31.5,35.5,2024,2,20,0.0
32.5,34.5,2024,2,20,0.0
32.5,35.5,2024,2,20,0.0
29.5,34.5,2024,2,21,0.01
29.5,35.5,2024,2,21,0.01
30.5,34.5,2024,2,21,0.01
30.5,35.5,2024,2,21,0.01
31.5,34.5,2024,2,21,0.01
31.5,35.5,2024,2,21,0.01
32.5,34.5,2024,2,21,0.01
32.5,35.5,2024,2,21,0.01
29.5,34.5,2024,2,22,0.01
29.5,35.5,2024,2,22,0.01
30.5,34.5,2024,2,22,0.01
30.5,35.5,2024,2,22,0.01
31.5,34.5,2024,2,22,0.01
31.5,35.5,2024,2,22,0.01
32.5,34.5,2024,2,22,0.01
32.5,35.5,2024,2,22,0.01
29.5,34.5,2024,2,23,0.01
29.5,35.5,2024,2,23,0.01
30.5,34.5,2024,2,23,0.0
30.5,35.5,2024,2,23,0.0
31.5,34.5,2024,2,23,0.0
31.5,35.5,2024,2,23,0.0
32.5,34.5,2024,2,23,0.0
32.5,35.5,2024,2,23,0.0
29.5,34.5,2024,2,24,0.01
29.5,35.5,2024,2,24,0.01
30.5,34.5,2024,2,24,0.01
30.5,35.5,2024,2,24,0.0
31.5,34.5,2024,2,24,0.0
31.5,35.5,2024,2,24,0.0
32.5,34.5,2024,2,24,0.0
32.5,35.5,2024,2,24,0.0
29.5,34.5,2024,2,25,0.01
29.5,35.5,2024,2,25,0.01
30.5,34.5,2024,2,25,0.01
30.5,35.5,2024,2,25,0.01
31.5,34.5,2024,2,25,0.01
31.5,35.5,2024,2,25,0.01
32.5,34.5,2024,2,25,0.01
32.5,35.5,2024,2,25,0.01
29.5,34.5,2024,2,26,0.01
29.5,35.5,2024,2,26,0.01
30.5,34.5,2024,2,26,0.01
30.5,35.5,2024,2,26,0.01
31.5,34.5,2024,2,26,0.01
31.5,35.5,2024,2,26,0.01
32.5,34.5,2024,2,26,0.01
32.5,35.5,2024,2,26,0.01
29.5,34.5,2024,2,27,0.01
29.5,35.5,2024,2,27,0.01
30.5,34.5,2024,2,27,0.01
30.5,35.5,2024,2,27,0.01
31.5,34.5,2024,2,27,0.01
31.5,35.5,2024,2,27,0.0
32.5,34.5,2024,2,27,0.01
32.5,35.5,2024,2,27,0.0
29.5,34.5,2024,2,28,0.01
29.5,35.5,2024,2,28,0.01
30.5,34.5,2024,2,28,0.01
30.5,35.5,2024,2,28,0.01
31.5,34.5,2024,2,28,0.01
31.5,35.5,2024,2,28,0.01
32.5,34.5,2024,2,28,0.01
32.5,35.5,2024,2,28,0.01
29.5,34.5,2024,2,29,0.01
29.5,35.5,2024,2,29,0.01
30.5,34.5,2024,2,29,0.01
30.5,35.5,2024,2,29,0.01
31.5,34.5,2024,2,29,0.01
31.5,35.5,2024,2,29,0.01
32.5,34.5,2024,2,29,0.01
32.5,35.5,2024,2,29,0.01
29.5,34.5,2024,3,1,0.01
29.5,35.5,2024,3,1,0.01
30.5,34.5,2024,3,1,0.01
30.5,35.5,2024,3,1,0.01
31.5,34.5,2024,3,1,0.01
31.5,35.5,2024,3,1,0.01
32.5,34.5,2024,3,1,0.01
32.5,35.5,2024,3,1,0.01
29.5,34.5,2024,3,2,0.01
29.5,35.5,2024,3,2,0.01
30.5,34.5,2024,3,2,0.01
30.5,35.5,2024,3,2,0.01
31.5,34.5,2024,3,2,0.01
31.5,35.5,2024,3,2,0.01
32.5,34.5,2024,3,2,0.0
32.5,35.5,2024,3,2,0.01
29.5,34.5,2024,3,3,0.01
29.5,35.5,2024,3,3,0.01
30.5,34.5,2024,3,3,0.01
30.5,35.5,2024,3,3,0.01
31.5,34.5,2024,3,3,0.01
31.5,35.5,2024,3,3,0.0
32.5,34.5,2024,3,3,0.01
32.5,35.5,2024,3,3,0.0
29.5,34.5,2024,3,4,0.01
29.5,35.5,2024,3,4,0.01
30.5,34.5,2024,3,4,0.01
30.5,35.5,2024,3,4,0.01
31.5,34.5,2024,3,4,0.01
31.5,35.5,2024,3,4,0.01
32.5,34.5,2024,3,4,0.01
32.5,35.5,2024,3,4,0.0
29.5,34.5,2024,3,5,0.01
29.5,35.5,2024,3,5,0.01
30.5,34.5,2024,3,5,0.01
30.5,35.5,2024,3,5,0.01
31.5,34.5,2024,3,5,0.01
31.5,35.5,2024,3,5,0.01
32.5,34.5,2024,3,5,0.01
32.5,35.5,2024,3,5,0.01
29.5,34.5,2024,3,6,0.01
29.5,35.5,2024,3,6,0.01
30.5,34.5,2024,3,6,0.01
30.5,35.5,2024,3,6,0.01
31.5,34.5,2024,3,6,0.01
31.5,35.5,2024,3,6,0.01
32.5,34.5,2024,3,6,0.01
32.5,35.5,2024,3,6,0.01
29.5,34.5,2024,3,7,0.01
29.5,35.5,2024,3,7,0.01
30.5,34.5,2024,3,7,0.01
30.5,35.5,2024,3,7,0.01
31.5,34.5,2024,3,7,0.01
31.5,35.5,2024,3,7,0.0
32.5,34.5,2024,3,7,0.01
32.5,35.5,2024,3,7,0.0
29.5,34.5,2024,3,8,0.01
29.5,35.5,2024,3,8,0.01
30.5,34.5,2024,3,8,0.01
30.5,35.5,2024,3,8,0.01
31.5,34.5,2024,3,8,0.01
31.5,35.5,2024,3,8,0.01
32.5,34.5,2024,3,8,0.01
32.5,35.5,2024,3,8,0.01
29.5,34.5,2024,3,9,0.01
29.5,35.5,2024,3,9,0.01
30.5,34.5,2024,3,9,0.01
30.5,35.5,2024,3,9,0.01
31.5,34.5,2024,3,9,0.01
31.5,35.5,2024,3,9,0.01
32.5,34.5,2024,3,9,0.01
32.5,35.5,2024,3,9,0.0
29.5,34.5,2024,3,10,0.01
29.5,35.5,2024,3,10,0.01
30.5,34.5,2024,3,10,0.01
30.5,35.5,2024,3,10,0.01
31.5,34.5,2024,3,10,0.01
31.5,35.5,2024,3,10,0.01
32.5,34.5,2024,3,10,0.01
32.5,35.5,2024,3,10,0.01
29.5,34.5,2024,3,11,0.01
29.5,35.5,2024,3,11,0.01
30.5,34.5,2024,3,11,0.01
30.5,35.5,2024,3,11,0.01
31.5,34.5,2024,3,11,0.01
31.5,35.5,2024,3,11,0.01
32.5,34.5,2024,3,11,0.01
32.5,35.5,2024,3,11,0.01
29.5,34.5,2024,3,12,0.01
29.5,35.5,2024,3,12,0.01
30.5,34.5,2024,3,12,0.01
30.5,35.5,2024,3,12,0.01
31.5,34.5,2024,3,12,0.01
31.5,35.5,2024,3,12,0.01
32.5,34.5,2024,3,12,0.01
32.5,35.5,2024,3,12,0.01
29.5,34.5,2024,3,13,0.01
29.5,35.5,2024,3,13,0.01
30.5,34.5,2024,3,13,0.01
30.5,35.5,2024,3,13,0.01
31.5,34.5,2024,3,13,0.01
31.5,35.5,2024,3,13,0.01
32.5,34.5,2024,3,13,0.01
32.5,35.5,2024,3,13,0.01
29.5,34.5,2024,3,14,0.01
29.5,35.5,2024,3,14,0.01
30.5,34.5,2024,3,14,0.01
30.5,35.5,2024,3,14,0.01
31.5,34.5,2024,3,14,0.01
31.5,35.5,2024,3,14,0.01
32.5,34.5,2024,3,14,0.01
32.5,35.5,2024,3,14,0.01
29.5,34.5,2024,3,15,0.01
29.5,35.5,2024,3,15,0.01
30.5,34.5,2024,3,15,0.01
30.5,35.5,2024,3,15,0.01
31.5,34.5,2024,3,15,0.01
31.5,35.5,2024,3,15,0.01
32.5,34.5,2024,3,15,0.01
32.5,35.5,2024,3,15,0.0
29.5,34.5,2024,3,16,0.01
29.5,35.5,2024,3,16,0.01
30.5,34.5,2024,3,16,0.01
30.5,35.5,2024,3,16,0.01
31.5,34.5,2024,3,16,0.01
31.5,35.5,2024,3,16,0.01
32.5,34.5,2024,3,16,0.01
32.5,35.5,2024,3,16,0.01
29.5,34.5,2024,3,17,0.01
29.5,35.5,2024,3,17,0.01
30.5,34.5,2024,3,17,0.01
30.5,35.5,2024,3,17,0.01
31.5,34.5,2024,3,17,0.01
31.5,35.5,2024,3,17,0.01
32.5,34.5,2024,3,17,0.01
32.5,35.5,2024,3,17,0.01
29.5,34.5,2024,3,18,0.01
29.5,35.5,2024,3,18,0.01
30.5,34.5,2024,3,18,0.01
30.5,35.5,2024,3,18,0.01
31.5,34.5,2024,3,18,0.01
31.5,35.5,2024,3,18,0.01
32.5,34.5,2024,3,18,0.01
32.5,35.5,2024,3,18,0.01
29.5,34.5,2024,3,19,0.01
29.5,35.5,2024,3,19,0.01
30.5,34.5,2024,3,19,0.01
30.5,35.5,2024,3,19,0.01
31.5,34.5,2024,3,19,0.01
31.5,35.5,2024,3,19,0.0
32.5,34.5,2024,3,19,0.01
32.5,35.5,2024,3,19,0.0
29.5,34.5,2024,3,20,0.01
29.5,35.5,2024,3,20,0.01
30.5,34.5,2024,3,20,0.01
30.5,35.5,2024,3,20,0.01
31.5,34.5,2024,3,20,0.01
31.5,35.5,2024,3,20,0.01
32.5,34.5,2024,3,20,0.01
32.5,35.5,2024,3,20,0.01
29.5,34.5,2024,3,21,0.01
29.5,35.5,2024,3,21,0.01
30.5,34.5,2024,3,21,0.01
30.5,35.5,2024,3,21,0.01
31.5,34.5,2024,3,21,0.01
31.5,35.5,2024,3,21,0.01
32.5,34.5,2024,3,21,0.01
32.5,35.5,2024,3,21,0.01
29.5,34.5,2024,3,22,0.01
29.5,35.5,2024,3,22,0.01
30.5,34.5,2024,3,22,0.01
30.5,35.5,2024,3,22,0.01
31.5,34.5,2024,3,22,0.01
31.5,35.5,2024,3,22,0.01
32.5,34.5,2024,3,22,0.01
32.5,35.5,2024,3,22,0.01
29.5,34.5,2024,3,23,0.01
29.5,35.5,2024,3,23,0.01
30.5,34.5,2024,3,23,0.01
30.5,35.5,2024,3,23,0.01
31.5,34.5,2024,3,23,0.01
31.5,35.5,2024,3,23,0.01
32.5,34.5,2024,3,23,0.01
32.5,35.5,2024,3,23,0.01
29.5,34.5,2024,3,24,0.01
29.5,35.5,2024,3,24,0.01
30.5,34.5,2024,3,24,0.01
30.5,35.5,2024,3,24,0.01
31.5,34.5,2024,3,24,0.01
31.5,35.5,2024,3,24,0.01
32.5,34.5,2024,3,24,0.01
32.5,35.5,2024,3,24,0.01
29.5,34.5,2024,3,25,0.01
29.5,35.5,2024,3,25,0.01
30.5,34.5,2024,3,25,0.01
30.5,35.5,2024,3,25,0.01
31.5,34.5,2024,3,25,0.01
31.5,35.5,2024,3,25,0.01
32.5,34.5,2024,3,25,0.01
32.5,35.5,2024,3,25,0.01
29.5,34.5,2024,3,26,0.01
29.5,35.5,2024,3,26,0.01
30.5,34.5,2024,3,26,0.01
30.5,35.5,2024,3,26,0.01
31.5,34.5,2024,3,26,0.01
31.5,35.5,2024,3,26,0.01
32.5,34.5,2024,3,26,0.01
32.5,35.5,2024,3,26,0.01
29.5,34.5,2024,3,27,0.01
29.5,35.5,2024,3,27,0.01
30.5,34.5,2024,3,27,0.01
30.5,35.5,2024,3,27,0.01
31.5,34.5,2024,3,27,0.01
31.5,35.5,2024,3,27,0.01
32.5,34.5,2024,3,27,0.01
32.5,35.5,2024,3,27,0.01
29.5,34.5,2024,3,28,0.01
29.5,35.5,2024,3,28,0.01
30.5,34.5,2024,3,28,0.01
30.5,35.5,2024,3,28,0.01
31.5,34.5,2024,3,28,0.01
31.5,35.5,2024,3,28,0.01
32.5,34.5,2024,3,28,0.01
32.5,35.5,2024,3,28,0.01
29.5,34.5,2024,3,29,0.01
29.5,35.5,2024,3,29,0.01
30.5,34.5,2024,3,29,0.01
30.5,35.5,2024,3,29,0.01
31.5,34.5,2024,3,29,0.01
31.5,35.5,2024,3,29,0.01
32.5,34.5,2024,3,29,0.01
32.5,35.5,2024,3,29,0.01
29.5,34.5,2024,3,30,0.01
29.5,35.5,2024,3,30,0.01
30.5,34.5,2024,3,30,0.01
30.5,35.5,2024,3,30,0.01
31.5,34.5,2024,3,30,0.01
31.5,35.5,2024,3,30,0.01
32.5,34.5,2024,3,30,0.01
32.5,35.5,2024,3,30,0.01
29.5,34.5,2024,3,31,0.01
29.5,35.5,2024,3,31,0.01
30.5,34.5,2024,3,31,0.01
30.5,35.5,2024,3,31,0.01
