LAT,LON,YEAR,MO,DY,T2MDEW
29.5,34.375,2024,12,14,3.74
29.5,35.625,2024,12,15,-8.08
29.5,35.0,2024,12,15,-5.69
29.5,34.375,2024,12,15,-5.28
29.5,34.375,2022,6,7,9.9
29.5,35.625,2022,6,6,4.07
29.5,35.0,2022,6,6,7.48
29.5,34.375,2022,6,6,7.2
29.5,35.0,2024,4,16,6.51
29.5,34.375,2024,4,16,6.15
29.5,35.625,2021,3,8,-2.52
29.5,35.0,2021,3,8,3.43
29.5,34.375,2021,3,8,2.98
29.5,35.625,2021,4,29,-9.42
29.5,35.0,2021,4,29,3.32
29.5,35.625,2023,2,20,-1.01
29.5,35.0,2023,2,20,2.6
29.5,34.375,2023,2,20,4.71
29.5,35.625,2024,12,14,0.06
29.5,35.625,2022,7,9,4.35
29.5,35.0,2022,7,9,9.57
29.5,35.625,2021,4,28,-3.34
29.5,35.0,2021,4,28,4.83
29.5,34.375,2021,4,28,1.1
29.5,35.625,2024,4,17,-0.62
29.5,35.0,2024,4,17,3.11
29.5,34.375,2024,4,17,1.85
29.5,35.625,2024,3,16,0.31
29.5,35.0,2024,3,16,2.72
29.5,34.375,2024,3,16,3.35
29.5,34.375,2022,7,9,9.4
29.5,35.0,2023,2,9,-0.25
29.5,34.375,2023,2,9,-0.37
29.5,35.625,2023,7,19,5.02
29.5,35.0,2023,7,19,8.38
29.5,35.625,2022,10,31,8.4
29.5,35.0,2022,10,31,12.25
29.5,35.625,2021,3,7,-6.6
29.5,35.0,2021,3,7,-1.16
29.5,34.375,2021,3,7,0.75
29.5,35.625,2022,10,18,6.76
29.5,35.0,2022,10,18,11.73
29.5,34.375,2022,10,18,12.33
29.5,35.625,2021,4,30,-3.16
29.5,35.0,2021,4,30,6.19
29.5,34.375,2021,4,30,2.37
29.5,34.375,2023,7,19,8.08
29.5,35.625,2021,3,6,-5.16
29.5,35.0,2021,3,6,-2.41
29.5,34.375,2021,3,6,-1.46
29.5,35.625,2021,5,1,-3.92
29.5,35.0,2021,5,1,5.39
29.5,34.375,2021,5,1,-2.07
29.5,35.625,2020,1,31,1.2
29.5,35.0,2020,1,31,3.91
29.5,34.375,2020,1,31,2.42
29.5,35.625,2022,6,5,3.92
29.5,35.0,2022,6,5,7.09
29.5,34.375,2022,6,5,6.2
29.5,35.625,2020,1,30,-0.84
29.5,35.0,2020,1,30,1.98
29.5,34.375,2020,1,30,0.73
29.5,35.625,2023,2,9,-2.79
29.5,35.0,2020,2,1,1.35
29.5,34.375,2020,2,1,0.05
29.5,35.625,2022,7,10,4.57
29.5,35.0,2022,7,10,9.27
29.5,34.375,2022,7,10,9.89
29.5,35.625,2022,6,4,2.66
29.5,35.0,2022,6,4,5.81
29.5,34.375,2022,6,4,5.32
29.5,35.625,2021,3,5,-0.59
29.5,35.0,2021,3,5,3.1
29.5,34.375,2021,3,5,2.47
29.5,35.625,2022,11,1,8.52
29.5,35.0,2022,11,1,11.08
29.5,34.375,2022,11,1,9.99
29.5,35.625,2024,3,15,1.22
29.5,35.0,2024,3,15,4.88
29.5,34.375,2023,4,21,0.94
29.5,35.625,2024,4,18,-0.58
29.5,35.625,2022,10,17,6.85
29.5,35.0,2022,10,17,9.2
29.5,35.625,2022,6,2,4.57
29.5,35.0,2022,6,2,8.36
29.5,34.375,2022,6,2,7.35
29.5,35.625,2024,12,13,5.35
29.5,35.0,2024,12,13,8.26
29.5,34.375,2024,12,13,7.96
29.5,35.625,2023,7,20,5.2
29.5,35.0,2023,7,20,8.76
29.5,34.375,2023,7,20,8.04
29.5,35.625,2023,2,8,0.02
29.5,35.0,2023,2,8,2.57
29.5,35.625,2020,2,1,-2.21
29.5,34.375,2024,4,19,7.09
29.5,34.375,2021,5,3,-0.28
29.5,35.625,2021,5,2,-0.58
29.5,35.0,2021,5,2,6.24
29.5,34.375,2021,5,2,0.81
29.5,35.0,2024,12,12,3.34
29.5,34.375,2024,12,12,3.78
29.5,35.625,2020,2,2,-1.01
29.5,35.0,2020,2,2,1.96
29.5,34.375,2020,2,2,3.06
29.5,35.625,2022,6,3,1.76
29.5,35.0,2022,6,3,6.57
29.5,34.375,2022,6,3,6.45
29.5,34.375,2024,3,15,4.0
29.5,35.625,2023,4,21,-1.86
29.5,35.0,2023,4,21,1.64
29.5,35.625,2021,3,3,-1.04
29.5,35.625,2024,3,14,-0.81
29.5,35.0,2024,3,14,2.96
29.5,34.375,2024,3,14,1.3
