LAT,LON,YEAR,MO,DY,ALLSKY_SFC_LW_DWN
29.5,34.5,2020,1,18,7.51
29.5,35.5,2020,1,17,6.89
29.5,34.5,2020,1,17,7.34
29.5,35.5,2020,1,16,7.21
29.5,34.5,2020,1,16,7.23
29.5,36.0,2024,2,8,-999.0
29.5,35.5,2024,2,8,6.24
29.5,35.0,2024,2,8,-999.0
29.5,34.5,2024,2,8,6.6
29.5,34.5,2024,7,19,8.17
29.5,34.0,2024,7,19,-999.0
29.5,35.5,2020,1,20,6.6
29.5,34.5,2020,1,20,6.99
29.5,36.0,2024,2,5,-999.0
29.5,35.5,2024,2,5,6.02
29.5,35.0,2024,2,5,-999.0
29.5,34.5,2024,11,6,-999.0
29.5,34.0,2024,11,6,-999.0
29.5,36.0,2024,11,7,-999.0
29.5,35.5,2024,11,7,-999.0
29.5,35.0,2024,11,7,-999.0
29.5,34.5,2024,11,7,-999.0
29.5,34.0,2024,11,7,-999.0
29.5,35.5,2022,4,2,7.79
29.5,34.5,2022,4,2,7.78
29.5,35.0,2024,4,30,-999.0
29.5,34.5,2024,4,30,7.76
29.5,34.0,2024,4,30,-999.0
29.5,35.5,2022,3,31,6.94
29.5,34.5,2022,3,31,7.17
29.5,35.5,2022,3,30,7.09
29.5,34.5,2022,3,30,7.08
29.5,35.5,2022,4,15,7.24
29.5,34.5,2022,4,15,7.26
29.5,35.5,2022,4,14,6.79
29.5,34.5,2022,4,14,6.88
29.5,35.5,2022,4,13,6.62
29.5,34.5,2022,4,13,6.84
29.5,36.0,2024,7,19,-999.0
29.5,35.5,2024,7,19,8.08
29.5,35.0,2024,7,19,-999.0
29.5,34.5,2024,12,30,-999.0
29.5,34.0,2024,12,30,-999.0
29.5,35.5,2020,1,23,5.99
29.5,34.5,2020,1,23,6.46
29.5,35.5,2020,1,22,6.96
29.5,34.5,2020,1,22,7.1
29.5,36.0,2024,2,9,-999.0
29.5,35.5,2024,2,9,6.26
29.5,35.0,2024,2,9,-999.0
29.5,34.5,2024,2,9,6.6
29.5,34.0,2024,2,9,-999.0
29.5,36.0,2024,9,14,-999.0
29.5,35.5,2020,1,21,6.9
29.5,34.5,2020,1,21,6.84
29.5,36.0,2024,4,30,-999.0
29.5,35.5,2024,4,30,7.77
29.5,35.5,2020,1,26,5.52
29.5,34.5,2020,1,26,5.87
29.5,35.5,2020,1,25,5.47
29.5,34.5,2020,1,25,5.91
29.5,35.5,2020,1,24,6.94
29.5,34.5,2020,1,24,7.15
29.5,36.0,2024,12,30,-999.0
29.5,35.5,2024,12,30,-999.0
29.5,35.0,2024,12,30,-999.0
29.5,35.5,2024,9,14,-999.0
29.5,35.0,2024,9,14,-999.0
29.5,34.5,2024,9,14,-999.0
29.5,34.0,2024,9,14,-999.0
29.5,36.0,2024,2,4,-999.0
29.5,35.5,2024,2,4,5.95
29.5,35.0,2024,2,4,-999.0
29.5,35.5,2022,3,29,7.2
29.5,34.5,2022,3,29,7.27
29.5,35.5,2022,3,28,6.2
29.5,34.5,2022,3,28,6.53
29.5,35.5,2022,3,27,5.71
29.5,34.5,2022,3,27,6.08
29.5,35.5,2022,3,26,6.07
29.5,34.5,2022,3,26,6.23
29.5,35.5,2022,4,19,7.97
29.5,34.5,2022,4,19,8.29
29.5,35.5,2022,4,18,8.62
29.5,34.5,2022,4,18,8.87
29.5,35.5,2022,4,17,7.98
29.5,34.5,2022,4,17,8.33
29.5,35.5,2022,4,16,7.28
29.5,34.5,2022,4,16,7.5
29.5,34.5,2022,4,20,7.02
29.5,35.5,2020,1,31,6.09
29.5,34.5,2020,1,31,6.5
29.5,35.5,2020,1,30,6.05
29.5,34.5,2020,1,30,6.37
29.5,35.5,2020,1,29,6.15
29.5,34.5,2020,1,29,6.36
29.5,36.0,2024,2,3,-999.0
29.5,35.5,2024,2,3,6.19
29.5,35.0,2024,2,3,-999.0
29.5,35.5,2020,1,28,6.91
29.5,34.5,2020,1,28,7.04
29.5,35.5,2020,1,27,5.99
29.5,34.5,2020,1,27,6.43
29.5,34.5,2024,2,4,6.18
29.5,34.0,2024,2,4,-999.0
29.5,35.5,2024,7,18,8.58
29.5,35.0,2024,7,18,-999.0
29.5,34.5,2024,7,18,8.88
29.5,34.0,2024,7,18,-999.0
29.5,35.5,2020,2,2,6.01
29.5,34.5,2020,2,2,6.44
29.5,34.5,2024,2,3,6.54
29.5,34.0,2024,2,3,-999.0
29.5,35.5,2020,2,1,5.84
29.5,34.5,2020,2,1,6.05
29.5,36.0,2024,4,28,-999.0
29.5,35.5,2024,4,28,7.99
29.5,35.0,2024,4,28,-999.0
29.5,34.5,2024,4,28,8.08
29.5,34.0,2024,4,28,-999.0
29.5,35.5,2022,4,20,6.65
29.5,34.5,2022,4,22,8.15
29.5,35.5,2022,4,21,6.8
29.5,34.5,2022,4,21,6.94
29.5,35.5,2022,3,25,6.73
29.5,34.5,2022,3,25,7.26
29.5,35.5,2022,3,24,6.14
29.5,34.5,2022,3,24,6.64
29.5,36.0,2024,8,16,-999.0
29.5,35.5,2024,8,16,-999.0
29.5,35.0,2024,8,16,-999.0
29.5,34.5,2024,8,16,-999.0
29.5,34.0,2024,8,16,-999.0
29.5,36.0,2024,5,1,-999.0
29.5,34.5,2024,7,21,8.84
29.5,34.0,2024,7,21,-999.0
29.5,36.0,2024,7,18,-999.0
29.5,35.0,2024,2,10,-999.0
29.5,34.5,2024,2,10,6.47
29.5,34.0,2024,2,10,-999.0
29.5,36.0,2024,2,2,-999.0
29.5,35.5,2024,2,2,6.9
29.5,35.0,2024,2,2,-999.0
29.5,34.5,2024,2,2,7.13
29.5,34.0,2024,2,2,-999.0
29.5,35.5,2020,2,4,6.11
29.5,34.5,2020,2,4,6.61
29.5,35.5,2020,2,3,6.1
29.5,34.5,2020,2,3,6.44
29.5,36.0,2024,7,21,-999.0
29.5,35.5,2024,7,21,8.31
29.5,35.0,2024,7,21,-999.0
29.5,35.5,2022,4,22,8.19
29.5,35.5,2020,2,5,6.18
29.5,34.5,2020,2,5,6.64
29.5,35.5,2024,5,1,7.57
29.5,35.0,2024,5,1,-999.0
29.5,34.5,2024,5,1,7.75
29.5,34.0,2024,5,1,-999.0
29.5,35.5,2022,3,23,6.56
29.5,34.5,2022,3,23,6.46
29.5,35.5,2022,4,24,8.09
29.5,34.5,2022,4,24,7.82
29.5,35.5,2022,4,23,7.86
29.5,34.5,2022,4,23,8.07
29.5,35.5,2022,3,22,6.29
29.5,34.5,2022,3,22,6.39
29.5,36.0,2024,2,10,-999.0
29.5,35.5,2024,2,10,6.05
29.5,36.0,2024,9,15,-999.0
29.5,35.5,2024,9,15,-999.0
29.5,35.0,2024,9,15,-999.0
29.5,34.5,2024,9,15,-999.0
29.5,34.0,2024,9,15,-999.0
29.5,36.0,2024,2,1,-999.0
29.5,35.5,2024,2,1,6.39
29.5,35.0,2024,2,1,-999.0
29.5,34.5,2024,2,1,6.61
29.5,34.0,2024,2,1,-999.0
29.5,35.5,2020,2,8,6.97
29.5,34.5,2020,2,8,7.29
29.5,35.5,2020,2,7,6.9
29.5,34.5,2020,2,7,7.1
29.5,35.5,2020,2,6,6.24
29.5,34.5,2020,2,6,6.71
29.5,35.0,2024,12,29,-999.0
29.5,34.5,2024,12,29,-999.0
29.5,34.0,2024,12,29,-999.0
29.5,35.5,2020,2,12,6.34
29.5,34.5,2020,2,12,6.7
29.5,35.5,2020,2,11,5.99
29.5,34.5,2020,2,11,6.48
29.5,36.0,2024,7,17,-999.0
29.5,35.5,2024,7,17,8.62
29.5,35.0,2024,7,17,-999.0
29.5,34.5,2024,7,17,8.96
29.5,34.0,2024,7,17,-999.0
29.5,35.5,2020,2,10,6.4
29.5,34.5,2020,2,10,7.18
29.5,35.5,2020,2,9,6.77
29.5,34.5,2020,2,9,7.16
29.5,34.5,2024,9,12,-999.0
29.5,34.0,2024,9,12,-999.0
29.5,36.0,2024,12,29,-999.0
29.5,35.5,2022,3,21,6.97
29.5,34.5,2022,3,21,7.11
29.5,35.5,2022,3,20,6.86
29.5,34.5,2022,3,20,6.89
29.5,35.5,2022,3,19,6.44
29.5,34.5,2022,3,19,6.65
29.5,35.5,2022,4,27,8.14
29.5,34.5,2022,4,27,8.27
29.5,35.5,2022,4,26,7.75
29.5,34.5,2022,4,26,8.17
29.5,35.5,2022,4,25,7.85
29.5,34.5,2022,4,25,8.37
29.5,35.5,2024,12,29,-999.0
29.5,35.5,2020,2,16,6.56
29.5,34.5,2020,2,16,7.18
29.5,35.5,2020,2,15,6.61
29.5,34.5,2020,2,15,6.88
29.5,36.0,2024,1,31,-999.0
29.5,35.5,2024,1,31,6.4
29.5,35.0,2024,1,31,-999.0
29.5,34.5,2024,1,31,6.41
29.5,34.0,2024,1,31,-999.0
29.5,35.5,2020,2,14,7.19
29.5,34.5,2020,2,14,7.45
29.5,35.5,2020,2,13,6.5
29.5,34.5,2020,2,13,6.81
29.5,36.0,2024,9,12,-999.0
29.5,35.5,2024,9,12,-999.0
29.5,35.0,2024,9,12,-999.0
29.5,35.5,2022,4,30,8.2
29.5,34.5,2022,4,30,8.39
29.5,35.5,2022,4,29,7.85
29.5,34.5,2022,4,29,8.19
29.5,35.5,2022,4,28,7.73
29.5,34.5,2022,4,28,7.75
29.5,36.0,2024,1,30,-999.0
29.5,35.5,2020,2,18,6.81
29.5,34.5,2020,2,18,7.37
29.5,35.5,2020,2,17,6.64
29.5,34.5,2020,2,17,6.93
29.5,36.0,2024,2,11,-999.0
29.5,35.5,2024,2,11,6.18
29.5,35.0,2024,2,11,-999.0
29.5,34.5,2024,2,11,6.51
29.5,34.0,2024,2,11,-999.0
29.5,34.5,2020,2,19,7.94
29.5,35.5,2024,1,30,6.12
29.5,35.0,2024,1,30,-999.0
29.5,34.5,2024,1,30,6.33
29.5,34.0,2024,1,30,-999.0
29.5,36.0,2024,9,16,-999.0
29.5,35.5,2024,9,16,-999.0
29.5,35.0,2024,9,16,-999.0
29.5,34.5,2024,9,16,-999.0
29.5,34.0,2024,9,16,-999.0
29.5,35.5,2022,3,18,6.19
29.5,34.5,2022,3,18,6.5
29.5,35.5,2022,3,17,5.81
29.5,34.5,2022,3,17,6.11
29.5,35.5,2022,5,1,7.2
29.5,34.5,2022,5,1,7.5
29.5,34.5,2020,2,21,6.64
29.5,35.5,2020,2,20,7.24
29.5,34.5,2020,2,20,7.19
29.5,36.0,2024,7,16,-999.0
29.5,35.5,2024,7,16,8.84
29.5,35.0,2024,7,16,-999.0
29.5,35.5,2022,3,16,5.79
29.5,34.5,2022,3,16,6.01
29.5,35.5,2022,3,15,6.39
29.5,34.5,2022,3,15,6.59
29.5,35.5,2022,3,14,5.91
29.5,34.5,2022,3,14,6.15
29.5,36.0,2024,11,8,-999.0
29.5,34.5,2024,7,16,9.23
29.5,34.0,2024,7,16,-999.0
29.5,35.5,2020,2,19,7.84
29.5,35.0,2024,12,28,-999.0
29.5,34.5,2024,12,28,-999.0
29.5,34.0,2024,12,28,-999.0
29.5,36.0,2024,1,29,-999.0
29.5,35.5,2024,1,29,6.26
29.5,35.0,2024,1,29,-999.0
29.5,34.5,2024,1,29,6.63
29.5,34.0,2024,1,29,-999.0
29.5,36.0,2024,7,22,-999.0
29.5,35.5,2024,7,22,8.46
29.5,35.0,2024,7,22,-999.0
29.5,34.5,2024,7,22,9.01
29.5,34.0,2024,7,22,-999.0
29.5,35.5,2020,2,22,6.33
29.5,34.5,2020,2,22,6.82
29.5,35.5,2020,2,21,6.36
29.5,34.5,2020,2,24,7.62
29.5,35.5,2020,2,23,6.63
29.5,34.5,2020,2,23,6.92
29.5,36.0,2024,12,28,-999.0
29.5,35.5,2024,11,8,-999.0
29.5,35.0,2024,11,8,-999.0
29.5,36.0,2024,4,27,-999.0
29.5,35.5,2024,4,27,8.55
29.5,35.0,2024,4,27,-999.0
29.5,34.5,2024,4,27,8.32
29.5,34.0,2024,4,27,-999.0
29.5,35.5,2022,5,2,7.84
29.5,34.5,2022,5,2,8.35
29.5,34.5,2024,11,8,-999.0
29.5,34.0,2024,11,8,-999.0
29.5,35.5,2024,12,28,-999.0
29.5,35.5,2020,2,29,6.37
29.5,34.5,2020,2,29,7.07
29.5,35.5,2020,2,28,6.59
29.5,34.5,2020,2,28,6.98
29.5,35.5,2020,2,27,6.49
29.5,34.5,2020,2,27,7.08
29.5,35.5,2020,2,26,6.43
29.5,34.5,2020,2,26,6.81
29.5,36.0,2024,2,12,-999.0
29.5,35.5,2024,2,12,6.87
29.5,35.0,2024,2,12,-999.0
29.5,34.5,2024,2,12,7.18
29.5,34.0,2024,2,12,-999.0
29.5,35.5,2020,2,25,7.53
29.5,34.5,2020,2,25,7.69
29.5,35.5,2020,2,24,7.19
29.5,35.5,2020,3,1,6.28
29.5,34.5,2020,3,1,6.6
29.5,36.0,2024,1,28,-999.0
29.5,35.5,2022,3,13,5.73
29.5,34.5,2022,3,13,6.02
29.5,35.5,2022,3,12,6.04
29.5,34.5,2022,3,12,6.52
29.5,35.5,2022,5,4,7.75
29.5,34.5,2022,5,4,7.91
29.5,35.5,2022,5,3,8.3
29.5,34.5,2022,5,3,8.71
29.5,36.0,2024,11,5,-999.0
29.5,35.5,2024,11,5,-999.0
29.5,35.0,2024,11,5,-999.0
29.5,34.5,2024,11,5,-999.0
29.5,34.0,2024,11,5,-999.0
29.5,35.5,2022,5,7,6.75
29.5,34.5,2022,5,7,7.07
29.5,36.0,2024,1,27,-999.0
29.5,35.5,2020,3,3,6.38
29.5,34.5,2020,3,3,6.75
29.5,35.5,2020,3,2,6.12
29.5,34.5,2020,3,2,6.48
29.5,35.5,2024,1,28,6.63
29.5,35.0,2024,1,28,-999.0
29.5,34.5,2024,1,28,6.83
29.5,34.0,2024,1,28,-999.0
29.5,36.0,2024,7,15,-999.0
29.5,35.5,2024,7,15,8.43
29.5,35.0,2024,7,15,-999.0
29.5,34.5,2024,7,15,8.88
29.5,34.0,2024,7,15,-999.0
29.5,36.0,2024,2,13,-999.0
29.5,35.5,2024,2,13,7.22
29.5,35.0,2024,2,13,-999.0
29.5,34.5,2024,2,13,7.64
29.5,34.0,2024,2,13,-999.0
29.5,35.5,2022,3,11,6.35
29.5,34.5,2022,3,11,6.85
29.5,36.0,2024,5,2,-999.0
29.5,35.5,2024,5,2,7.61
29.5,35.0,2024,5,2,-999.0
29.5,34.5,2024,5,2,7.83
29.5,34.0,2024,5,2,-999.0
29.5,35.5,2022,3,10,6.74
29.5,34.5,2022,3,10,7.13
29.5,35.5,2022,5,8,7.27
29.5,34.5,2022,5,8,7.59
29.5,34.5,2022,3,6,7.97
29.5,35.5,2022,5,10,7.2
29.5,34.5,2022,5,10,7.51
29.5,35.5,2024,1,27,7.41
29.5,35.0,2024,1,27,-999.0
29.5,34.5,2024,1,27,7.43
29.5,34.0,2024,1,27,-999.0
29.5,35.5,2020,3,5,6.52
29.5,34.5,2020,3,5,7.01
29.5,35.5,2020,3,4,6.66
29.5,34.5,2020,3,4,7.01
29.5,36.0,2024,9,11,-999.0
29.5,35.5,2024,9,11,-999.0
29.5,35.0,2024,9,11,-999.0
29.5,34.5,2024,9,11,-999.0
29.5,34.0,2024,9,11,-999.0
29.5,36.0,2024,9,17,-999.0
29.5,35.5,2024,9,17,-999.0
29.5,35.0,2024,9,17,-999.0
29.5,34.5,2024,9,17,-999.0
29.5,34.0,2024,9,17,-999.0
29.5,35.5,2022,5,6,6.71
29.5,34.5,2022,5,6,7.12
29.5,35.5,2022,5,5,6.83
29.5,34.5,2022,5,5,7.21
29.5,35.5,2022,3,9,7.26
29.5,34.5,2022,3,9,7.61
29.5,35.5,2022,3,8,7.62
29.5,34.5,2022,3,8,7.78
29.5,35.5,2022,3,7,6.78
29.5,34.5,2022,3,7,6.95
29.5,35.5,2022,3,6,7.74
29.5,34.5,2020,3,7,6.77
29.5,35.5,2020,3,6,7.24
29.5,34.5,2020,3,6,7.6
29.5,36.0,2024,4,26,-999.0
29.5,35.5,2024,4,26,8.57
29.5,35.0,2024,4,26,-999.0
29.5,34.5,2024,4,26,8.64
29.5,34.0,2024,4,26,-999.0
29.5,35.5,2022,5,9,7.92
29.5,34.5,2022,5,9,8.18
29.5,34.5,2024,11,4,-999.0
29.5,34.0,2024,11,4,-999.0
29.5,35.5,2022,5,12,7.67
29.5,34.5,2022,5,12,7.98
29.5,35.5,2022,5,11,7.28
29.5,34.5,2022,5,11,7.72
29.5,36.0,2024,1,26,-999.0
29.5,35.5,2024,1,26,6.73
29.5,35.0,2024,1,26,-999.0
29.5,34.5,2024,1,26,7.03
29.5,34.0,2024,1,26,-999.0
29.5,35.5,2020,3,12,8.81
29.5,34.5,2020,3,12,8.97
29.5,35.5,2020,3,11,8.12
29.5,34.5,2020,3,11,8.39
29.5,35.5,2020,3,10,7.08
29.5,34.5,2020,3,10,7.46
29.5,35.5,2020,3,9,7.24
29.5,34.5,2020,3,9,7.75
29.5,35.5,2020,3,8,6.67
29.5,34.5,2020,3,8,7.06
29.5,35.5,2020,3,7,6.45
29.5,35.5,2024,12,27,-999.0
29.5,35.0,2024,12,27,-999.0
29.5,34.5,2024,12,27,-999.0
29.5,34.0,2024,12,27,-999.0
29.5,36.0,2024,1,25,-999.0
29.5,35.5,2024,1,25,6.16
29.5,35.0,2024,1,25,-999.0
29.5,34.5,2024,1,25,6.34
29.5,34.0,2024,1,25,-999.0
29.5,36.0,2024,7,14,-999.0
29.5,35.5,2024,7,14,8.35
29.5,35.0,2024,7,14,-999.0
29.5,34.5,2024,7,14,8.79
29.5,34.0,2024,7,14,-999.0
29.5,35.5,2020,3,13,7.88
29.5,34.5,2020,3,13,8.29
29.5,34.0,2024,2,14,-999.0
29.5,35.5,2020,3,15,7.1
29.5,34.5,2020,3,15,7.4
29.5,35.5,2020,3,14,8.08
29.5,34.5,2020,3,14,8.21
29.5,36.0,2024,12,27,-999.0
29.5,35.5,2022,3,5,6.81
29.5,34.5,2022,3,5,7.0
29.5,35.5,2022,3,4,6.02
29.5,34.5,2022,3,4,6.4
29.5,36.0,2024,11,9,-999.0
29.5,35.5,2024,11,9,-999.0
29.5,35.0,2024,11,9,-999.0
29.5,34.5,2024,11,9,-999.0
29.5,34.0,2024,11,9,-999.0
29.5,36.0,2024,5,3,-999.0
29.5,35.5,2024,11,4,-999.0
29.5,35.0,2024,11,4,-999.0
29.5,34.5,2024,1,24,6.9
29.5,34.0,2024,1,24,-999.0
29.5,35.5,2020,3,19,6.06
29.5,34.5,2020,3,19,6.41
29.5,35.5,2020,3,18,6.22
29.5,34.5,2020,3,18,6.37
29.5,35.5,2020,3,17,6.94
29.5,34.5,2020,3,17,7.4
29.5,35.5,2020,3,16,7.04
29.5,34.5,2020,3,16,7.45
29.5,36.0,2024,2,14,-999.0
29.5,35.5,2024,2,14,7.59
29.5,35.0,2024,2,14,-999.0
29.5,34.5,2024,2,14,7.78
29.5,34.5,2024,7,13,8.87
29.5,34.0,2024,7,13,-999.0
29.5,35.5,2020,3,20,6.24
29.5,34.5,2020,3,20,6.65
29.5,36.0,2024,1,24,-999.0
29.5,35.5,2024,1,24,6.58
29.5,35.0,2024,1,24,-999.0
29.5,35.5,2024,5,3,7.28
29.5,35.0,2024,5,3,-999.0
29.5,34.5,2024,5,3,7.8
29.5,34.0,2024,5,3,-999.0
29.5,35.5,2022,3,3,6.95
29.5,34.5,2022,3,3,7.08
29.5,35.5,2022,5,13,8.38
29.5,34.5,2022,5,13,8.6
29.5,36.0,2024,11,4,-999.0
29.5,34.5,2020,3,21,6.94
29.5,35.5,2022,3,2,7.34
29.5,34.5,2022,3,2,7.63
29.5,35.5,2022,3,1,6.68
29.5,34.5,2022,3,1,6.9
29.5,35.5,2022,2,28,6.32
29.5,34.5,2022,2,28,6.7
29.5,35.5,2022,2,27,6.27
29.5,34.5,2022,2,27,6.65
29.5,35.5,2022,5,15,8.25
29.5,34.5,2022,5,15,8.25
29.5,35.5,2022,5,14,8.71
29.5,34.5,2022,5,14,9.13
29.5,36.0,2024,7,13,-999.0
29.5,35.5,2024,7,13,8.49
29.5,35.0,2024,7,13,-999.0
29.5,36.0,2024,1,23,-999.0
29.5,35.5,2024,1,23,6.98
29.5,35.0,2024,1,23,-999.0
29.5,34.5,2024,12,26,-999.0
29.5,34.0,2024,12,26,-999.0
29.5,35.5,2020,3,23,7.34
29.5,34.5,2020,3,23,7.67
29.5,35.5,2020,3,22,6.04
29.5,34.5,2020,3,22,6.5
29.5,36.0,2024,2,15,-999.0
29.5,35.5,2024,2,15,7.35
29.5,35.0,2024,2,15,-999.0
29.5,34.5,2024,2,15,7.4
29.5,34.0,2024,2,15,-999.0
29.5,36.0,2024,9,18,-999.0
29.5,35.5,2020,3,21,7.09
29.5,34.5,2022,5,17,8.05
29.5,35.5,2022,5,16,7.67
29.5,34.5,2022,5,16,8.0
29.5,35.5,2020,3,26,7.71
29.5,34.5,2020,3,26,8.11
29.5,35.5,2020,3,25,6.55
29.5,34.5,2020,3,25,6.99
29.5,35.5,2020,3,24,6.98
29.5,34.5,2020,3,24,7.24
29.5,36.0,2024,12,26,-999.0
29.5,35.5,2024,12,26,-999.0
29.5,35.0,2024,12,26,-999.0
29.5,35.5,2024,9,18,-999.0
29.5,35.0,2024,9,18,-999.0
29.5,34.5,2024,9,18,-999.0
29.5,34.0,2024,9,18,-999.0
29.5,34.5,2022,5,18,7.48
29.5,35.5,2022,2,23,6.8
29.5,34.5,2022,2,23,7.19
29.5,35.5,2020,3,28,6.91
29.5,34.5,2020,3,28,7.62
29.5,35.5,2020,3,27,7.66
29.5,34.5,2020,3,27,7.81
29.5,34.5,2024,1,23,7.21
29.5,34.0,2024,1,23,-999.0
29.5,35.5,2022,2,26,6.77
29.5,34.5,2022,2,26,7.1
29.5,35.5,2022,2,25,6.76
29.5,34.5,2022,2,25,7.38
29.5,35.5,2022,2,24,6.72
29.5,34.5,2022,2,24,7.39
29.5,35.5,2022,5,17,8.24
29.5,35.5,2020,3,31,7.41
29.5,34.5,2020,3,31,7.73
29.5,35.5,2020,3,30,6.92
29.5,34.5,2020,3,30,7.43
29.5,35.5,2020,3,29,6.42
29.5,34.5,2020,3,29,6.74
29.5,36.0,2024,1,22,-999.0
29.5,35.5,2024,1,22,6.76
29.5,35.0,2024,1,22,-999.0
29.5,35.5,2022,5,21,8.45
29.5,34.5,2022,5,21,8.73
29.5,35.5,2022,5,20,8.36
29.5,34.5,2022,5,20,8.43
29.5,35.5,2022,5,19,7.83
29.5,34.5,2022,5,19,7.61
29.5,35.5,2022,5,18,7.36
29.5,35.5,2020,4,1,6.68
29.5,34.5,2020,4,1,7.19
29.5,35.5,2022,2,22,6.57
29.5,34.5,2022,2,22,6.71
29.5,36.0,2024,8,18,-999.0
29.5,35.5,2024,8,18,-999.0
29.5,35.0,2024,8,18,-999.0
29.5,34.5,2024,8,18,-999.0
29.5,34.0,2024,8,18,-999.0
29.5,36.0,2024,4,25,-999.0
29.5,35.5,2024,4,25,8.13
29.5,35.0,2024,4,25,-999.0
29.5,34.5,2024,4,25,8.48
29.5,34.0,2024,4,25,-999.0
29.5,35.5,2022,5,22,8.07
29.5,34.5,2022,5,22,8.12
29.5,35.5,2020,4,3,6.72
29.5,34.5,2020,4,3,7.13
29.5,36.0,2024,7,23,-999.0
29.5,35.5,2024,7,23,8.33
29.5,35.0,2024,7,23,-999.0
29.5,34.5,2024,7,23,8.79
29.5,34.0,2024,7,23,-999.0
29.5,36.0,2024,7,12,-999.0
29.5,35.5,2024,7,12,8.87
29.5,35.0,2024,7,12,-999.0
29.5,34.5,2024,7,12,9.32
29.5,34.0,2024,7,12,-999.0
29.5,35.5,2020,4,2,6.85
29.5,34.5,2020,4,2,7.15
29.5,34.5,2024,1,22,7.09
29.5,34.0,2024,1,22,-999.0
29.5,35.5,2022,2,21,6.41
29.5,34.5,2022,2,21,6.75
29.5,35.5,2022,2,20,6.34
29.5,34.5,2022,2,20,6.8
29.5,36.0,2024,2,16,-999.0
29.5,35.5,2024,2,16,7.04
29.5,35.0,2024,2,16,-999.0
29.5,34.5,2024,2,16,7.32
29.5,34.0,2024,2,16,-999.0
29.5,36.0,2024,1,21,-999.0
29.5,35.5,2024,1,21,7.0
29.5,35.0,2024,1,21,-999.0
29.5,34.5,2024,1,21,7.3
29.5,34.0,2024,1,21,-999.0
29.5,35.5,2020,4,4,7.09
29.5,34.5,2020,4,4,7.41
29.5,35.5,2024,1,20,6.59
29.5,35.0,2024,1,20,-999.0
29.5,34.5,2024,1,20,6.85
29.5,34.0,2024,1,20,-999.0
29.5,35.5,2020,4,8,6.56
29.5,34.5,2020,4,8,6.72
29.5,35.5,2020,4,7,7.32
29.5,34.5,2020,4,7,7.4
29.5,35.5,2020,4,6,7.65
29.5,34.5,2020,4,6,7.85
29.5,35.5,2020,4,5,8.45
29.5,34.5,2020,4,5,8.92
29.5,35.5,2022,5,24,7.42
29.5,34.5,2022,5,24,7.78
29.5,35.5,2022,5,23,7.11
