LAT,LON,YEAR,MO,DY,WS10M
29.5,34.375,2020,1,6,4.1
29.5,35.625,2022,7,3,3.91
29.5,35.0,2022,7,3,3.68
29.5,35.625,2024,4,2,3.48
29.5,35.0,2024,4,2,4.29
29.5,34.375,2021,4,5,3.52
29.5,35.625,2022,10,25,6.02
29.5,35.0,2022,10,25,3.78
29.5,34.375,2022,10,25,3.18
29.5,35.625,2021,3,31,4.45
29.5,35.0,2021,3,31,3.52
29.5,34.375,2021,3,31,4.93
29.5,35.0,2022,7,4,3.72
29.5,34.375,2022,7,4,3.8
29.5,35.625,2020,1,7,5.58
29.5,35.0,2020,1,7,4.79
29.5,34.375,2020,1,7,5.51
29.5,35.625,2022,6,29,4.05
29.5,35.0,2021,4,4,3.95
29.5,34.375,2021,4,4,3.85
29.5,35.625,2023,4,25,3.42
29.5,35.0,2024,12,28,1.96
29.5,34.375,2024,12,28,3.37
29.5,35.625,2022,6,28,3.91
29.5,35.0,2022,6,28,3.7
29.5,34.375,2022,6,28,4.22
29.5,35.625,2022,7,4,4.07
29.5,35.625,2021,4,6,4.1
29.5,35.0,2021,4,6,5.07
29.5,34.375,2021,4,6,3.5
29.5,35.625,2024,4,3,3.06
29.5,35.0,2024,4,3,2.66
29.5,34.375,2024,4,3,3.3
29.5,35.625,2021,4,7,3.41
29.5,35.0,2021,4,7,2.45
29.5,34.375,2021,4,7,3.3
29.5,35.625,2024,3,30,5.42
29.5,35.625,2021,3,29,3.48
29.5,35.0,2021,3,29,4.67
29.5,34.375,2021,3,29,5.91
29.5,35.625,2024,3,29,3.59
29.5,35.0,2024,3,29,3.86
29.5,35.625,2023,7,6,4.0
29.5,35.0,2023,7,6,4.87
29.5,34.375,2023,7,6,5.56
29.5,35.625,2023,2,14,3.16
29.5,35.0,2023,2,14,4.5
29.5,34.375,2023,2,14,5.89
29.5,35.625,2023,7,2,4.09
29.5,35.0,2023,7,2,4.6
29.5,34.375,2023,7,2,5.22
29.5,35.625,2023,7,5,3.75
29.5,35.625,2024,12,28,2.99
29.5,34.375,2023,4,24,5.39
29.5,35.625,2023,4,26,3.09
29.5,35.0,2023,4,26,3.82
29.5,34.375,2023,4,26,3.86
29.5,35.625,2022,6,26,3.84
29.5,34.375,2020,1,9,5.95
29.5,35.625,2020,1,8,7.37
29.5,35.0,2020,1,8,4.92
29.5,34.375,2020,1,8,6.82
29.5,35.0,2023,7,5,4.55
29.5,34.375,2023,7,5,5.17
29.5,35.0,2024,3,30,4.52
29.5,34.375,2024,3,30,4.69
29.5,35.625,2021,3,30,4.25
29.5,35.0,2021,3,30,4.76
29.5,34.375,2021,3,30,6.36
29.5,35.0,2024,4,4,2.63
29.5,34.375,2024,4,4,2.65
29.5,35.625,2021,4,8,4.26
29.5,35.0,2021,4,8,4.54
29.5,34.375,2021,4,8,4.91
29.5,35.625,2024,12,27,5.31
29.5,35.0,2024,12,27,3.6
29.5,34.375,2024,12,27,5.11
29.5,35.625,2020,1,9,6.01
29.5,35.0,2020,1,9,4.11
29.5,35.625,2022,6,27,3.63
29.5,35.0,2022,6,27,3.77
29.5,34.375,2022,6,27,4.52
29.5,34.375,2024,3,29,4.71
29.5,35.625,2023,4,24,3.82
29.5,35.0,2023,4,24,4.91
29.5,34.375,2024,12,26,3.07
29.5,35.0,2022,6,26,4.82
29.5,34.375,2022,6,26,5.65
29.5,35.625,2022,7,5,4.6
29.5,35.0,2022,7,5,3.79
29.5,34.375,2022,7,5,4.08
29.5,35.625,2021,3,28,3.29
29.5,35.0,2021,3,28,5.02
29.5,34.375,2021,3,28,5.82
29.5,35.625,2024,4,5,3.5
29.5,35.0,2024,4,5,3.39
29.5,34.375,2024,4,5,3.98
29.5,35.625,2021,4,9,6.05
29.5,35.0,2021,4,9,5.88
29.5,34.375,2021,4,9,6.93
29.5,35.625,2024,4,4,3.39
29.5,35.0,2021,3,27,6.13
29.5,34.375,2021,3,27,6.9
29.5,35.625,2021,4,10,6.89
29.5,35.0,2021,4,10,6.03
29.5,34.375,2021,4,10,7.43
29.5,35.625,2024,3,28,4.03
29.5,35.0,2022,6,25,4.79
29.5,34.375,2022,6,25,5.87
29.5,35.625,2020,1,11,3.0
29.5,35.0,2020,1,11,3.6
29.5,34.375,2020,1,11,3.38
29.5,35.625,2020,1,10,4.68
29.5,35.0,2020,1,10,3.89
29.5,34.375,2020,1,10,5.85
29.5,35.625,2024,12,26,4.15
29.5,35.0,2024,12,26,2.68
29.5,35.0,2023,2,13,4.28
29.5,34.375,2023,2,13,5.11
29.5,35.625,2023,7,7,4.31
29.5,35.0,2023,7,7,4.62
29.5,34.375,2023,7,7,5.16
29.5,35.625,2022,6,25,5.46
29.5,35.0,2024,3,28,3.71
29.5,34.375,2024,3,28,2.48
29.5,35.625,2022,10,26,3.6
29.5,35.0,2022,10,26,2.21
29.5,34.375,2022,10,26,3.08
29.5,35.625,2024,3,27,3.15
29.5,35.0,2024,3,27,2.22
29.5,34.375,2024,3,27,1.96
29.5,35.625,2021,4,11,4.79
29.5,35.625,2021,3,27,4.32
29.5,35.625,2021,3,26,5.61
29.5,35.0,2021,3,26,5.62
29.5,34.375,2021,3,26,6.67
29.5,35.625,2021,3,25,3.93
29.5,35.0,2021,3,25,3.4
29.5,34.375,2021,3,25,4.36
29.5,35.625,2020,1,12,3.39
29.5,35.0,2020,1,12,2.88
29.5,34.375,2020,1,12,3.12
29.5,35.625,2022,6,24,3.66
29.5,35.0,2022,6,24,3.83
29.5,34.375,2022,6,24,4.43
29.5,35.625,2023,7,8,4.57
29.5,35.0,2023,7,8,3.93
29.5,34.375,2023,7,8,4.68
29.5,35.625,2023,2,13,3.12
29.5,35.0,2021,4,12,4.56
29.5,34.375,2021,4,12,5.02
29.5,35.625,2022,10,23,3.51
29.5,35.0,2022,10,23,3.54
29.5,34.375,2022,10,23,3.92
29.5,35.625,2020,1,13,2.46
29.5,35.0,2020,1,13,3.22
29.5,34.375,2020,1,13,3.25
29.5,35.625,2024,12,25,4.42
29.5,35.0,2024,12,25,4.59
29.5,34.375,2024,12,25,4.01
29.5,35.625,2022,6,23,3.63
29.5,35.0,2022,6,23,4.71
29.5,34.375,2022,6,23,5.64
29.5,35.0,2021,4,11,4.11
29.5,34.375,2021,4,11,5.31
29.5,35.0,2024,4,7,3.49
29.5,34.375,2024,4,7,4.47
29.5,35.625,2021,3,24,8.56
29.5,35.0,2021,3,24,5.73
29.5,35.625,2021,4,13,3.02
29.5,35.0,2021,4,13,4.42
29.5,34.375,2021,4,13,4.94
29.5,35.625,2024,12,24,2.58
29.5,35.0,2024,12,24,1.32
29.5,34.375,2024,12,24,1.5
29.5,35.625,2022,6,22,5.73
29.5,35.0,2022,6,22,5.36
29.5,34.375,2022,6,22,6.72
29.5,35.625,2024,4,6,4.72
29.5,35.0,2024,4,6,4.17
29.5,34.375,2024,4,6,5.2
29.5,34.375,2023,4,27,3.25
29.5,34.375,2023,7,9,5.0
29.5,35.625,2023,2,17,3.78
29.5,35.0,2023,2,17,3.87
29.5,34.375,2023,2,17,3.21
29.5,35.625,2023,7,1,3.75
29.5,35.0,2023,7,1,4.28
29.5,34.375,2023,7,1,5.49
29.5,35.625,2021,4,12,3.52
29.5,34.375,2021,3,24,7.55
29.5,35.625,2021,3,23,8.5
29.5,35.0,2021,3,23,7.66
29.5,34.375,2021,3,23,8.24
29.5,35.0,2024,3,25,3.17
29.5,34.375,2024,3,25,3.71
29.5,35.625,2024,4,7,4.01
29.5,35.625,2020,1,15,3.84
29.5,35.0,2020,1,15,3.33
29.5,34.375,2020,1,15,2.67
29.5,35.625,2020,1,14,3.39
29.5,35.0,2020,1,14,3.42
29.5,34.375,2020,1,14,2.77
29.5,35.625,2023,7,9,4.44
29.5,35.0,2023,7,9,3.87
29.5,35.625,2024,3,26,2.87
29.5,35.0,2024,3,26,2.34
29.5,34.375,2024,3,26,2.55
29.5,35.625,2022,10,27,2.9
29.5,35.0,2022,10,27,3.49
29.5,34.375,2022,10,27,3.67
29.5,35.625,2023,4,27,3.44
29.5,35.0,2023,4,27,3.14
29.5,35.625,2021,4,14,3.07
29.5,35.0,2021,4,14,3.32
29.5,34.375,2021,4,14,3.38
29.5,35.625,2022,10,22,3.05
29.5,35.625,2022,6,20,4.43
29.5,35.0,2022,6,20,5.29
29.5,34.375,2022,6,20,6.08
29.5,35.625,2024,12,23,3.61
29.5,35.0,2024,12,23,3.13
29.5,34.375,2024,12,23,2.92
29.5,35.625,2022,6,21,6.31
29.5,35.0,2022,6,21,6.18
29.5,34.375,2022,6,21,7.39
29.5,35.625,2023,7,10,4.57
29.5,35.0,2023,7,10,3.89
29.5,34.375,2023,7,10,5.12
29.5,34.375,2022,10,22,4.09
29.5,35.625,2021,3,22,4.46
29.5,35.0,2021,3,22,3.43
29.5,34.375,2021,3,22,2.79
29.5,35.625,2021,4,15,3.74
29.5,34.375,2022,6,19,4.96
29.5,35.625,2023,2,12,3.74
29.5,35.0,2023,2,12,4.43
29.5,34.375,2023,2,12,5.24
29.5,35.625,2020,1,16,4.71
29.5,35.0,2020,1,16,5.09
29.5,34.375,2020,1,16,4.43
29.5,35.625,2024,3,25,3.7
29.5,35.625,2024,4,8,3.74
29.5,35.0,2024,4,8,3.19
29.5,34.375,2024,4,8,4.2
29.5,35.625,2023,2,18,4.27
29.5,35.0,2023,2,18,4.48
29.5,34.375,2023,2,18,3.22
29.5,35.625,2022,6,19,4.15
29.5,35.0,2022,6,19,4.36
29.5,35.0,2021,4,15,2.97
29.5,34.375,2021,4,15,3.74
29.5,35.625,2022,10,28,2.33
29.5,35.0,2022,10,28,2.99
29.5,34.375,2022,10,28,3.66
29.5,35.625,2021,3,21,6.64
29.5,35.0,2021,3,21,4.42
29.5,34.375,2021,3,21,5.39
29.5,35.625,2022,10,21,3.67
29.5,35.0,2022,10,21,3.39
29.5,35.0,2022,10,22,3.43
29.5,34.375,2021,4,16,5.23
29.5,35.625,2024,4,9,5.18
29.5,35.0,2024,4,9,4.18
29.5,34.375,2024,4,9,4.98
29.5,35.625,2024,3,24,5.78
29.5,35.0,2024,3,24,5.55
29.5,34.375,2024,3,24,6.56
29.5,35.625,2024,12,22,2.82
29.5,35.0,2024,12,22,2.12
29.5,34.375,2024,12,22,1.91
29.5,35.625,2020,1,17,5.52
29.5,35.0,2020,1,17,3.66
29.5,34.375,2020,1,17,5.79
29.5,35.625,2022,6,18,3.87
29.5,35.0,2022,6,18,4.28
29.5,34.375,2022,6,18,5.08
29.5,35.0,2021,3,19,3.8
29.5,34.375,2021,3,19,3.74
29.5,35.625,2024,3,23,2.97
29.5,35.0,2024,3,23,3.42
29.5,34.375,2024,3,23,4.14
29.5,35.625,2023,7,12,3.85
29.5,35.0,2023,7,12,4.93
29.5,34.375,2023,7,12,6.21
29.5,35.625,2020,1,18,5.98
29.5,35.0,2020,1,18,3.8
29.5,34.375,2020,1,18,5.73
29.5,35.625,2022,7,6,4.54
29.5,35.0,2022,7,6,4.0
29.5,34.375,2022,7,6,4.34
29.5,35.625,2021,4,16,3.15
29.5,35.0,2021,4,16,3.96
29.5,34.375,2021,4,17,4.24
29.5,35.625,2023,4,23,3.18
29.5,35.0,2023,4,23,3.09
29.5,34.375,2023,4,23,3.4
29.5,35.625,2021,4,18,3.11
29.5,35.0,2021,4,18,2.62
29.5,35.625,2020,1,19,4.65
29.5,35.0,2020,1,19,3.36
29.5,34.375,2020,1,19,4.51
29.5,35.625,2023,7,11,3.14
29.5,35.0,2023,7,11,4.37
29.5,34.375,2023,7,11,5.0
29.5,35.625,2021,3,20,4.77
29.5,35.0,2021,3,20,3.39
29.5,34.375,2021,3,20,3.6
29.5,35.625,2021,3,19,2.97
29.5,35.0,2024,4,10,3.47
29.5,34.375,2024,4,10,3.88
29.5,35.625,2021,4,19,4.39
29.5,35.0,2021,4,19,4.21
29.5,34.375,2021,4,19,3.8
29.5,35.625,2024,12,20,5.66
29.5,35.0,2024,12,20,4.16
29.5,34.375,2024,12,20,5.79
29.5,35.625,2024,12,21,1.92
29.5,35.0,2024,12,21,2.6
29.5,34.375,2024,12,21,2.32
29.5,35.625,2022,6,17,4.64
29.5,35.0,2022,6,17,5.64
29.5,34.375,2022,6,17,6.74
29.5,35.625,2021,4,17,2.9
29.5,35.0,2021,4,17,3.52
29.5,35.0,2021,3,18,3.9
29.5,34.375,2021,3,18,4.29
29.5,35.625,2024,4,11,2.22
29.5,35.0,2024,4,11,3.53
29.5,34.375,2024,4,11,3.6
29.5,35.625,2022,6,15,3.53
29.5,35.0,2022,6,15,4.58
29.5,34.375,2022,6,15,4.87
29.5,35.625,2023,2,11,4.78
29.5,35.0,2023,2,11,4.15
29.5,34.375,2023,2,11,4.27
29.5,35.625,2022,6,16,4.1
29.5,35.0,2022,6,16,5.59
29.5,34.375,2022,6,16,6.9
29.5,34.375,2021,4,18,2.42
29.5,35.625,2024,4,10,4.19
29.5,35.0,2020,1,20,3.34
29.5,34.375,2020,1,20,4.78
29.5,35.625,2023,7,13,4.55
29.5,35.0,2023,7,13,4.39
29.5,34.375,2023,7,13,5.91
29.5,35.625,2022,10,20,2.8
29.5,35.0,2022,10,20,3.2
29.5,34.375,2022,10,20,3.62
29.5,35.625,2021,3,17,4.62
29.5,35.0,2021,3,17,3.75
29.5,34.375,2021,3,17,4.45
29.5,35.625,2021,4,20,3.63
29.5,35.0,2021,4,20,3.25
29.5,34.375,2021,4,20,4.13
29.5,35.625,2024,3,22,5.14
29.5,35.625,2021,3,18,3.78
29.5,35.0,2024,3,22,4.61
29.5,34.375,2024,3,22,5.58
29.5,34.375,2022,10,21,4.48
29.5,35.625,2021,3,16,3.74
29.5,35.0,2021,3,16,3.83
29.5,34.375,2021,3,16,4.32
29.5,35.625,2021,4,21,3.71
29.5,35.0,2021,4,21,4.51
29.5,34.375,2021,4,21,5.61
29.5,35.625,2020,1,21,7.99
29.5,35.0,2020,1,21,6.42
29.5,34.375,2020,1,21,8.35
29.5,35.625,2023,6,30,4.02
29.5,35.0,2023,6,30,4.28
29.5,34.375,2023,6,30,5.04
29.5,35.625,2020,1,20,4.04
29.5,34.375,2021,4,22,5.9
29.5,35.625,2020,1,22,5.09
29.5,35.0,2020,1,22,4.58
29.5,34.375,2020,1,22,5.44
29.5,35.625,2022,7,7,3.68
29.5,35.0,2022,7,7,3.81
29.5,34.375,2022,7,7,4.22
29.5,35.625,2022,6,14,3.38
29.5,35.0,2022,6,14,3.39
29.5,34.375,2022,6,14,3.44
29.5,35.625,2021,3,15,4.82
29.5,35.0,2021,3,15,3.5
29.5,34.375,2021,3,15,3.93
29.5,35.625,2023,4,22,3.27
29.5,35.0,2023,4,22,3.49
29.5,34.375,2023,4,22,4.39
29.5,35.0,2020,1,23,2.33
29.5,34.375,2020,1,23,3.67
29.5,35.625,2024,12,19,4.52
29.5,35.0,2024,12,19,4.38
29.5,34.375,2024,12,19,3.08
29.5,35.625,2023,7,14,4.44
29.5,35.0,2023,7,14,4.59
29.5,34.375,2023,7,14,6.19
29.5,35.625,2022,10,29,3.3
29.5,35.0,2022,10,29,2.04
29.5,34.375,2022,10,29,3.77
29.5,35.625,2024,4,12,3.44
29.5,35.0,2024,4,12,3.97
29.5,35.625,2024,3,21,3.43
29.5,35.0,2024,3,21,3.54
29.5,34.375,2024,3,21,4.24
29.5,35.625,2024,4,13,3.54
29.5,35.0,2024,4,13,5.14
29.5,34.375,2024,4,13,5.98
29.5,35.625,2021,4,23,3.01
29.5,35.0,2021,4,23,4.17
29.5,34.375,2021,4,23,5.64
29.5,35.625,2024,12,18,3.92
29.5,35.0,2024,12,18,4.01
29.5,34.375,2024,12,18,2.09
29.5,35.625,2022,6,13,4.84
29.5,35.0,2022,6,13,3.93
29.5,34.375,2022,6,13,4.66
29.5,35.625,2022,6,12,4.57
29.5,35.0,2022,6,12,4.12
29.5,34.375,2022,6,12,5.37
29.5,35.625,2020,1,23,3.5
29.5,35.0,2024,3,19,5.27
29.5,35.625,2023,2,19,4.17
29.5,35.0,2023,2,19,4.17
29.5,34.375,2023,2,19,2.93
29.5,35.625,2023,6,29,5.02
29.5,35.0,2023,6,29,5.39
29.5,34.375,2023,6,29,6.23
29.5,35.625,2021,4,22,4.0
29.5,35.0,2021,4,22,5.09
29.5,35.625,2021,3,14,2.72
29.5,35.0,2021,3,14,3.15
29.5,34.375,2021,3,14,2.98
29.5,35.625,2021,3,13,2.83
29.5,35.0,2021,3,13,4.12
29.5,34.375,2024,3,19,6.43
29.5,34.375,2024,4,12,4.73
29.5,35.0,2023,7,16,4.02
29.5,34.375,2023,7,16,4.88
29.5,35.625,2020,1,24,8.65
29.5,35.0,2020,1,24,6.56
29.5,34.375,2020,1,24,7.94
29.5,35.625,2023,7,15,3.81
29.5,35.0,2023,7,15,4.39
29.5,34.375,2023,7,15,5.4
29.5,35.625,2024,3,20,3.64
29.5,35.0,2024,3,20,2.59
29.5,34.375,2024,3,20,3.19
29.5,34.375,2021,3,13,4.79
29.5,35.625,2022,10,19,3.3
29.5,35.0,2022,10,19,2.85
29.5,34.375,2022,10,19,3.24
29.5,35.625,2024,3,19,7.67
29.5,34.375,2022,6,10,3.46
29.5,35.625,2020,1,25,3.53
29.5,35.0,2020,1,25,4.38
29.5,34.375,2020,1,25,4.64
29.5,35.625,2022,6,11,3.15
29.5,35.0,2022,6,11,3.65
29.5,34.375,2022,6,11,3.56
29.5,35.625,2024,4,14,4.31
29.5,35.0,2024,4,14,5.52
29.5,34.375,2024,4,14,6.06
29.5,35.625,2021,4,24,4.97
29.5,35.0,2021,4,24,2.37
29.5,34.375,2021,4,24,4.02
29.5,35.625,2023,4,28,5.45
29.5,35.0,2023,4,28,4.9
29.5,35.625,2023,7,16,3.48
29.5,34.375,2023,4,28,6.24
29.5,35.625,2021,3,12,9.02
29.5,35.0,2021,3,12,6.95
29.5,34.375,2021,3,12,8.3
29.5,35.625,2021,4,25,4.94
29.5,35.0,2021,4,25,2.61
29.5,34.375,2021,4,25,3.11
29.5,34.375,2022,7,8,3.5
29.5,35.625,2020,1,26,2.81
29.5,35.0,2020,1,26,3.55
29.5,34.375,2020,1,26,2.84
29.5,35.625,2024,12,17,3.15
29.5,35.0,2024,12,17,3.89
29.5,34.375,2024,12,17,3.86
29.5,35.625,2022,6,10,2.66
29.5,35.0,2022,6,10,3.43
29.5,35.0,2024,12,16,3.82
29.5,34.375,2024,12,16,2.87
29.5,35.625,2020,1,27,3.25
29.5,35.0,2020,1,27,1.89
29.5,34.375,2020,1,27,1.57
29.5,35.625,2022,7,8,3.44
29.5,35.0,2022,7,8,3.5
29.5,35.625,2021,3,11,6.91
29.5,35.0,2021,3,11,4.07
29.5,34.375,2021,3,11,5.75
29.5,35.625,2024,4,15,4.7
29.5,35.0,2024,4,15,5.38
29.5,34.375,2024,4,15,6.08
29.5,34.375,2022,10,31,4.24
29.5,35.625,2021,4,26,6.16
29.5,35.0,2021,4,26,4.63
29.5,35.625,2022,10,30,3.39
29.5,35.0,2022,10,30,2.72
29.5,34.375,2022,10,30,3.96
29.5,35.625,2021,4,27,2.85
29.5,35.0,2021,4,27,4.09
29.5,34.375,2021,4,27,4.84
29.5,35.625,2024,3,18,6.76
29.5,35.625,2023,7,17,3.86
29.5,35.0,2023,7,17,3.72
29.5,34.375,2023,7,17,4.13
29.5,35.625,2022,6,9,3.3
29.5,35.0,2022,6,9,3.6
29.5,34.375,2022,6,9,3.33
29.5,35.625,2022,6,8,3.62
29.5,35.0,2022,6,8,4.27
29.5,35.625,2024,12,16,3.03
29.5,35.0,2022,6,7,3.96
29.5,35.0,2020,1,28,2.59
29.5,34.375,2020,1,28,3.84
29.5,35.625,2023,2,10,3.12
29.5,35.0,2023,2,10,3.44
29.5,34.375,2023,2,10,3.75
29.5,34.375,2022,6,8,4.77
29.5,35.0,2024,3,18,4.39
29.5,34.375,2024,3,18,5.8
29.5,35.625,2021,3,10,3.86
29.5,35.0,2021,3,10,3.85
29.5,34.375,2021,3,10,2.93
29.5,35.625,2024,3,17,4.14
29.5,35.0,2024,3,17,3.86
29.5,34.375,2024,3,17,3.07
29.5,34.375,2021,4,26,6.41
29.5,34.375,2021,4,29,3.3
29.5,35.625,2020,1,29,3.86
29.5,35.0,2020,1,29,3.51
29.5,34.375,2020,1,29,4.12
29.5,35.625,2020,1,28,4.05
29.5,35.625,2023,7,18,3.63
29.5,35.0,2023,7,18,3.45
29.5,34.375,2023,7,18,4.03
29.5,35.625,2023,4,29,4.98
29.5,35.0,2023,4,29,4.2
29.5,34.375,2023,4,29,5.47
29.5,35.625,2021,3,9,1.98
29.5,35.0,2021,3,9,3.3
29.5,34.375,2021,3,9,1.85
29.5,35.625,2024,4,16,3.01
29.5,35.625,2022,6,7,3.72
29.5,35.0,2024,12,14,4.83
29.5,34.375,2024,12,14,5.53
29.5,35.625,2024,12,15,5.59
29.5,35.0,2024,12,15,5.96
29.5,34.375,2024,12,15,3.51
29.5,34.375,2022,6,7,4.26
29.5,35.625,2022,6,6,4.15
29.5,35.0,2022,6,6,4.14
29.5,34.375,2022,6,6,4.92
29.5,35.0,2024,4,16,2.71
29.5,34.375,2024,4,16,2.39
29.5,35.625,2021,3,8,3.37
29.5,35.0,2021,3,8,4.3
29.5,34.375,2021,3,8,4.82
29.5,35.625,2021,4,29,3.17
29.5,35.0,2021,4,29,3.39
29.5,35.625,2023,2,20,3.6
29.5,35.0,2023,2,20,3.79
29.5,34.375,2023,2,20,5.26
29.5,35.625,2024,12,14,4.31
29.5,35.625,2022,7,9,4.22
29.5,35.0,2022,7,9,4.32
29.5,35.625,2021,4,28,3.17
29.5,35.0,2021,4,28,3.34
29.5,34.375,2021,4,28,3.48
29.5,35.625,2024,4,17,2.97
29.5,35.0,2024,4,17,3.28
29.5,34.375,2024,4,17,2.4
29.5,35.625,2024,3,16,3.04
29.5,35.0,2024,3,16,3.19
29.5,34.375,2024,3,16,2.97
29.5,34.375,2022,7,9,4.95
29.5,35.0,2023,2,9,2.52
29.5,34.375,2023,2,9,2.86
29.5,35.625,2023,7,19,2.92
29.5,35.0,2023,7,19,3.58
29.5,35.625,2022,10,31,2.35
29.5,35.0,2022,10,31,3.77
29.5,35.625,2021,3,7,3.45
29.5,35.0,2021,3,7,3.8
29.5,34.375,2021,3,7,4.04
29.5,35.625,2022,10,18,3.38
29.5,35.0,2022,10,18,3.0
29.5,34.375,2022,10,18,3.44
29.5,35.625,2021,4,30,3.25
29.5,35.0,2021,4,30,3.67
29.5,34.375,2021,4,30,4.3
29.5,34.375,2023,7,19,3.77
29.5,35.625,2021,3,6,3.67
29.5,35.0,2021,3,6,3.51
29.5,34.375,2021,3,6,2.77
29.5,35.625,2021,5,1,4.72
29.5,35.0,2021,5,1,4.49
29.5,34.375,2021,5,1,4.97
29.5,35.625,2020,1,31,5.91
29.5,35.0,2020,1,31,4.37
29.5,34.375,2020,1,31,5.34
29.5,35.625,2022,6,5,3.69
29.5,35.0,2022,6,5,3.3
29.5,34.375,2022,6,5,3.62
29.5,35.625,2020,1,30,3.21
29.5,35.0,2020,1,30,2.93
29.5,34.375,2020,1,30,2.68
29.5,35.625,2023,2,9,1.82
29.5,35.0,2020,2,1,3.58
29.5,34.375,2020,2,1,3.88
29.5,35.625,2022,7,10,4.93
29.5,35.0,2022,7,10,4.62
29.5,34.375,2022,7,10,5.28
29.5,35.625,2022,6,4,3.53
29.5,35.0,2022,6,4,3.48
29.5,34.375,2022,6,4,3.9
29.5,35.625,2021,3,5,2.79
29.5,35.0,2021,3,5,3.7
29.5,34.375,2021,3,5,3.87
29.5,35.625,2022,11,1,3.25
29.5,35.0,2022,11,1,3.87
29.5,34.375,2022,11,1,4.41
29.5,35.625,2024,3,15,4.24
29.5,35.0,2024,3,15,3.75
29.5,34.375,2023,4,21,4.58
29.5,35.625,2024,4,18,4.7
29.5,35.625,2022,10,17,3.83
29.5,35.0,2022,10,17,2.85
29.5,35.625,2022,6,2,4.13
29.5,35.0,2022,6,2,3.51
29.5,34.375,2022,6,2,3.94
29.5,35.625,2024,12,13,4.46
29.5,35.0,2024,12,13,4.7
29.5,34.375,2024,12,13,6.01
29.5,35.625,2023,7,20,3.55
29.5,35.0,2023,7,20,3.29
29.5,34.375,2023,7,20,3.46
29.5,35.625,2023,2,8,6.88
29.5,35.0,2023,2,8,4.63
29.5,35.625,2020,2,1,4.17
29.5,34.375,2024,4,19,4.48
29.5,34.375,2021,5,3,5.29
29.5,35.625,2021,5,2,4.85
29.5,35.0,2021,5,2,4.72
29.5,34.375,2021,5,2,5.26
29.5,35.0,2024,12,12,3.2
29.5,34.375,2024,12,12,3.68
29.5,35.625,2020,2,2,2.67
29.5,35.0,2020,2,2,2.9
29.5,34.375,2020,2,2,2.58
29.5,35.625,2022,6,3,3.27
29.5,35.0,2022,6,3,2.98
29.5,34.375,2022,6,3,3.24
29.5,34.375,2024,3,15,4.17
29.5,35.625,2023,4,21,3.13
29.5,35.0,2023,4,21,4.15
29.5,35.625,2021,3,3,4.14
29.5,35.625,2024,3,14,3.85
29.5,35.0,2024,3,14,3.02
29.5,34.375,2024,3,14,3.8
29.5,35.625,2023,6,28,3.9
29.5,35.0,2023,6,28,3.83
29.5,34.375,2023,6,28,4.48
29.5,35.625,2020,2,3,3.68
29.5,35.0,2020,2,3,3.8
29.5,34.375,2020,2,3,2.96
29.5,35.625,2024,12,12,1.76
29.5,34.375,2022,10,17,3.85
29.5,35.0,2024,4,18,3.78
29.5,34.375,2024,4,18,4.23
